Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
Time 		E1		E2		AI5		AI1		AI6		AI2		I3		E3		
(ms)		(V)		(V)		(V)		(V)		(V)		(V)		(A)		(V)		
33.594		-177.8		152.3		0.02		3.69		3.68		0.02		0.000		3.5		
33.691		-177.3		146.6		0.02		3.69		3.68		0.01		0.006		-0.4		
33.789		-182.1		139.6		0.02		3.69		3.68		0.02		-0.002		1.7		
33.887		-182.5		137.0		0.02		3.69		3.68		0.01		0.008		-2.2		
33.984		-184.7		133.9		0.02		3.69		3.68		0.01		-0.002		-2.2		
34.082		-191.2		133.9		0.02		3.69		3.68		0.02		0.002		1.3		
34.180		-188.2		132.2		0.02		3.69		3.68		0.01		0.000		2.2		
34.277		-188.6		124.3		0.02		3.69		3.68		0.01		0.013		0.4		
34.375		-189.9		116.8		0.02		3.68		3.69		0.02		-0.013		-1.3		
34.473		-191.2		115.5		0.02		3.69		3.68		0.02		0.004		0.9		
34.570		-193.4		113.3		0.02		3.69		3.68		0.01		0.011		-0.9		
34.668		-196.0		107.7		0.02		3.69		3.68		0.01		-0.004		0.0		
34.766		-195.1		104.2		0.02		3.69		3.68		0.01		0.000		-1.3		
34.863		-195.6		99.3		0.02		3.69		3.68		0.01		0.000		-0.4		
34.961		-196.4		98.0		0.02		3.69		3.68		1.64		-0.004		-0.9		
35.059		-196.4		89.7		0.02		0.03		3.68		3.69		0.377		86.7		
35.156		-196.9		85.3		0.01		0.02		3.69		3.69		0.347		80.2		
35.254		-196.9		81.4		0.02		0.02		3.68		3.69		0.338		78.9		
35.352		-196.9		77.5		0.01		0.02		3.68		3.69		0.336		77.1		
35.449		-194.7		72.6		0.01		0.02		3.68		3.69		0.315		70.2		
35.547		-195.6		71.3		0.01		0.02		3.68		3.69		0.309		66.7		
35.645		-192.5		66.5		0.02		0.02		3.68		3.69		0.273		62.8		
35.742		-194.3		62.6		0.01		0.02		3.68		3.69		0.262		59.4		
35.840		-191.7		54.7		0.02		0.02		3.68		3.69		0.226		52.0		
35.938		-190.4		48.6		0.02		0.03		3.68		3.69		0.201		45.1		
36.035		-187.3		41.6		0.02		0.02		3.68		3.69		0.173		39.4		
36.133		-186.4		33.3		0.01		0.02		3.68		3.69		0.152		33.8		
36.230		-182.1		27.6		0.02		0.02		3.68		3.69		0.112		29.5		
36.328		-178.2		21.9		0.01		0.02		3.68		3.69		0.085		23.0		
36.426		-176.9		14.9		0.01		0.02		3.68		3.69		0.068		13.9		
36.523		-171.3		8.8		0.01		0.03		3.68		3.69		0.030		8.7		
36.621		-164.8		2.2		0.01		0.03		3.68		3.69		-0.004		1.3		
36.719		-161.3		-3.9		0.01		0.03		3.68		3.69		0.002		-3.0		
36.816		-157.4		-16.6		0.01		0.02		3.68		3.69		0.006		-0.4		
36.914		-153.5		-22.8		0.01		0.03		3.68		3.69		0.004		0.0		
37.012		-148.7		-31.9		0.01		0.02		3.68		3.68		-0.004		0.4		
37.109		-146.1		-37.2		0.02		0.01		3.68		3.69		-0.011		0.0		
37.207		-141.4		-45.1		0.01		0.02		3.68		3.69		0.006		2.6		
37.305		-137.5		-49.5		0.01		0.02		3.68		3.69		0.002		0.0		
37.402		-134.0		-54.7		0.01		0.02		3.68		3.69		-0.002		-1.3		
37.500		-128.3		-59.5		0.01		0.03		3.68		3.69		0.008		-0.4		
37.598		-124.9		-67.8		0.01		0.03		3.68		3.68		0.008		0.4		
37.695		-123.1		-69.6		0.01		0.01		3.68		3.69		-0.017		-1.7		
37.793		-117.9		-74.8		0.01		0.03		3.68		3.69		0.006		2.2		
37.891		-116.6		-82.3		0.02		0.03		3.68		3.68		-0.002		-2.2		
37.988		-111.4		-84.0		0.02		0.02		3.68		3.69		0.002		1.3		
38.086		-108.0		-88.0		0.01		0.02		3.68		3.69		-0.006		-1.3		
38.184		-104.5		-92.3		0.02		0.03		3.68		3.69		-0.006		-1.7		
38.281		-98.0		-99.8		0.02		0.02		3.68		3.69		0.011		-0.4		
38.379		-93.7		-103.3		0.01		0.02		0.02		3.69		0.374		88.8		
38.477		-87.6		-107.2		0.02		0.02		0.02		3.69		0.377		86.7		
38.574		-82.8		-115.5		0.01		0.02		0.02		3.69		0.355		81.9		
38.672		-79.3		-114.7		0.02		0.02		0.02		3.69		0.338		77.6		
38.770		-77.2		-120.8		0.02		0.03		0.02		3.69		0.334		76.7		
38.867		-75.4		-121.7		0.01		0.03		0.02		3.69		0.300		70.2		
38.965		-72.0		-127.4		0.01		0.02		0.02		3.69		0.296		66.3		
39.063		-66.3		-127.8		0.02		0.02		0.02		3.69		0.275		61.1		
39.160		-58.5		-137.4		0.01		0.02		0.02		3.69		0.258		54.2		
39.258		-51.6		-140.5		0.01		0.02		0.02		3.69		0.207		50.3		
39.355		-44.7		-143.5		0.01		0.02		0.02		3.69		0.186		40.7		
39.453		-38.2		-147.9		0.02		0.02		0.01		3.69		0.159		34.2		
39.551		-34.3		-153.6		0.01		0.03		0.02		3.69		0.131		29.9		
39.648		-22.1		-156.2		0.01		0.02		0.02		3.68		0.093		21.7		
39.746		-18.2		-160.2		0.01		0.02		0.02		3.69		0.070		16.5		
39.844		-12.1		-165.4		0.01		0.03		0.02		3.69		0.027		9.1		
39.941		-2.6		-170.7		0.02		0.02		0.02		3.69		0.008		2.2		
40.039		6.9		-169.4		0.01		0.02		0.02		3.69		0.011		0.4		
40.137		15.2		-174.2		0.01		0.02		0.02		3.69		0.002		0.0		
40.234		19.5		-177.7		0.02		0.02		0.02		3.69		0.000		0.0		
40.332		29.9		-178.6		0.01		0.02		0.01		3.69		-0.002		0.9		
40.430		33.4		-180.7		0.01		0.02		0.02		3.69		0.017		1.7		
40.527		40.8		-182.5		0.01		0.02		0.01		3.68		0.000		-0.4		
40.625		45.5		-183.8		0.01		0.02		0.02		3.69		-0.006		-3.5		
40.723		52.0		-187.3		0.01		0.02		0.02		3.69		0.000		-1.3		
40.820		59.0		-186.0		0.01		0.03		0.02		3.69		0.002		-2.2		
40.918		62.0		-188.2		0.01		0.02		0.02		3.68		0.006		-1.3		
41.016		69.4		-192.6		0.01		0.02		0.01		3.69		0.006		0.0		
41.113		72.4		-189.9		0.02		0.02		0.02		3.69		-0.004		-3.5		
41.211		77.2		-193.4		0.01		0.03		0.02		3.69		0.000		-2.2		
41.309		80.7		-192.1		0.01		0.02		0.02		3.68		0.000		1.3		
41.406		87.2		-191.7		0.01		0.02		0.02		3.68		-0.008		0.0		
41.504		90.2		-194.7		0.01		0.02		0.02		3.68		-0.006		-0.4		
41.602		95.4		-196.9		0.01		0.02		0.02		3.69		0.004		-0.9		
41.699		101.9		-192.1		0.02		0.02		0.02		0.02		0.381		85.4		
41.797		106.2		-195.2		0.02		0.02		0.02		0.02		0.372		85.8		
41.895		112.7		-198.7		0.02		0.02		0.02		0.02		0.347		80.2		
41.992		116.2		-116.4		0.02		0.02		0.02		0.02		0.341		77.6		
42.090		118.8		-194.7		0.02		0.02		0.02		0.02		0.326		72.8		
42.188		122.3		-193.9		0.02		0.02		0.02		0.02		0.313		69.8		
42.285		126.6		-194.7		0.02		0.03		0.02		0.02		0.298		63.3		
42.383		132.7		-195.2		0.02		0.02		0.02		0.02		0.269		60.2		
42.480		134.9		-189.9		0.02		0.02		0.02		0.02		0.241		55.5		
42.578		137.5		-188.6		0.02		0.02		0.02		0.02		0.216		47.7		
42.676		143.5		-186.9		0.02		0.02		0.02		0.02		0.178		40.3		
42.773		151.3		-183.4		0.02		0.02		0.02		0.01		0.167		34.2		
42.871		150.0		-179.9		0.02		0.02		0.02		0.02		0.125		31.6		
42.969		156.5		-178.6		0.02		0.02		0.01		0.02		0.099		22.1		
43.066		156.5		-175.9		0.02		0.02		0.02		0.02		0.061		15.2		
43.164		164.3		-169.4		0.02		0.02		0.02		0.02		0.038		7.8		
43.262		167.4		-169.4		0.02		0.02		0.02		0.02		0.002		1.3		
43.359		166.5		-161.5		0.02		0.02		0.01		0.01		-0.006		0.0		
43.457		173.0		-158.4		0.02		0.01		0.02		0.02		-0.017		-1.7		
43.555		173.0		-155.8		0.02		0.02		0.02		0.02		0.008		0.9		
43.652		177.8		-151.4		0.02		0.02		0.02		0.02		0.000		-2.6		
43.750		182.1		-146.2		0.02		0.01		0.02		0.02		-0.011		-2.6		
43.848		182.1		-141.4		0.02		0.01		0.02		0.02		-0.011		-1.7		
43.945		184.3		-140.0		0.02		0.03		0.01		0.02		-0.006		-1.7		
44.043		187.3		-136.5		0.02		0.03		0.02		0.02		-0.006		-0.9		
44.141		193.8		-129.5		0.01		0.01		0.01		0.02		-0.013		-1.3		
44.238		188.6		-126.5		0.01		0.03		0.02		0.02		0.000		0.9		
44.336		190.4		-123.4		0.02		0.03		0.02		0.02		0.000		-1.3		
44.434		192.1		-119.9		0.02		0.01		0.02		0.02		-0.021		-2.2		
44.531		193.4		-114.2		0.02		0.02		0.02		0.02		-0.002		0.0		
44.629		195.1		-111.2		0.02		0.03		0.02		0.02		0.000		-2.6		
44.727		195.1		-105.9		0.02		0.02		0.02		0.02		-0.004		-2.2		
44.824		195.1		-103.7		0.02		0.02		0.02		0.02		0.002		-0.4		
44.922		193.4		-99.8		0.02		0.02		0.02		0.02		-0.006		-0.4		
45.020		197.7		-88.4		3.69		0.02		0.01		0.02		0.362		80.2		
45.117		193.4		-89.7		3.68		0.02		0.01		0.02		0.377		86.2		
45.215		195.1		-83.6		3.68		0.02		0.01		0.02		0.353		82.3		
45.313		194.3		-79.2		3.69		0.02		0.01		0.02		0.332		77.1		
45.410		196.0		-75.3		3.68		0.02		0.01		0.02		0.324		72.8		
45.508		196.0		-72.6		3.69		0.02		0.01		0.02		0.311		70.2		
45.605		191.7		-67.4		3.69		0.02		0.02		0.02		0.300		64.6		
45.703		190.8		-60.4		3.68		0.02		0.01		0.02		0.264		61.5		
45.801		190.4		-57.3		3.69		0.02		0.01		0.02		0.243		52.0		
45.898		190.4		-52.1		3.69		0.02		0.01		0.02		0.226		46.8		
45.996		188.6		-42.0		3.68		0.02		0.01		0.02		0.197		43.3		
46.094		185.6		-36.3		3.69		0.03		0.01		0.02		0.173		33.8		
46.191		182.5		-31.1		3.69		0.03		0.01		0.02		0.140		30.3		
46.289		178.2		-26.7		3.68		0.03		0.02		0.02		0.095		24.3		
46.387		176.0		-16.2		3.69		0.03		0.01		0.02		0.080		15.6		
46.484		173.0		-12.7		3.69		0.02		0.02		0.02		0.038		11.7		
46.582		168.7		-2.2		3.69		0.03		0.02		0.02		0.004		3.0		
46.680		168.7		3.9		3.69		0.03		0.01		0.02		-0.006		-0.9		
46.777		160.9		14.0		3.69		0.02		0.01		0.02		-0.004		0.9		
46.875		155.2		22.8		3.69		0.02		0.01		0.02		-0.006		2.6		
46.973		152.6		30.2		3.69		0.03		0.02		0.02		-0.002		0.9		
47.070		148.3		35.9		3.69		0.01		0.02		0.02		-0.011		0.9		
47.168		144.4		40.3		3.69		0.03		0.02		0.02		0.002		0.9		
47.266		139.2		41.1		3.69		0.01		0.02		0.02		-0.011		-2.2		
47.363		137.5		51.6		3.69		0.03		0.02		0.02		0.011		1.3		
47.461		132.7		53.8		3.69		0.03		0.02		0.02		0.000		0.4		
47.559		129.2		62.6		3.69		0.03		0.02		0.02		-0.004		-1.7		
47.656		122.3		67.8		3.69		0.03		0.02		0.02		-0.006		-1.3		
47.754		122.3		71.3		3.69		0.03		0.02		0.02		0.004		0.4		
47.852		116.2		75.7		3.69		0.03		0.01		0.02		0.000		0.0		
47.949		113.2		84.5		3.69		0.03		0.01		0.02		-0.006		-0.4		
48.047		108.0		87.5		3.69		0.03		0.01		0.02		0.006		0.4		
48.145		102.3		90.6		3.69		0.01		0.01		0.02		-0.011		1.7		
48.242		101.9		95.8		3.68		0.02		0.01		0.02		0.000		-1.3		
48.340		78.0		106.8		3.69		3.69		0.01		0.01		0.315		74.1		
48.438		88.5		107.7		3.69		3.69		0.01		0.01		0.383		88.8		
48.535		88.9		114.7		3.68		3.69		0.01		0.01		0.366		85.4		
48.633		84.1		116.8		3.69		3.69		0.01		0.01		0.341		78.9		
48.730		82.4		120.8		3.69		3.69		0.02		0.01		0.343		77.6		
48.828		78.5		121.2		3.68		3.69		0.01		0.01		0.319		74.1		
48.926		68.9		124.3		3.69		3.69		0.01		0.01		0.300		68.9		
49.023		68.9		128.7		3.69		3.69		0.01		0.02		0.275		66.3		
49.121		61.6		132.6		3.69		3.69		0.01		0.01		0.267		58.9		
49.219		55.1		135.7		3.68		3.69		0.02		0.01		0.226		54.6		
49.316		48.1		140.9		3.69		3.69		0.01		0.01		0.201		47.7		
49.414		41.6		144.0		3.69		3.69		0.01		0.01		0.178		38.1		
49.512		33.4		149.7		3.68		3.69		0.01		0.02		0.159		31.2		
49.609		26.0		154.5		3.69		3.69		0.01		0.02		0.108		24.7		
49.707		20.8		159.3		3.68		3.69		0.01		0.01		0.082		17.3		
49.805		13.9		163.7		3.68		3.69		0.01		0.01		0.053		13.9		
49.902		3.5		166.3		3.69		3.69		0.01		0.02		0.011		4.8		
