Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
8.398		91.9		112.5		3.68		0.02		0.01		0.02		1.102		-120.5		
8.496		83.3		118.2		3.68		0.02		0.01		0.02		1.111		-120.9		
8.594		78.5		121.2		3.68		0.02		0.01		0.02		1.115		-127.8		
8.691		78.5		126.0		3.68		0.02		0.02		0.02		1.115		-131.7		
8.789		74.6		127.8		3.69		0.02		0.01		0.02		1.098		-133.9		
8.887		71.1		127.8		3.68		0.02		0.01		0.02		1.087		-137.4		
8.984		65.9		136.1		3.68		0.02		0.01		0.02		1.081		-136.9		
9.082		58.1		140.9		3.68		0.02		0.01		0.02		1.066		-142.1		
9.180		53.8		144.4		3.68		0.02		0.01		0.02		1.053		-146.0		
9.277		43.8		149.2		3.68		0.02		0.01		0.02		1.026		-152.1		
9.375		38.6		149.7		3.68		0.02		0.01		0.02		1.013		-156.0		
9.473		29.9		155.4		3.68		0.02		0.01		0.02		0.994		-159.5		
9.570		22.5		157.1		3.68		0.02		0.01		0.02		0.973		-165.1		
9.668		13.9		163.7		3.68		0.02		0.01		0.02		0.931		-169.0		
9.766		10.0		164.1		3.68		0.02		0.01		0.02		0.910		-172.5		
9.863		-0.4		167.2		3.68		0.02		0.01		0.02		0.869		-173.3		
9.961		-7.8		173.7		3.68		0.02		0.01		0.02		0.829		-175.5		
10.059		-13.4		177.2		3.68		0.02		0.01		0.02		0.793		-178.5		
10.156		-22.1		176.8		3.68		0.02		0.01		0.02		0.736		-182.9		
10.254		-28.2		183.4		3.68		0.03		0.02		0.02		0.696		-184.2		
10.352		-33.8		182.1		3.68		0.02		0.01		0.02		0.647		-185.5		
10.449		-39.0		185.1		3.68		3.69		0.02		0.02		0.618		-186.8		
10.547		-53.8		179.4		3.69		3.69		0.01		0.02		0.690		-63.3		
10.645		-59.0		190.8		3.69		3.69		0.02		0.02		0.785		-64.1		
10.742		-62.9		189.9		3.68		3.69		0.01		0.02		0.842		-69.8		
10.840		-69.4		192.6		3.68		3.68		0.01		0.01		0.882		-75.0		
10.938		-75.4		194.3		3.68		3.69		0.01		0.01		0.941		-83.6		
11.035		-78.5		194.3		3.68		3.68		0.01		0.01		0.984		-86.2		
11.133		-85.0		196.5		3.68		3.68		0.01		0.02		1.011		-90.1		
11.230		-91.5		196.1		3.68		3.68		0.01		0.01		1.041		-93.2		
11.328		-92.8		196.9		3.68		3.69		0.01		0.01		1.077		-102.3		
11.426		-101.5		199.6		3.68		3.69		0.01		0.02		1.083		-103.1		
11.523		-104.1		197.8		3.68		3.69		0.01		0.02		1.108		-108.3		
11.621		-108.8		201.8		3.68		3.69		0.01		0.02		1.119		-114.0		
11.719		-113.2		201.8		3.68		3.68		0.01		0.01		1.142		-122.2		
11.816		-116.6		200.0		3.68		3.68		0.02		0.02		1.157		-121.3		
11.914		-122.7		200.9		3.68		3.69		0.01		0.02		1.166		-127.8		
12.012		-125.7		201.3		3.69		3.68		0.02		0.02		1.168		-130.0		
12.109		-128.3		198.7		3.68		3.69		0.01		0.01		1.161		-133.9		
12.207		-130.9		200.9		3.68		3.69		0.01		0.02		1.142		-138.2		
12.305		-135.3		197.4		3.68		3.68		0.01		0.02		1.136		-140.0		
12.402		-139.6		197.8		3.68		3.68		0.01		0.02		1.115		-144.7		
12.500		-145.7		192.6		3.68		3.69		0.01		0.01		1.096		-147.8		
12.598		-148.7		193.0		3.69		3.68		0.02		0.02		1.068		-155.1		
12.695		-155.7		189.9		3.68		3.69		0.01		0.02		1.047		-155.1		
12.793		-157.8		187.3		3.68		3.69		0.02		0.01		1.022		-162.1		
12.891		-162.6		183.8		3.69		3.68		0.01		0.01		1.009		-165.5		
12.988		-164.3		179.4		3.68		3.69		0.02		0.02		0.977		-171.2		
13.086		-161.7		172.4		3.68		3.69		0.01		0.02		0.937		-172.0		
13.184		-171.3		169.4		3.68		3.69		0.01		0.02		0.916		-174.6		
13.281		-173.0		168.5		3.68		3.69		0.01		0.01		0.878		-176.8		
13.379		-177.3		162.8		3.68		3.69		0.01		0.02		0.823		-180.7		
13.477		-180.4		156.2		3.68		3.69		0.01		0.02		0.797		-182.9		
13.574		-182.1		152.7		3.68		3.69		0.01		0.02		0.753		-184.6		
13.672		-185.6		149.2		3.68		3.69		0.01		0.01		0.707		-185.0		
13.770		-185.1		147.5		3.67		3.69		3.08		0.02		0.643		-189.4		
13.867		-186.4		117.3		0.02		3.69		3.68		0.02		0.723		-83.2		
13.965		-191.2		131.3		0.02		3.69		3.68		0.02		0.791		-64.1		
14.063		-190.4		128.7		0.02		3.69		3.68		0.02		0.842		-67.6		
14.160		-193.4		122.5		0.02		3.69		3.68		0.02		0.897		-75.8		
14.258		-195.6		117.7		0.02		3.69		3.68		0.02		0.960		-81.0		
14.355		-194.7		113.8		0.02		3.69		3.68		0.02		0.990		-88.4		
14.453		-197.3		109.8		0.02		3.68		3.68		0.02		1.024		-91.4		
14.551		-200.8		107.7		0.02		3.68		3.68		0.02		1.058		-96.2		
14.648		-200.3		102.8		0.02		3.69		3.68		0.01		1.091		-103.6		
14.746		-198.2		99.3		0.02		3.68		3.68		0.02		1.104		-103.6		
14.844		-203.8		95.4		0.02		3.69		3.68		0.01		1.127		-112.2		
14.941		-202.5		94.5		0.02		3.69		3.68		0.01		1.132		-115.7		
15.039		-202.1		87.5		0.02		3.69		3.68		0.01		1.163		-119.6		
15.137		-203.4		82.7		0.02		3.69		3.68		0.02		1.161		-123.1		
15.234		-200.8		79.2		0.02		3.69		3.68		0.02		1.178		-126.1		
15.332		-197.7		78.3		0.02		3.69		3.68		0.02		1.168		-131.3		
15.430		-200.8		74.4		0.02		3.68		3.68		0.02		1.168		-133.5		
15.527		-197.3		67.8		0.02		3.69		3.68		0.02		1.144		-138.2		
15.625		-198.6		63.0		0.02		3.69		3.68		0.02		1.146		-140.0		
15.723		-197.7		58.2		0.02		3.69		3.68		0.02		1.125		-145.6		
15.820		-195.6		49.5		0.02		3.69		3.68		0.01		1.106		-149.1		
15.918		-195.6		42.5		0.02		3.68		3.68		0.01		1.100		-153.0		
16.016		-189.9		37.6		0.02		3.68		3.68		0.01		1.068		-156.0		
16.113		-186.9		31.5		0.02		3.68		3.68		0.02		1.041		-161.6		
16.211		-182.5		21.4		0.02		3.69		3.68		0.02		1.007		-165.5		
16.309		-182.5		19.7		0.02		3.69		3.68		0.02		0.979		-169.0		
16.406		-177.8		10.5		0.02		3.68		3.68		0.01		0.952		-175.1		
16.504		-175.2		4.8		0.02		3.68		3.68		0.01		0.903		-174.2		
16.602		-170.0		-5.3		0.02		3.68		3.68		0.02		0.861		-178.5		
16.699		-166.5		-12.7		0.02		3.69		3.68		0.01		0.821		-182.0		
16.797		-160.4		-21.4		0.02		3.68		3.68		0.01		0.785		-185.0		
16.895		-155.7		-26.7		0.01		3.68		3.68		0.01		0.723		-182.9		
16.992		-150.9		-33.3		0.02		3.69		3.68		0.01		0.696		-189.4		
17.090		-144.4		-39.8		0.02		3.69		3.68		0.01		0.654		-191.5		
17.188		-191.7		-24.1		0.01		0.02		3.68		3.68		0.698		-31.6		
17.285		-134.9		-59.1		0.02		0.02		3.68		3.68		0.772		-62.0		
17.383		-131.4		-64.3		0.01		0.02		3.68		3.68		0.829		-70.2		
17.480		-125.3		-70.5		0.01		0.02		3.68		3.69		0.893		-75.0		
17.578		-119.2		-74.8		0.01		0.02		3.68		3.68		0.933		-79.3		
17.676		-117.9		-80.5		0.01		0.02		3.68		3.68		0.967		-87.5		
17.773		-114.0		-85.8		0.01		0.02		3.68		3.68		1.009		-90.1		
17.871		-110.6		-88.0		0.02		0.02		3.68		3.68		1.028		-97.1		
17.969		-102.8		-93.7		0.01		0.02		3.68		3.68		1.045		-103.1		
18.066		-103.6		-96.3		0.02		0.02		3.68		3.68		1.075		-107.0		
18.164		-99.7		-105.5		0.02		0.02		3.68		3.68		1.091		-110.5		
18.262		-93.7		-109.4		0.02		0.02		3.68		3.68		1.115		-114.4		
18.359		-91.1		-114.2		0.01		0.02		3.68		3.68		1.117		-118.7		
18.457		-87.2		-118.2		0.02		0.02		3.68		3.68		1.136		-124.4		
18.555		-81.1		-123.0		0.01		0.02		3.68		3.68		1.155		-126.5		
18.652		-77.6		-126.5		0.01		0.02		3.68		3.68		1.146		-132.6		
18.750		-76.7		-126.5		0.02		0.02		3.68		3.68		1.142		-137.4		
18.848		-72.0		-131.3		0.02		0.02		3.68		3.68		1.132		-137.8		
18.945		-68.1		-134.8		0.02		0.02		3.68		3.68		1.117		-141.7		
19.043		-62.4		-138.7		0.02		0.02		3.68		3.68		1.108		-146.0		
19.141		-56.4		-142.7		0.02		0.02		3.68		3.69		1.085		-150.8		
19.238		-46.0		-144.9		0.02		0.02		3.68		3.69		1.062		-153.4		
19.336		-40.8		-151.9		0.02		0.02		3.68		3.68		1.017		-156.4		
19.434		-33.4		-153.6		0.02		0.02		3.68		3.69		1.005		-162.9		
19.531		-26.9		-161.9		0.02		0.02		3.68		3.68		0.984		-165.5		
19.629		-20.8		-163.7		0.02		0.02		3.68		3.68		0.946		-166.8		
19.727		-12.6		-167.6		0.02		0.02		3.68		3.68		0.912		-172.0		
19.824		-7.8		-168.9		0.01		0.02		3.68		3.68		0.893		-174.6		
19.922		3.9		-170.2		0.01		0.02		3.68		3.68		0.861		-177.7		
20.020		11.7		-177.2		0.01		0.02		3.68		3.68		0.821		-180.3		
20.117		17.3		-179.4		0.01		0.02		3.68		3.68		0.768		-182.4		
20.215		27.3		-182.5		0.01		0.02		3.68		3.68		0.719		-183.7		
20.313		32.5		-182.5		0.02		0.02		3.68		3.68		0.683		-186.3		
20.410		37.7		-183.4		0.01		0.02		3.68		3.68		0.622		-188.9		
20.508		90.6		-181.2		0.01		0.02		0.01		3.68		0.656		-72.8		
20.605		54.6		-188.6		0.01		0.02		0.02		3.68		0.738		-61.5		
20.703		58.5		-192.6		0.01		0.02		0.02		3.68		0.814		-65.4		
20.801		63.3		-188.6		0.02		0.02		0.02		3.68		0.863		-75.4		
20.898		70.2		-194.3		0.01		0.02		0.02		3.68		0.905		-80.2		
20.996		75.4		-193.9		0.01		0.02		0.02		3.68		0.965		-81.9		
21.094		81.1		-196.1		0.01		0.02		0.01		3.68		0.992		-89.7		
21.191		84.6		-197.4		0.01		0.02		0.02		3.68		1.015		-95.3		
21.289		92.8		-196.5		0.01		0.02		0.02		3.68		1.051		-100.1		
21.387		92.8		-198.2		0.01		0.02		0.02		3.68		1.064		-104.0		
21.484		101.9		-200.0		0.02		0.02		0.02		3.69		1.089		-108.3		
21.582		105.8		-202.2		0.01		0.02		0.02		3.68		1.111		-114.8		
21.680		108.0		-199.6		0.01		0.02		0.02		3.68		1.113		-116.1		
21.777		114.9		-202.6		0.02		0.02		0.02		3.68		1.136		-122.2		
21.875		119.2		-200.4		0.01		0.02		0.02		3.68		1.127		-127.8		
21.973		123.1		-200.0		0.01		0.02		0.01		3.68		1.123		-130.0		
22.070		128.3		-201.3		0.01		0.02		0.02		3.68		1.142		-133.9		
22.168		127.5		-200.0		0.01		0.02		0.02		3.68		1.130		-137.4		
22.266		133.6		-202.2		0.01		0.02		0.02		3.67		1.117		-139.5		
22.363		137.5		-196.5		0.01		0.02		0.02		3.68		1.104		-143.4		
22.461		140.1		-196.5		0.01		0.02		0.02		3.69		1.102		-149.5		
22.559		144.0		-187.3		0.01		0.02		0.02		3.68		1.056		-153.0		
22.656		151.3		-191.7		0.01		0.02		0.02		3.68		1.028		-160.3		
22.754		156.1		-184.7		0.01		0.02		0.02		3.68		1.005		-165.5		
22.852		159.1		-182.1		0.01		0.02		0.02		3.68		0.977		-165.1		
22.949		161.7		-183.4		0.01		0.02		0.01		3.68		0.954		-169.4		
23.047		167.8		-175.5		0.01		0.02		0.02		3.68		0.918		-171.2		
23.145		169.1		-172.9		0.02		0.02		0.02		3.68		0.888		-176.4		
23.242		173.0		-167.2		0.01		0.02		0.02		3.68		0.848		-176.4		
23.340		174.7		-161.1		0.01		0.02		0.02		3.68		0.797		-179.0		
23.438		176.5		-158.0		0.01		0.02		0.02		3.68		0.766		-182.4		
23.535		181.7		-154.9		0.01		0.02		0.02		3.68		0.715		-186.3		
23.633		183.0		-151.4		0.01		0.02		0.02		3.68		0.677		-185.5		
23.730		183.8		-144.4		0.01		0.02		0.02		3.68		0.628		-190.2		
23.828		255.8		-246.8		0.02		0.02		0.02		0.02		0.641		-13.0		
23.926		186.4		-132.2		0.02		0.02		0.02		0.02		0.738		-60.7		
24.023		191.2		-131.3		0.02		0.02		0.02		0.02		0.785		-68.5		
24.121		192.5		-126.9		0.02		0.02		0.02		0.02		0.850		-72.8		
24.219		196.4		-124.3		0.02		0.02		0.02		0.02		0.895		-79.3		
24.316		196.0		-116.4		0.02		0.02		0.02		0.02		0.946		-84.9		
24.414		193.8		-116.0		0.02		0.02		0.02		0.02		0.971		-89.7		
24.512		194.3		-106.3		0.02		0.02		0.02		0.02		0.998		-96.2		
24.609		197.3		-105.9		0.02		0.02		0.01		0.02		1.032		-100.5		
24.707		199.0		-100.7		0.02		0.02		0.02		0.02		1.053		-102.7		
24.805		202.5		-98.9		0.02		0.02		0.02		0.02		1.083		-107.0		
24.902		202.1		-93.2		0.02		0.02		0.02		0.02		1.094		-117.0		
25.000		199.9		-90.6		0.02		0.02		0.02		0.02		1.115		-119.6		
25.098		202.5		-86.7		0.02		0.02		0.02		0.02		1.132		-121.3		
25.195		201.6		-82.3		0.02		0.02		0.02		0.02		1.140		-128.3		
25.293		200.3		-76.6		0.02		0.02		0.02		0.02		1.144		-128.7		
25.391		202.5		-72.2		0.02		0.02		0.02		0.02		1.134		-133.9		
25.488		200.3		-71.8		0.02		0.02		0.02		0.02		1.125		-134.8		
25.586		196.9		-62.1		0.02		0.02		0.02		0.02		1.106		-136.9		
25.684		196.9		-60.8		0.02		0.02		0.02		0.02		1.100		-143.9		
25.781		197.7		-53.4		0.02		0.02		0.02		0.02		1.091		-149.1		
25.879		192.1		-49.5		0.02		0.02		0.02		0.02		1.060		-152.5		
25.977		189.1		-40.7		0.02		0.02		0.02		0.02		1.015		-154.7		
26.074		187.3		-33.7		0.02		0.02		0.02		0.02		0.994		-160.3		
26.172		186.9		-25.8		0.02		0.02		0.02		0.02		0.971		-165.1		
26.270		180.4		-20.1		0.02		0.02		0.02		0.02		0.962		-169.9		
26.367		179.1		-13.6		0.02		0.02		0.02		0.02		0.910		-172.9		
26.465		173.4		-4.8		0.02		0.02		0.02		0.02		0.893		-176.4		
26.563		169.1		0.4		0.02		0.02		0.02		0.02		0.850		-175.9		
26.660		167.4		10.1		0.02		0.02		0.02		0.02		0.814		-179.4		
26.758		161.7		17.5		0.03		0.02		0.02		0.02		0.789		-185.5		
26.855		157.8		26.3		0.02		0.02		0.02		0.02		0.726		-185.0		
26.953		153.1		29.8		0.02		0.03		0.02		0.02		0.673		-184.2		
27.051		145.7		38.1		0.02		0.03		0.02		0.02		0.641		-187.2		
27.148		40.8		100.2		3.68		0.03		-0.01		0.02		0.632		-113.1		
27.246		126.6		56.5		3.69		0.03		0.02		0.02		0.719		-61.5		
27.344		131.8		58.2		3.69		0.02		0.02		0.02		0.785		-63.7		
27.441		126.2		64.3		3.68		0.03		0.01		0.02		0.840		-72.4		
27.539		121.4		72.6		3.69		0.02		0.02		0.02		0.903		-78.0		
27.637		121.0		78.3		3.69		0.02		0.02		0.02		0.962		-83.2		
27.734		115.8		83.6		3.68		0.02		0.02		0.02		0.992		-88.4		
27.832		111.4		88.0		3.69		0.02		0.02		0.02		1.017		-92.3		
27.930		107.5		91.9		3.69		0.02		0.02		0.02		1.024		-100.1		
28.027		102.8		98.9		3.68		0.02		0.01		0.02		1.062		-103.1		
28.125		99.7		103.3		3.68		0.02		0.01		0.02		1.085		-107.9		
28.223		98.4		107.2		3.68		0.02		0.01		0.02		1.100		-113.1		
28.320		91.5		111.2		3.68		0.02		0.01		0.02		1.121		-119.6		
28.418		87.2		116.8		3.68		0.02		0.01		0.02		1.136		-120.9		
28.516		85.0		120.4		3.68		0.02		0.01		0.02		1.134		-124.8		
28.613		78.0		122.5		3.68		0.02		0.01		0.02		1.146		-129.6		
28.711		77.2		126.0		3.68		0.02		0.01		0.02		1.157		-131.7		
28.809		74.1		128.7		3.68		0.02		0.01		0.02		1.149		-134.3		
28.906		70.2		131.3		3.68		0.02		0.01		0.02		1.140		-137.8		
29.004		65.0		135.2		3.68		0.02		0.01		0.02		1.134		-140.0		
29.102		56.4		141.8		3.68		0.02		0.02		0.02		1.100		-144.3		
29.199		53.8		144.4		3.68		0.02		0.01		0.02		1.106		-148.2		
29.297		43.8		148.8		3.69		0.02		0.02		0.02		1.070		-155.6		
29.395		33.8		154.0		3.68		0.02		0.01		0.02		1.032		-160.8		
29.492		27.8		158.0		3.68		0.02		0.01		0.02		1.013		-161.2		
29.590		19.1		162.8		3.68		0.02		0.01		0.02		0.984		-166.0		
29.688		14.7		165.9		3.68		0.02		0.02		0.02		0.943		-170.7		
29.785		7.4		169.4		3.68		0.02		0.01		0.02		0.931		-173.3		
29.883		-0.9		173.3		3.68		0.02		0.01		0.02		0.897		-179.0		
29.980		-7.4		174.6		3.68		0.02		0.01		0.02		0.861		-178.5		
30.078		-13.0		175.9		3.68		0.02		0.01		0.02		0.814		-181.6		
30.176		-23.8		179.9		3.68		0.02		0.01		0.02		0.783		-182.0		
30.273		-26.4		183.4		3.68		0.02		0.02		0.02		0.730		-181.6		
30.371		-35.1		184.2		3.68		0.02		0.01		0.02		0.683		-186.8		
30.469		-80.7		178.6		3.68		3.68		0.00		0.01		0.696		-35.1		
30.566		-57.2		189.5		3.68		3.69		0.01		0.02		0.778		-58.1		
30.664		-58.5		191.2		3.68		3.69		0.01		0.01		0.827		-63.3		
30.762		-63.7		192.1		3.69		3.69		0.01		0.02		0.893		-70.2		
30.859		-70.2		190.4		3.68		3.69		0.01		0.01		0.952		-75.8		
30.957		-74.6		193.9		3.68		3.69		0.01		0.02		0.990		-81.0		
31.055		-79.3		197.4		3.69		3.69		0.02		0.02		1.020		-85.4		
31.152		-88.0		194.3		3.68		3.68		0.02		0.01		1.060		-93.6		
31.250		-89.3		198.2		3.68		3.69		0.01		0.02		1.085		-97.1		
31.348		-97.6		200.0		3.68		3.69		0.01		0.01		1.113		-102.3		
31.445		-99.7		200.4		3.68		3.68		0.01		0.02		1.130		-107.5		
31.543		-105.4		202.2		3.68		3.69		0.01		0.02		1.168		-112.7		
31.641		-110.1		201.3		3.69		3.69		0.01		0.01		1.178		-115.7		
31.738		-112.3		203.1		3.69		3.69		0.01		0.01		1.193		-119.2		
31.836		-117.5		203.5		3.68		3.69		0.01		0.02		1.208		-122.6		
31.934		-124.0		199.1		3.69		3.68		0.02		0.01		1.201		-127.8		
32.031		-123.6		200.4		3.68		3.68		0.01		0.01		1.201		-129.6		
32.129		-129.6		198.2		3.68		3.69		0.01		0.02		1.193		-136.9		
32.227		-129.6		197.8		3.69		3.69		0.02		0.02		1.180		-139.1		
32.324		-137.0		197.8		3.69		3.69		0.01		0.01		1.172		-142.6		
32.422		-141.4		197.4		3.68		3.68		0.01		0.01		1.161		-146.9		
32.520		-146.6		194.3		3.68		3.69		0.02		0.01		1.127		-152.1		
32.617		-150.0		192.6		3.68		3.69		0.01		0.02		1.108		-153.4		
32.715		-153.1		187.7		3.68		3.68		0.01		0.02		1.085		-160.8		
32.813		-158.7		186.9		3.69		3.68		0.01		0.01		1.070		-162.5		
32.910		-160.9		182.9		3.68		3.69		0.01		0.02		1.026		-168.6		
33.008		-163.9		180.7		3.68		3.69		0.01		0.02		1.020		-171.2		
33.105		-167.4		172.9		3.68		3.69		0.01		0.02		0.981		-171.6		
33.203		-168.2		170.2		3.69		3.68		0.02		0.01		0.926		-174.2		
33.301		-174.7		166.7		3.68		3.69		0.01		0.02		0.880		-176.4		
33.398		-176.0		160.6		3.69		3.69		0.02		0.02		0.869		-182.4		
33.496		-182.5		160.2		3.68		3.69		0.02		0.01		0.812		-184.2		
33.594		-181.2		152.3		3.68		3.69		0.01		0.02		0.764		-184.6		
33.691		-186.0		148.4		3.69		3.69		0.01		0.02		0.702		-188.5		
33.789		-122.7		31.1		0.02		3.69		3.69		0.02		0.677		-109.2		
33.887		-196.4		140.5		0.02		3.69		3.68		0.02		0.783		-52.9		
33.984		-190.4		128.2		0.02		3.69		3.68		0.01		0.848		-67.2		
34.082		-192.1		125.2		0.02		3.69		3.68		0.02		0.916		-72.4		
34.180		-193.4		121.2		0.02		3.68		3.68		0.02		0.971		-75.8		
34.277		-197.7		121.2		0.02		3.69		3.68		0.01		1.003		-81.5		
34.375		-193.4		116.0		0.02		3.69		3.68		0.02		1.047		-85.8		
