Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
8.691		78.9		110.3		3.70		0.01		0.03		0.02		0.02		3.69		
8.789		77.6		116.0		3.69		0.01		0.02		0.02		0.02		3.69		
8.887		72.0		118.2		3.69		0.01		0.02		0.02		0.02		3.69		
8.984		69.8		120.4		3.69		0.01		0.03		0.03		0.02		3.69		
9.082		64.2		123.9		3.69		0.01		0.02		0.02		0.02		3.69		
9.180		59.8		129.1		3.69		0.01		0.01		0.02		0.02		3.69		
9.277		51.6		132.6		3.69		0.01		0.02		0.02		0.02		3.69		
9.375		45.5		136.5		3.70		0.01		0.02		0.02		0.02		3.69		
9.473		37.7		141.8		3.69		0.01		0.02		0.03		0.02		3.69		
9.570		31.7		149.7		3.69		0.01		0.02		0.02		0.02		3.69		
9.668		23.4		149.2		3.69		0.01		0.02		0.02		0.02		3.69		
9.766		15.2		154.9		3.70		0.01		0.02		0.02		0.02		3.69		
9.863		10.0		157.1		3.69		0.01		0.02		0.02		0.01		3.69		
9.961		3.5		165.0		3.69		0.01		0.02		0.02		0.02		3.69		
10.059		-2.2		163.7		0.02		3.70		0.01		0.02		0.02		3.69		
10.156		-4.8		168.5		0.02		3.69		0.02		0.02		0.02		3.69		
10.254		-6.5		164.1		0.02		3.69		0.02		0.02		0.02		3.69		
10.352		-23.8		172.0		0.02		3.69		0.01		0.03		0.02		3.69		
10.449		-28.6		174.6		0.02		3.69		0.02		0.02		0.02		3.68		
10.547		-35.1		177.7		0.02		3.69		0.02		0.02		0.02		3.69		
10.645		-42.1		179.0		0.02		3.69		0.01		0.03		0.02		3.69		
10.742		-44.7		177.2		0.02		3.69		0.02		0.02		0.02		3.69		
10.840		-52.9		181.6		0.02		3.69		0.02		0.02		0.02		3.69		
10.938		-56.8		182.9		0.02		3.69		0.01		0.02		0.02		3.69		
11.035		-61.6		179.4		0.02		3.70		0.02		0.02		0.02		3.69		
11.133		-64.2		185.6		0.02		3.69		0.02		0.02		0.02		3.69		
11.230		-72.8		185.6		0.02		3.69		0.01		0.03		0.02		3.69		
11.328		-79.3		185.1		0.02		3.69		0.02		0.02		0.02		3.69		
11.426		-81.1		188.2		0.02		3.69		0.01		0.02		0.02		3.69		
11.523		-87.2		189.1		0.02		3.69		0.01		0.02		0.02		3.69		
11.621		-92.4		189.5		0.02		3.69		0.02		0.02		0.02		3.69		
11.719		-95.0		188.6		0.02		3.69		0.01		0.02		0.02		3.69		
11.816		-100.2		191.2		0.02		3.69		0.01		0.02		0.02		3.69		
11.914		-103.6		188.6		0.02		3.69		0.02		0.02		0.02		3.69		
12.012		-110.1		190.4		0.02		3.69		0.01		0.02		0.02		3.69		
12.109		-112.7		188.6		0.02		3.69		0.01		0.02		0.02		3.69		
12.207		-116.2		189.5		0.02		3.69		0.02		0.02		0.02		3.69		
12.305		-119.7		186.9		0.02		3.69		0.01		0.02		0.02		3.69		
12.402		-123.6		188.6		0.02		3.69		0.01		0.02		0.02		3.69		
12.500		-129.6		186.4		0.02		3.69		0.02		0.02		0.02		3.69		
12.598		-132.2		185.1		0.02		3.69		0.01		0.02		0.02		3.69		
12.695		-136.6		182.9		0.02		3.69		0.01		0.02		0.02		3.69		
12.793		-144.0		176.4		0.02		3.69		0.02		0.02		0.02		3.69		
12.891		-148.3		178.1		0.02		3.69		0.01		0.02		0.02		3.69		
12.988		-153.9		174.2		0.02		3.69		0.01		0.03		0.02		3.69		
13.086		-152.2		172.0		0.02		3.69		0.02		0.02		0.02		3.69		
13.184		-158.3		164.6		0.02		3.70		0.02		0.02		0.02		3.69		
13.281		-163.5		167.2		0.02		3.69		0.01		0.03		0.02		3.69		
13.379		-164.8		158.0		0.02		3.68		0.02		3.67		0.01		0.02		
13.477		-163.0		157.5		0.02		3.69		0.01		3.70		0.02		0.02		
13.574		-165.2		158.9		0.02		3.69		0.01		3.70		0.01		0.02		
13.672		-169.5		147.5		0.02		3.69		0.02		3.70		0.01		0.02		
13.770		-173.9		140.5		0.02		3.69		0.02		3.70		0.01		0.02		
13.867		-178.6		140.5		0.02		3.70		0.01		3.70		0.01		0.02		
13.965		-177.3		136.1		0.02		3.69		0.02		3.70		0.01		0.02		
14.063		-178.6		134.8		0.02		3.69		0.02		3.70		0.02		0.02		
14.160		-179.9		131.7		0.02		3.70		0.01		3.70		0.02		0.02		
14.258		-182.1		127.4		0.02		3.69		0.02		3.70		0.01		0.02		
14.355		-183.8		119.5		0.02		3.69		0.01		3.70		0.01		0.02		
14.453		-182.5		113.8		0.03		3.69		0.01		3.70		0.02		0.02		
14.551		-185.1		115.1		0.02		3.70		0.02		3.70		0.01		0.02		
14.648		-186.4		108.5		0.02		3.69		0.02		3.70		0.02		0.02		
14.746		-190.4		106.3		0.02		3.69		0.01		3.70		0.01		0.02		
14.844		-190.8		101.5		0.02		3.69		0.02		3.70		0.02		0.02		
14.941		-188.6		98.0		0.02		3.69		0.02		3.70		0.01		0.02		
15.039		-189.9		93.2		0.02		3.69		0.01		3.70		0.01		0.02		
15.137		-193.0		88.0		0.03		3.69		0.02		3.70		0.01		0.02		
15.234		-190.4		85.8		0.02		3.69		0.01		3.69		0.02		0.02		
15.332		-189.5		78.8		0.02		3.69		0.01		3.70		0.01		0.02		
15.430		-190.8		76.6		0.02		3.69		0.02		3.70		0.01		0.02		
15.527		-190.8		71.8		0.02		3.69		0.02		3.69		0.01		0.02		
15.625		-192.5		68.3		0.02		3.69		0.01		3.70		0.02		0.02		
15.723		-186.4		62.6		0.02		3.69		0.02		3.70		0.02		0.02		
15.820		-188.6		58.2		0.02		3.69		0.01		3.70		0.01		0.02		
15.918		-188.2		51.6		0.02		3.69		0.01		3.70		0.01		0.02		
16.016		-183.4		45.5		0.02		3.70		0.02		3.69		0.01		0.02		
16.113		-179.1		35.4		0.02		3.69		0.01		3.70		0.01		0.02		
16.211		-176.0		31.1		0.03		3.70		0.01		3.70		0.01		0.02		
16.309		-175.2		26.3		0.02		3.69		0.02		3.69		0.01		0.02		
16.406		-175.6		18.8		0.02		3.69		0.01		3.69		0.01		0.02		
16.504		-167.8		12.3		0.02		3.69		0.01		3.70		0.01		0.01		
16.602		-165.2		4.4		0.03		3.69		0.02		3.69		0.01		0.01		
16.699		-164.3		-3.9		0.01		3.69		0.01		3.70		0.01		0.02		
16.797		-161.3		-2.2		0.01		0.02		3.69		3.69		0.01		0.02		
16.895		-162.2		-7.4		0.01		0.02		3.69		3.69		0.01		0.02		
16.992		-144.0		-25.8		0.01		0.02		3.69		3.69		0.01		0.02		
17.090		-143.1		-28.4		0.01		0.02		3.69		3.69		0.01		0.01		
17.188		-142.7		-35.0		0.01		0.02		3.70		3.69		0.01		0.02		
17.285		-138.8		-40.7		0.01		0.02		3.69		3.69		0.01		0.02		
17.383		-135.3		-46.0		0.01		0.02		3.69		3.69		0.01		0.02		
17.480		-128.8		-54.3		0.01		0.02		3.70		3.69		0.01		0.02		
17.578		-124.0		-55.1		0.01		0.02		3.69		3.69		0.01		0.01		
17.676		-124.0		-64.3		0.01		0.02		3.69		3.69		0.01		0.01		
17.773		-119.7		-68.3		0.01		0.02		3.70		3.69		0.01		0.02		
17.871		-114.5		-73.5		0.01		0.02		3.69		3.69		0.01		0.02		
17.969		-111.0		-80.1		0.01		0.02		3.69		3.69		0.01		0.02		
18.066		-107.5		-81.8		0.01		0.02		3.70		3.69		0.01		0.02		
18.164		-104.1		-87.1		0.01		0.02		3.69		3.69		0.01		0.02		
18.262		-100.2		-92.8		0.01		0.02		3.69		3.69		0.01		0.02		
18.359		-96.3		-95.4		0.01		0.02		3.70		3.69		0.01		0.01		
18.457		-92.4		-100.2		0.01		0.02		3.70		3.69		0.02		0.02		
18.555		-88.9		-102.0		0.01		0.02		3.69		3.69		0.01		0.02		
18.652		-79.3		-111.6		0.01		0.02		3.70		3.69		0.01		0.02		
18.750		-79.8		-111.2		0.01		0.02		3.69		3.69		0.01		0.02		
18.848		-74.1		-115.1		0.01		0.02		3.69		3.69		0.01		0.02		
18.945		-71.5		-119.5		0.01		0.02		3.70		3.69		0.01		0.02		
19.043		-66.8		-120.8		0.01		0.02		3.70		3.69		0.01		0.02		
19.141		-60.7		-128.7		0.01		0.02		3.69		3.69		0.01		0.02		
19.238		-56.8		-131.7		0.01		0.02		3.70		3.69		0.01		0.02		
19.336		-48.6		-138.3		0.01		0.02		3.69		3.69		0.01		0.02		
19.434		-42.1		-140.5		0.01		0.02		3.69		3.69		0.01		0.02		
19.531		-34.3		-147.0		0.01		0.02		3.70		3.69		0.01		0.02		
19.629		-26.9		-151.0		0.01		0.02		3.70		3.69		0.01		0.02		
19.727		-19.5		-153.6		0.01		0.02		3.69		3.69		0.01		0.02		
19.824		-14.7		-158.4		0.01		0.02		3.70		3.69		0.01		0.02		
19.922		-5.2		-161.5		0.01		0.02		3.69		3.69		0.01		0.02		
20.020		4.3		-163.7		0.01		0.02		3.69		3.69		0.01		0.01		
20.117		1.3		-158.9		0.02		0.02		3.70		0.02		3.69		0.01		
20.215		4.8		-166.3		0.01		0.02		3.69		0.01		3.69		0.01		
20.313		24.7		-169.8		0.01		0.02		3.69		0.02		3.69		0.01		
20.410		28.6		-174.6		0.01		0.02		3.70		0.02		3.69		0.01		
20.508		34.7		-176.8		0.01		0.02		3.69		0.02		3.69		0.01		
20.605		38.2		-175.5		0.01		0.02		3.69		0.02		3.69		0.01		
20.703		42.9		-179.4		0.01		0.02		3.70		0.02		3.69		0.01		
20.801		49.4		-182.5		0.01		0.01		3.69		0.02		3.69		0.01		
20.898		55.5		-178.6		0.01		0.02		3.69		0.02		3.69		0.01		
20.996		59.8		-183.8		0.01		0.01		3.70		0.02		3.69		0.01		
21.094		67.2		-184.7		0.01		0.02		3.69		0.01		3.69		0.01		
21.191		70.2		-186.9		0.01		0.02		3.69		0.02		3.69		0.01		
21.289		77.2		-187.3		0.01		0.02		3.70		0.02		3.69		0.01		
21.387		81.5		-184.7		0.01		0.02		3.69		0.02		3.69		0.01		
21.484		87.2		-185.6		0.01		0.02		3.69		0.02		3.69		0.01		
21.582		90.2		-188.6		0.01		0.02		3.70		0.02		3.69		0.01		
21.680		94.5		-189.1		0.01		0.02		3.69		0.02		3.69		0.01		
21.777		98.4		-188.2		0.01		0.02		3.69		0.02		3.69		0.01		
21.875		104.1		-189.1		0.01		0.02		3.70		0.02		3.68		0.01		
21.973		108.4		-186.9		0.01		0.02		3.69		0.02		3.69		0.01		
22.070		109.7		-186.9		0.01		0.01		3.69		0.02		3.69		0.01		
22.168		115.3		-191.7		0.01		0.02		3.70		0.02		3.69		0.01		
22.266		119.2		-187.3		0.01		0.02		3.69		0.02		3.69		0.01		
22.363		122.7		-190.8		0.01		0.02		3.69		0.02		3.69		0.01		
22.461		128.3		-185.6		0.01		0.02		3.70		0.02		3.69		0.01		
22.559		131.8		-186.4		0.01		0.01		3.69		0.02		3.69		0.01		
22.656		135.7		-184.2		0.01		0.02		3.69		0.02		3.69		0.01		
22.754		142.2		-183.4		0.01		0.02		3.70		0.01		3.68		0.01		
22.852		146.6		-177.2		0.01		0.02		3.69		0.02		3.69		0.01		
22.949		151.3		-174.6		0.01		0.02		3.69		0.02		3.69		0.01		
23.047		153.1		-174.2		0.01		0.02		3.70		0.02		3.69		0.01		
23.145		156.5		-169.8		0.01		0.02		3.69		0.02		3.69		0.01		
23.242		158.7		-168.5		0.01		0.02		3.69		0.02		3.69		0.01		
23.340		163.9		-161.9		0.02		0.02		3.70		0.02		3.69		0.01		
23.438		163.0		-160.2		3.68		0.01		0.02		0.02		3.69		0.01		
23.535		164.3		-161.5		3.68		0.01		0.01		0.02		3.69		0.01		
23.633		170.0		-138.7		3.68		0.01		0.02		0.02		3.69		0.01		
23.730		172.1		-145.7		3.68		0.01		0.02		0.02		3.69		0.01		
23.828		173.0		-142.7		3.68		0.01		0.01		0.02		3.69		0.01		
23.926		176.5		-138.3		3.68		0.01		0.02		0.02		3.69		0.01		
24.023		179.5		-132.6		3.68		0.01		0.02		0.02		3.69		0.01		
24.121		183.8		-131.3		3.68		0.01		0.01		0.02		3.69		0.01		
24.219		182.1		-127.4		3.68		0.01		0.02		0.02		3.69		0.01		
24.316		183.4		-120.8		3.68		0.01		0.02		0.02		3.69		0.01		
24.414		181.7		-117.3		3.68		0.02		0.02		0.02		3.69		0.01		
24.512		186.0		-110.7		3.68		0.01		0.03		0.02		3.69		0.01		
24.609		183.8		-111.2		3.68		0.01		0.02		0.02		3.69		0.01		
24.707		188.2		-104.6		3.68		0.01		0.02		0.02		3.69		0.01		
24.805		188.2		-101.1		3.68		0.01		0.02		0.02		3.69		0.01		
24.902		190.8		-98.0		3.68		0.02		0.02		0.02		3.69		0.01		
25.000		190.8		-95.0		3.68		0.01		0.01		0.02		3.69		0.01		
25.098		190.4		-91.9		3.68		0.01		0.02		0.02		3.69		0.01		
25.195		187.8		-86.2		3.68		0.01		0.02		0.02		3.69		0.01		
25.293		189.9		-81.8		3.68		0.01		0.01		0.03		3.69		0.01		
25.391		187.8		-77.9		3.68		0.01		0.02		0.02		3.69		0.01		
25.488		191.2		-72.2		3.68		0.01		0.02		0.02		3.69		0.01		
25.586		192.1		-71.3		3.68		0.02		0.02		0.02		3.69		0.01		
25.684		190.8		-67.4		3.68		0.01		0.02		0.02		3.69		0.01		
25.781		188.6		-61.3		3.68		0.01		0.02		0.02		3.69		0.01		
25.879		187.8		-54.3		3.68		0.01		0.02		0.02		3.69		0.01		
25.977		183.8		-50.3		3.68		0.01		0.03		0.02		3.69		0.01		
26.074		181.2		-40.7		3.69		0.01		0.02		0.02		3.69		0.01		
26.172		179.9		-31.5		3.69		0.02		0.02		0.02		3.69		0.01		
26.270		176.9		-26.7		3.68		0.01		0.03		0.02		3.69		0.01		
26.367		173.4		-21.9		3.68		0.02		0.02		0.02		3.69		0.01		
26.465		170.0		-14.0		3.68		0.02		0.02		0.03		3.69		0.01		
26.563		167.8		-7.9		3.68		0.01		0.03		0.02		3.69		0.01		
26.660		163.9		3.5		3.70		0.01		0.02		0.02		3.69		0.01		
26.758		159.1		-0.9		3.68		0.02		0.02		0.03		0.02		3.69		
26.855		161.7		5.7		3.70		0.01		0.03		0.02		0.02		3.69		
26.953		159.1		9.6		3.70		0.01		0.02		0.03		0.02		3.69		
27.051		150.5		24.1		3.70		0.01		0.02		0.03		0.02		3.69		
27.148		142.7		30.6		3.70		0.01		0.03		0.03		0.02		3.69		
27.246		137.5		36.3		3.70		0.02		0.02		0.03		0.02		3.69		
27.344		134.9		45.1		3.70		0.02		0.02		0.03		0.02		3.69		
27.441		133.6		50.3		3.70		0.02		0.02		0.03		0.02		3.69		
27.539		129.2		58.2		3.70		0.02		0.02		0.02		0.02		3.69		
27.637		123.1		57.3		3.70		0.02		0.02		0.03		0.02		3.69		
27.734		121.8		62.6		3.70		0.01		0.02		0.02		0.02		3.69		
27.832		116.2		68.3		3.70		0.01		0.02		0.03		0.02		3.69		
27.930		113.2		72.6		3.70		0.02		0.02		0.03		0.02		3.69		
28.027		107.1		81.0		3.70		0.02		0.03		0.02		0.02		3.69		
28.125		103.6		86.2		3.70		0.01		0.02		0.02		0.02		3.69		
28.223		100.2		90.6		3.69		0.01		0.02		0.02		0.02		3.69		
28.320		95.4		92.3		3.70		0.01		0.02		0.02		0.02		3.69		
28.418		92.4		101.5		3.69		0.01		0.02		0.02		0.02		3.69		
28.516		88.0		105.0		3.69		0.01		0.02		0.03		0.02		3.69		
28.613		87.6		106.3		3.70		0.01		0.02		0.02		0.02		3.69		
28.711		78.9		111.6		3.70		0.01		0.02		0.02		0.02		3.69		
28.809		78.0		118.6		3.69		0.01		0.01		0.02		0.02		3.69		
28.906		70.2		118.2		3.70		0.01		0.03		0.02		0.02		3.69		
29.004		71.5		121.7		3.69		0.01		0.02		0.02		0.02		3.69		
29.102		62.0		126.9		3.69		0.01		0.02		0.02		0.02		3.69		
29.199		60.3		131.3		3.69		0.01		0.02		0.02		0.02		3.69		
29.297		54.2		133.5		3.69		0.01		0.02		0.02		0.02		3.69		
29.395		45.1		139.6		3.69		0.01		0.02		0.03		0.02		3.69		
29.492		36.4		144.4		3.69		0.01		0.02		0.02		0.02		3.69		
29.590		30.8		147.9		3.69		0.01		0.02		0.02		0.02		3.69		
29.688		24.3		151.4		3.69		0.01		0.01		0.03		0.02		3.69		
29.785		16.0		154.5		3.70		0.01		0.02		0.02		0.02		3.69		
29.883		8.7		161.1		3.69		0.01		0.02		0.02		0.02		3.69		
29.980		0.9		163.7		3.69		0.01		0.02		0.02		0.02		3.69		
30.078		-7.4		161.5		0.02		3.69		0.02		0.02		0.02		3.69		
30.176		-5.2		165.0		0.02		3.70		0.01		0.02		0.02		3.69		
30.273		-4.3		164.1		0.02		3.69		0.01		0.03		0.02		3.69		
30.371		-21.2		173.3		0.02		3.69		0.02		0.02		0.02		3.69		
30.469		-30.4		174.6		0.02		3.69		0.02		0.02		0.02		3.69		
30.566		-38.6		175.9		0.02		3.70		0.01		0.03		0.02		3.69		
30.664		-42.1		178.1		0.02		3.69		0.02		0.02		0.02		3.69		
30.762		-49.4		177.7		0.02		3.70		0.02		0.02		0.02		3.69		
30.859		-52.0		178.1		0.02		3.69		0.01		0.02		0.02		3.69		
30.957		-58.1		182.5		0.02		3.70		0.02		0.02		0.02		3.69		
31.055		-63.7		182.9		0.02		3.69		0.01		0.02		0.02		3.69		
31.152		-66.8		184.2		0.02		3.69		0.01		0.02		0.02		3.69		
31.250		-73.7		185.6		0.02		3.69		0.02		0.02		0.01		3.69		
31.348		-76.3		187.3		0.02		3.69		0.02		0.02		0.02		3.69		
31.445		-81.5		186.9		0.02		3.69		0.01		0.02		0.02		3.69		
31.543		-89.8		187.3		0.02		3.69		0.02		0.02		0.02		3.69		
31.641		-91.9		189.5		0.02		3.70		0.02		0.02		0.02		3.69		
31.738		-97.1		189.1		0.02		3.69		0.01		0.02		0.02		3.69		
31.836		-101.9		192.1		0.02		3.69		0.02		0.02		0.02		3.69		
31.934		-104.5		189.9		0.02		3.69		0.01		0.02		0.02		3.69		
32.031		-110.6		190.8		0.02		3.69		0.01		0.02		0.02		3.69		
32.129		-114.0		192.1		0.02		3.69		0.02		0.02		0.02		3.69		
32.227		-116.6		189.5		0.02		3.69		0.01		0.02		0.02		3.69		
32.324		-121.0		189.5		0.02		3.69		0.01		0.02		0.02		3.69		
32.422		-124.0		187.3		0.02		3.69		0.02		0.02		0.02		3.69		
32.520		-129.2		187.3		0.02		3.69		0.01		0.02		0.02		3.69		
32.617		-138.8		184.2		0.02		3.69		0.01		0.03		0.02		3.69		
32.715		-137.9		180.3		0.02		3.69		0.02		0.02		0.02		3.69		
32.813		-142.7		178.6		0.02		3.69		0.01		0.02		0.02		3.69		
32.910		-150.0		175.9		0.02		3.69		0.01		0.02		0.02		3.69		
33.008		-150.5		172.0		0.02		3.69		0.02		0.03		0.02		3.69		
33.105		-157.0		171.1		0.02		3.69		0.02		0.02		0.02		3.69		
33.203		-158.7		165.9		0.02		3.69		0.01		0.02		0.02		3.69		
33.301		-163.5		162.8		0.02		3.69		0.02		0.02		0.02		3.69		
33.398		-167.4		158.9		0.02		3.69		0.02		3.53		0.02		0.03		
33.496		-166.5		160.2		0.02		3.69		0.01		3.70		0.02		0.02		
33.594		-164.8		158.0		0.02		3.70		0.02		3.70		0.02		0.02		
33.691		-169.1		149.2		0.02		3.69		0.01		3.70		0.02		0.02		
33.789		-173.4		147.9		0.02		3.69		0.01		3.70		0.02		0.02		
33.887		-178.2		139.2		0.02		3.69		0.02		3.70		0.01		0.02		
33.984		-179.1		135.7		0.02		3.69		0.02		3.70		0.02		0.02		
34.082		-183.0		132.2		0.02		3.69		0.01		3.70		0.02		0.02		
34.180		-180.4		131.3		0.02		3.69		0.02		3.69		0.01		0.02		
34.277		-183.4		124.7		0.02		3.70		0.01		3.70		0.01		0.02		
34.375		-180.4		122.5		0.02		3.69		0.01		3.70		0.01		0.02		
34.473		-185.1		117.7		0.02		3.70		0.02		3.70		0.01		0.02		
34.570		-186.4		111.6		0.02		3.69		0.02		3.69		0.01		0.02		
34.668		-188.6		109.8		0.02		3.69		0.01		3.70		0.01		0.02		
34.766		-188.2		103.3		0.02		3.69		0.02		3.70		0.01		0.02		
34.863		-188.2		97.2		0.02		3.69		0.02		3.70		0.02		0.02		
34.961		-189.5		94.5		0.02		3.69		0.01		3.70		0.02		0.02		
35.059		-192.5		92.3		0.02		3.69		0.02		3.70		0.01		0.02		
35.156		-186.9		88.0		0.02		3.70		0.02		3.70		0.01		0.02		
35.254		-191.2		82.3		0.02		3.69		0.01		3.70		0.02		0.02		
35.352		-188.6		81.8		0.02		3.69		0.02		3.70		0.01		0.02		
