Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
8.594		77.2		114.2		3.69		3.69		0.01		0.01		1.098		74.1		
8.691		74.6		117.3		3.68		3.69		0.01		0.01		1.062		68.0		
8.789		68.9		123.0		3.69		3.69		0.01		0.01		1.064		67.2		
8.887		69.4		124.7		3.69		3.69		0.01		0.01		1.047		62.8		
8.984		65.0		129.1		3.68		3.69		0.01		0.01		1.047		60.2		
9.082		58.1		133.5		3.69		3.69		0.01		0.01		1.030		52.4		
9.180		53.8		138.7		3.68		3.69		0.01		0.01		1.030		46.8		
9.277		43.4		140.0		3.68		3.69		0.01		0.01		1.009		42.0		
9.375		36.4		146.6		3.68		3.69		0.01		0.02		0.971		35.1		
9.473		29.5		149.7		3.69		3.68		0.01		0.02		0.924		26.4		
9.570		24.3		155.8		3.68		3.69		0.01		0.02		0.865		23.0		
9.668		14.3		158.4		3.69		3.68		0.01		0.01		0.800		16.0		
9.766		10.8		159.3		3.69		3.69		0.01		0.01		0.730		7.8		
9.863		2.6		164.6		3.69		3.69		0.02		0.01		0.630		3.0		
9.961		-63.7		242.0		0.03		3.69		3.69		0.02		0.639		209.3		
10.059		-11.3		165.9		0.02		3.69		3.68		0.01		0.711		149.9		
10.156		-22.1		168.1		0.02		3.69		3.68		0.02		0.770		141.7		
10.254		-29.1		172.4		0.02		3.69		3.68		0.01		0.833		138.2		
10.352		-36.4		172.9		0.02		3.69		3.68		0.02		0.878		134.8		
10.449		-39.5		176.4		0.02		3.69		3.68		0.02		0.935		128.3		
10.547		-46.4		180.3		0.02		3.69		3.68		0.02		0.996		122.2		
10.645		-53.3		179.4		0.02		3.69		3.68		0.02		1.034		121.3		
10.742		-59.0		183.8		0.02		3.69		3.68		0.01		1.062		119.6		
10.840		-63.7		183.8		0.02		3.69		3.68		0.02		1.081		113.5		
10.938		-66.8		183.8		0.02		3.69		3.68		0.01		1.113		112.7		
11.035		-73.3		188.6		0.02		3.69		3.68		0.02		1.111		106.6		
11.133		-77.6		184.7		0.02		3.69		3.68		0.02		1.117		105.3		
11.230		-85.0		187.7		0.02		3.69		3.68		0.01		1.140		96.2		
11.328		-87.6		188.2		0.02		3.69		3.68		0.01		1.153		91.9		
11.426		-92.8		189.9		0.02		3.69		3.68		0.02		1.161		93.6		
11.523		-97.1		190.8		0.02		3.69		3.68		0.02		1.161		84.9		
11.621		-101.5		189.9		0.02		3.69		3.68		0.02		1.163		83.6		
11.719		-104.9		191.2		0.02		3.69		3.68		0.01		1.168		79.7		
11.816		-109.7		195.6		0.02		3.69		3.68		0.02		1.155		74.5		
11.914		-116.2		191.7		0.02		3.68		3.68		0.02		1.159		72.4		
12.012		-118.4		192.6		0.02		3.69		3.68		0.01		1.155		67.2		
12.109		-123.1		189.9		0.02		3.69		3.68		0.02		1.127		62.0		
12.207		-125.3		190.8		0.02		3.68		3.68		0.02		1.123		59.4		
12.305		-128.8		193.0		0.02		3.69		3.68		0.02		1.083		57.2		
12.402		-130.1		189.5		0.02		3.69		3.68		0.01		1.036		52.9		
12.500		-137.9		188.6		0.02		3.69		3.68		0.01		0.988		47.7		
12.598		-140.1		182.5		0.02		3.69		3.68		0.01		0.975		42.0		
12.695		-147.0		182.9		0.02		3.69		3.68		0.01		0.914		32.5		
12.793		-149.2		179.9		0.02		3.69		3.68		0.02		0.871		25.6		
12.891		-154.4		176.4		0.02		3.69		3.68		0.01		0.814		19.5		
12.988		-159.1		174.6		0.02		3.69		3.68		0.01		0.776		13.4		
13.086		-161.7		173.3		0.02		3.68		3.68		0.02		0.728		8.2		
13.184		-163.0		166.3		0.02		3.69		3.68		0.02		0.652		2.2		
13.281		-59.8		114.7		0.03		0.03		3.68		3.69		0.658		122.2		
13.379		-163.5		151.0		0.01		0.02		3.68		3.69		0.723		143.9		
13.477		-169.1		151.4		0.02		0.02		3.68		3.69		0.793		143.0		
13.574		-168.7		143.5		0.02		0.02		3.68		3.69		0.859		136.9		
13.672		-176.9		138.7		0.02		0.02		3.68		3.69		0.897		134.3		
13.770		-175.6		134.8		0.02		0.03		3.68		3.69		0.933		132.6		
13.867		-180.8		132.6		0.02		0.02		3.68		3.69		0.946		127.4		
13.965		-182.1		129.5		0.01		0.02		3.68		3.69		0.984		120.5		
14.063		-181.7		124.7		0.02		0.02		3.68		3.69		1.007		119.2		
14.160		-184.7		119.5		0.02		0.02		3.68		3.69		1.011		113.1		
14.258		-183.8		116.0		0.02		0.03		3.68		3.69		1.032		109.2		
14.355		-186.4		110.3		0.02		0.02		3.68		3.69		1.060		104.0		
14.453		-184.3		105.5		0.02		0.02		3.68		3.69		1.106		101.8		
14.551		-187.8		102.4		0.02		0.02		3.68		3.69		1.138		98.4		
14.648		-190.4		100.7		0.02		0.02		3.68		3.69		1.146		91.9		
14.746		-190.8		95.0		0.01		0.02		3.68		3.69		1.180		92.3		
14.844		-190.4		91.5		0.01		0.02		3.68		3.69		1.176		85.4		
14.941		-190.8		88.0		0.02		0.02		3.68		3.69		1.174		81.9		
15.039		-194.3		87.1		0.02		0.02		3.68		3.69		1.163		78.4		
15.137		-192.5		79.6		0.02		0.02		3.68		3.69		1.153		76.7		
15.234		-195.1		78.3		0.02		0.02		3.68		3.69		1.113		73.2		
15.332		-194.7		74.0		0.02		0.02		3.68		3.69		1.085		67.6		
15.430		-193.0		69.6		0.01		0.02		3.68		3.69		1.045		65.9		
15.527		-192.1		67.8		0.02		0.02		3.68		3.69		1.028		62.8		
15.625		-189.9		64.8		0.02		0.02		3.68		3.69		1.001		58.9		
15.723		-189.5		56.0		0.01		0.02		3.68		3.69		0.986		52.4		
15.820		-189.1		51.2		0.02		0.02		3.68		3.68		0.962		47.2		
15.918		-187.8		42.9		0.01		0.02		3.68		3.69		0.954		39.9		
16.016		-183.0		36.8		0.02		0.02		3.68		3.69		0.914		31.6		
16.113		-183.0		29.3		0.02		0.02		3.68		3.69		0.897		25.6		
16.211		-175.6		24.5		0.02		0.02		3.68		3.68		0.855		20.4		
16.309		-177.3		15.3		0.01		0.02		3.68		3.69		0.806		13.9		
16.406		-168.7		10.9		0.01		0.03		3.68		3.69		0.747		8.7		
16.504		-171.3		5.3		0.01		0.02		3.68		3.69		0.668		0.9		
16.602		-105.4		65.2		0.03		0.04		0.03		3.69		0.605		83.2		
16.699		-161.7		0.9		0.01		0.02		0.02		3.68		0.687		160.3		
16.797		-152.2		-21.0		0.02		0.02		0.02		3.68		0.751		144.3		
16.895		-145.7		-28.9		0.01		0.02		0.02		3.68		0.797		139.1		
16.992		-141.4		-35.9		0.01		0.02		0.02		3.69		0.836		133.5		
17.090		-136.6		-39.4		0.01		0.02		0.02		3.68		0.867		132.6		
17.188		-135.3		-48.1		0.01		0.02		0.02		3.68		0.901		125.2		
17.285		-128.8		-47.7		0.02		0.02		0.02		3.68		0.958		122.2		
17.383		-126.2		-56.5		0.01		0.02		0.02		3.68		0.986		115.7		
17.480		-121.8		-62.6		0.01		0.02		0.02		3.69		1.036		111.8		
17.578		-116.6		-67.4		0.02		0.02		0.02		3.68		1.066		107.5		
17.676		-111.4		-72.6		0.01		0.02		0.02		3.68		1.094		103.6		
17.773		-111.0		-78.3		0.01		0.02		0.02		3.69		1.115		102.7		
17.871		-106.7		-82.7		0.02		0.02		0.02		3.68		1.119		97.5		
17.969		-102.3		-87.1		0.02		0.02		0.02		3.69		1.136		95.8		
18.066		-100.2		-95.4		0.01		0.02		0.02		3.69		1.134		91.9		
18.164		-92.4		-96.7		0.02		0.02		0.02		3.69		1.132		85.8		
18.262		-93.7		-103.3		0.02		0.02		0.02		3.68		1.115		84.5		
18.359		-85.0		-107.2		0.01		0.02		0.02		3.69		1.119		81.9		
18.457		-84.6		-112.0		0.01		0.02		0.02		3.68		1.100		75.4		
18.555		-80.7		-112.0		0.02		0.02		0.02		3.68		1.089		74.1		
18.652		-76.3		-118.6		0.02		0.02		0.02		3.69		1.072		68.0		
18.750		-70.2		-120.4		0.01		0.02		0.02		3.68		1.081		65.9		
18.848		-69.8		-123.4		0.02		0.02		0.02		3.69		1.077		62.8		
18.945		-68.1		-129.1		0.02		0.02		0.02		3.69		1.062		60.2		
19.043		-62.9		-129.5		0.01		0.02		0.02		3.69		1.060		54.6		
19.141		-55.5		-134.4		0.01		0.02		0.02		3.69		1.032		50.3		
19.238		-49.4		-141.4		0.02		0.02		0.02		3.69		0.990		41.2		
19.336		-42.5		-147.0		0.01		0.02		0.02		3.68		0.939		34.7		
19.434		-36.0		-149.2		0.02		0.02		0.02		3.69		0.884		29.9		
19.531		-22.1		-153.6		0.01		0.02		0.02		3.68		0.819		25.1		
19.629		-21.2		-157.1		0.02		0.02		0.02		3.69		0.740		14.3		
19.727		-16.5		-162.8		0.01		0.02		0.02		3.69		0.702		9.1		
19.824		-7.8		-161.9		0.02		0.02		0.02		3.69		0.620		1.3		
19.922		-0.9		-142.2		0.02		0.02		0.02		0.02		0.561		45.1		
20.020		21.7		-175.5		0.02		0.02		0.02		0.02		0.668		140.0		
20.117		18.6		-167.2		0.02		0.02		0.02		0.02		0.749		143.4		
20.215		24.7		-168.9		0.02		0.02		0.01		0.02		0.821		136.9		
20.313		34.3		-172.9		0.02		0.02		0.02		0.02		0.880		135.2		
20.410		38.2		-177.2		0.02		0.02		0.02		0.02		0.920		132.6		
20.508		43.4		-180.3		0.02		0.02		0.02		0.02		0.962		124.8		
20.605		49.9		-175.9		0.02		0.02		0.01		0.02		0.984		123.9		
20.703		54.6		-179.9		0.02		0.02		0.02		0.02		0.990		119.2		
20.801		61.1		-179.0		0.02		0.02		0.02		0.02		1.024		113.1		
20.898		64.2		-185.1		0.02		0.02		0.02		0.02		1.026		110.5		
20.996		71.5		-185.1		0.02		0.02		0.02		0.02		1.053		108.8		
21.094		76.7		-184.7		0.02		0.02		0.02		0.02		1.075		102.7		
21.191		80.2		-190.4		0.02		0.02		0.02		0.02		1.089		100.1		
21.289		88.0		-189.1		0.02		0.02		0.02		0.02		1.106		95.3		
21.387		87.6		-191.7		0.02		0.02		0.02		0.02		1.130		91.9		
21.484		94.5		-191.2		0.02		0.02		0.02		0.02		1.151		88.0		
21.582		98.9		-191.2		0.02		0.02		0.02		0.02		1.168		81.9		
21.680		104.9		-191.2		0.02		0.02		0.02		0.02		1.172		81.0		
21.777		110.6		-192.1		0.02		0.02		0.02		0.02		1.166		75.8		
21.875		114.5		-193.4		0.02		0.02		0.02		0.02		1.161		72.4		
21.973		114.0		-191.2		0.02		0.02		0.02		0.02		1.130		70.2		
22.070		118.4		-189.1		0.02		0.02		0.02		0.02		1.089		68.5		
22.168		124.0		-193.0		0.02		0.02		0.02		0.02		1.066		65.0		
22.266		123.1		-189.5		0.02		0.02		0.02		0.02		1.032		61.5		
22.363		131.8		-190.8		0.02		0.02		0.02		0.02		0.986		55.5		
22.461		132.2		-187.7		0.02		0.02		0.02		0.02		0.969		51.1		
22.559		140.9		-162.4		0.02		0.02		0.02		0.02		0.933		41.2		
22.656		143.1		-186.4		0.02		0.02		0.02		0.02		0.899		33.8		
22.754		149.2		-184.7		0.02		0.02		0.02		0.02		0.874		28.2		
22.852		152.2		-176.4		0.02		0.02		0.02		0.02		0.855		21.7		
22.949		157.8		-175.9		0.02		0.02		0.02		0.02		0.802		15.2		
23.047		160.0		-168.9		0.02		0.02		0.02		0.02		0.742		5.6		
23.145		163.0		-170.2		0.02		0.02		0.02		0.02		0.700		3.5		
23.242		166.5		-167.6		3.58		0.02		0.03		0.02		0.601		-3.5		
23.340		196.9		-161.5		3.68		0.02		0.02		0.02		0.687		159.5		
23.438		168.7		-147.9		3.69		0.02		0.01		0.02		0.742		145.2		
23.535		168.2		-147.0		3.68		0.02		0.01		0.02		0.795		141.7		
23.633		173.4		-141.8		3.68		0.02		0.01		0.02		0.844		136.1		
23.730		178.2		-134.4		3.68		0.02		0.01		0.02		0.884		130.9		
23.828		177.8		-135.2		3.68		0.02		0.01		0.02		0.907		126.5		
23.926		181.2		-129.1		3.68		0.02		0.01		0.02		0.941		125.2		
24.023		182.1		-123.0		3.68		0.02		0.01		0.02		0.954		120.0		
24.121		184.7		-121.7		3.68		0.02		0.01		0.02		1.007		117.4		
24.219		185.6		-121.7		3.68		0.02		0.01		0.02		1.022		109.2		
24.316		185.1		-112.9		3.68		0.02		0.01		0.02		1.060		107.0		
24.414		186.4		-108.1		3.68		0.02		0.01		0.02		1.108		103.1		
24.512		189.1		-108.1		3.68		0.02		0.01		0.02		1.151		95.8		
24.609		189.9		-101.5		3.68		0.02		0.01		0.02		1.144		94.9		
24.707		189.1		-96.7		3.68		0.02		0.01		0.02		1.155		92.7		
24.805		189.5		-95.8		3.68		0.02		0.01		0.02		1.166		89.3		
24.902		191.7		-89.7		3.69		0.02		0.01		0.02		1.155		82.8		
25.000		190.8		-87.1		3.68		0.02		0.01		0.02		1.146		80.6		
25.098		192.1		-84.9		3.68		0.02		0.01		0.02		1.111		78.9		
25.195		190.8		-79.6		3.68		0.02		0.01		0.02		1.098		74.5		
25.293		191.7		-74.8		3.69		0.02		0.01		0.02		1.085		70.2		
25.391		191.7		-75.3		3.68		0.02		0.01		0.02		1.060		65.9		
25.488		193.4		-70.9		3.68		0.02		0.01		0.02		1.047		62.4		
25.586		189.5		-63.9		3.68		0.02		0.01		0.02		1.032		58.5		
25.684		192.1		-60.0		3.68		0.02		0.01		0.02		1.028		52.4		
25.781		188.2		-54.7		3.68		0.02		0.01		0.02		1.009		49.0		
25.879		186.0		-48.1		3.68		0.02		0.01		0.02		0.986		38.6		
25.977		183.8		-39.8		3.68		0.02		0.01		0.02		0.969		37.3		
26.074		181.7		-31.9		3.69		0.02		0.01		0.02		0.933		30.8		
26.172		180.8		-25.4		3.69		0.02		0.02		0.02		0.874		23.4		
26.270		177.8		-23.2		3.68		0.02		0.01		0.02		0.797		16.5		
26.367		176.5		-16.6		3.69		0.02		0.02		0.02		0.747		11.3		
26.465		173.4		-6.6		3.69		0.02		0.01		0.02		0.666		4.3		
26.563		168.2		-2.2		3.69		0.03		0.02		0.02		0.580		-2.2		
26.660		142.7		-10.9		3.69		3.69		0.01		0.02		0.626		130.4		
26.758		151.3		20.1		3.69		3.69		0.02		0.02		0.709		147.3		
26.855		145.7		23.2		3.69		3.69		0.02		0.02		0.764		142.6		
26.953		140.1		31.9		3.69		3.69		0.01		0.02		0.831		135.2		
27.051		136.2		40.7		3.69		3.69		0.01		0.02		0.876		130.0		
27.148		135.7		46.4		3.69		3.69		0.01		0.02		0.931		129.1		
27.246		128.8		49.5		3.69		3.69		0.02		0.02		0.969		125.2		
27.344		129.2		56.5		3.69		3.69		0.02		0.02		1.009		120.9		
27.441		124.0		60.4		3.68		3.69		0.02		0.02		1.058		119.6		
27.539		118.4		66.1		3.69		3.69		0.02		0.02		1.072		114.8		
27.637		111.4		70.0		3.69		3.69		0.02		0.02		1.096		108.8		
27.734		110.1		77.0		3.69		3.69		0.02		0.02		1.094		106.6		
27.832		110.1		80.5		3.69		3.69		0.02		0.01		1.106		101.4		
27.930		103.6		83.6		3.69		3.69		0.01		0.02		1.127		98.4		
28.027		98.4		86.7		3.68		3.69		0.01		0.02		1.130		97.5		
28.125		98.4		94.1		3.68		3.69		0.01		0.02		1.151		92.3		
28.223		91.5		101.1		3.69		3.69		0.01		0.02		1.151		89.3		
28.320		89.3		103.3		3.68		3.69		0.01		0.02		1.151		83.2		
28.418		82.8		109.4		3.68		3.69		0.01		0.01		1.161		78.9		
28.516		82.0		112.9		3.69		3.69		0.01		0.01		1.159		75.0		
28.613		77.6		117.7		3.68		3.69		0.01		0.01		1.142		73.7		
28.711		71.5		121.7		3.68		3.69		0.01		0.01		1.127		67.6		
28.809		71.5		124.3		3.69		3.69		0.01		0.02		1.121		65.0		
28.906		68.9		126.0		3.68		3.69		0.01		0.02		1.098		64.1		
29.004		65.9		126.9		3.69		3.69		0.01		0.02		1.072		59.8		
29.102		58.1		131.3		3.68		3.69		0.01		0.01		1.036		52.0		
29.199		53.3		136.1		3.69		3.69		0.01		0.02		0.986		48.1		
29.297		47.7		140.5		3.69		3.69		0.01		0.01		0.960		40.3		
29.395		35.6		147.0		3.68		3.69		0.01		0.02		0.901		30.8		
29.492		31.2		154.0		3.68		3.69		0.02		0.01		0.857		25.6		
29.590		23.8		154.9		3.69		3.69		0.02		0.01		0.819		22.1		
29.688		12.6		160.6		3.68		3.69		0.01		0.01		0.781		11.3		
29.785		7.8		161.5		3.68		3.69		0.01		0.01		0.715		6.1		
29.883		3.0		167.2		3.68		3.69		0.01		0.01		0.654		-2.2		
29.980		2.6		171.1		0.03		3.69		3.68		0.02		0.694		181.1		
30.078		-12.1		165.0		0.02		3.69		3.68		0.02		0.783		144.7		
30.176		-23.0		170.2		0.02		3.69		3.68		0.02		0.840		144.3		
30.273		-29.1		170.7		0.02		3.69		3.68		0.02		0.905		136.1		
30.371		-36.4		172.9		0.02		3.69		3.68		0.02		0.937		132.6		
30.469		-42.1		176.8		0.02		3.69		3.68		0.02		0.960		128.7		
30.566		-47.7		179.0		0.02		3.69		3.68		0.02		0.988		126.5		
30.664		-52.9		181.2		0.02		3.69		3.68		0.02		1.005		120.0		
30.762		-59.8		182.9		0.02		3.68		3.68		0.02		1.036		116.6		
30.859		-68.1		182.5		0.02		3.69		3.68		0.02		1.068		113.1		
30.957		-68.5		182.9		0.02		3.69		3.68		0.02		1.077		108.3		
31.055		-76.3		183.8		0.02		3.69		3.68		0.02		1.123		104.9		
31.152		-80.7		186.9		0.02		3.69		3.68		0.02		1.144		101.0		
31.250		-83.7		186.0		0.02		3.69		3.68		0.02		1.168		94.5		
31.348		-88.9		188.2		0.02		3.69		3.68		0.01		1.191		93.2		
31.445		-92.8		189.9		0.02		3.69		3.68		0.02		1.214		91.0		
31.543		-99.3		188.6		0.02		3.69		3.68		0.02		1.223		88.4		
31.641		-103.2		190.8		0.02		3.69		3.68		0.01		1.208		81.5		
31.738		-104.1		192.1		0.02		3.69		3.68		0.01		1.182		78.4		
31.836		-112.7		191.2		0.02		3.68		3.68		0.01		1.182		75.4		
31.934		-115.8		192.6		0.02		3.68		3.68		0.01		1.132		69.3		
32.031		-122.3		190.8		0.02		3.69		3.68		0.01		1.111		69.3		
32.129		-121.0		190.8		0.02		3.69		3.68		0.02		1.077		65.0		
32.227		-125.3		192.6		0.02		3.69		3.68		0.01		1.056		62.8		
32.324		-127.5		193.0		0.02		3.68		3.68		0.01		1.043		53.7		
32.422		-135.7		189.1		0.02		3.68		3.68		0.01		1.024		50.7		
32.520		-138.3		186.9		0.02		3.69		3.68		0.02		1.009		45.5		
32.617		-145.7		185.6		0.02		3.69		3.68		0.02		0.981		35.1		
32.715		-147.0		182.5		0.02		3.69		3.68		0.01		0.960		32.1		
32.813		-150.9		181.2		0.02		3.69		3.68		0.02		0.931		24.7		
32.910		-157.0		173.7		0.02		3.69		3.68		0.01		0.871		18.2		
33.008		-159.1		173.7		0.02		3.69		3.68		0.02		0.804		13.0		
33.105		-160.9		172.4		0.02		3.69		3.68		0.02		0.738		6.5		
33.203		-161.3		165.4		0.02		3.69		3.68		0.02		0.662		-0.4		
33.301		-85.9		115.1		0.02		0.03		3.68		3.69		0.671		113.1		
33.398		-168.2		150.5		0.02		0.02		3.68		3.69		0.738		144.7		
33.496		-172.6		149.2		0.02		0.03		3.68		3.69		0.778		142.6		
33.594		-174.3		143.1		0.01		0.02		3.68		3.68		0.842		138.2		
33.691		-176.0		139.6		0.02		0.02		3.68		3.69		0.886		133.9		
33.789		-176.0		134.4		0.02		0.02		3.68		3.69		0.920		129.1		
33.887		-178.6		133.0		0.01		0.02		3.68		3.69		0.965		125.7		
33.984		-180.4		128.7		0.01		0.02		3.68		3.69		0.996		118.7		
34.082		-183.0		121.2		0.02		0.02		3.68		3.69		1.049		117.4		
34.180		-185.1		117.3		0.01		0.02		3.68		3.69		1.079		114.0		
34.277		-184.3		116.0		0.02		0.02		3.68		3.69		1.106		107.0		
34.375		-186.4		110.7		0.02		0.02		3.68		3.69		1.123		104.4		
34.473		-187.3		104.6		0.02		0.02		3.68		3.69		1.159		101.4		
34.570		-193.0		104.2		0.02		0.02		3.68		3.69		1.155		97.9		
34.668		-190.8		99.8		0.02		0.02		3.68		3.69		1.149		92.7		
34.766		-187.8		98.0		0.01		0.02		3.68		3.68		1.159		89.3		
34.863		-191.7		93.7		0.02		0.02		3.68		3.68		1.153		82.3		
34.961		-191.7		85.3		0.02		0.02		3.68		3.69		1.142		80.2		
35.059		-192.1		83.2		0.01		0.02		3.68		3.69		1.136		79.7		
35.156		-192.1		83.6		0.02		0.02		3.68		3.69		1.134		75.4		
35.254		-191.7		77.9		0.02		0.02		3.68		3.69		1.121		69.3		
