Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
Time 		E1		E3		AI1		AI2		AI3		AI4		AI5		AI6		
(ms)		(V)		(V)		(V)		(V)		(V)		(V)		(V)		(V)		
35.254		-190.4		184.2		0.02		3.69		0.02		3.69		0.02		0.02		
35.352		-188.6		186.3		0.02		3.69		0.01		3.69		0.02		0.02		
35.449		-190.8		183.3		0.02		3.69		0.02		3.69		0.02		0.02		
35.547		-190.8		182.9		0.02		3.69		0.02		3.69		0.02		0.02		
35.645		-189.1		182.9		0.02		3.69		0.01		3.70		0.02		0.02		
35.742		-187.3		180.7		0.02		3.69		0.02		3.69		0.01		0.02		
35.840		-184.7		180.7		0.02		3.69		0.02		3.69		0.01		0.02		
35.938		-181.7		181.1		0.02		3.69		0.01		3.69		0.01		0.02		
36.035		-179.9		175.5		0.02		3.69		0.02		3.69		0.01		0.02		
36.133		-177.8		174.6		0.02		3.69		0.02		3.70		0.02		0.02		
36.230		-180.8		172.5		0.02		3.69		0.01		3.70		0.01		0.02		
36.328		-175.6		170.7		0.02		3.69		0.02		3.69		0.01		0.02		
36.426		-172.1		166.8		0.02		3.69		0.01		3.69		0.01		0.02		
36.523		-168.2		164.7		0.02		3.69		0.01		3.70		0.02		0.02		
36.621		-163.0		161.2		0.02		3.69		0.02		3.69		0.01		0.02		
36.719		-160.0		153.4		0.02		3.69		0.01		3.69		0.01		0.02		
36.816		-157.8		152.1		0.02		3.69		0.01		3.69		0.01		0.02		
36.914		-149.6		146.9		0.02		3.69		0.02		3.69		0.01		0.01		
37.012		-144.8		143.0		0.02		3.69		0.01		3.69		0.01		0.01		
37.109		-141.4		138.2		0.02		3.69		0.01		3.70		0.01		0.02		
37.207		-137.9		132.6		0.02		3.69		0.02		3.69		0.01		0.01		
37.305		-134.4		127.8		0.02		3.69		0.02		3.69		0.01		0.02		
37.402		-130.9		126.1		0.02		3.69		0.01		3.69		0.01		0.02		
37.500		-124.9		123.9		0.02		3.69		0.02		3.69		0.01		0.02		
37.598		-122.7		118.7		0.02		3.69		0.01		3.69		0.01		0.01		
37.695		-121.8		114.4		0.02		3.69		0.01		3.69		0.01		0.02		
37.793		-114.9		109.2		0.02		3.69		0.02		3.69		0.01		0.01		
37.891		-110.1		108.3		0.02		3.69		0.01		3.69		0.01		0.02		
37.988		-105.8		103.6		0.02		3.69		0.01		3.70		0.01		0.01		
38.086		-103.2		99.2		0.02		3.69		0.02		3.69		0.01		0.02		
38.184		-100.6		99.7		0.02		3.69		0.02		3.69		0.01		0.01		
38.281		-98.4		94.5		0.02		3.69		0.01		3.69		0.02		0.02		
38.379		-79.8		183.7		0.02		0.02		3.70		3.69		0.02		0.02		
38.477		-90.2		187.2		0.02		0.02		3.69		3.69		0.01		0.02		
38.574		-86.3		187.6		0.02		0.02		3.69		3.69		0.02		0.02		
38.672		-80.7		185.9		0.02		0.02		3.70		3.69		0.01		0.02		
38.770		-75.9		185.5		0.02		0.02		3.69		3.69		0.01		0.02		
38.867		-72.4		184.6		0.02		0.02		3.69		3.69		0.01		0.02		
38.965		-67.2		186.3		0.02		0.02		3.70		3.69		0.01		0.02		
39.063		-61.6		182.9		0.02		0.02		3.69		3.69		0.02		0.02		
39.160		-56.4		182.4		0.02		0.01		3.69		3.69		0.01		0.02		
39.258		-52.0		177.2		0.02		0.02		3.70		3.69		0.01		0.02		
39.355		-45.1		177.2		0.02		0.02		3.69		3.69		0.01		0.02		
39.453		-35.6		175.9		0.02		0.02		3.69		3.69		0.02		0.02		
39.551		-30.4		174.6		0.02		0.02		3.69		3.69		0.02		0.02		
39.648		-20.8		169.9		0.02		0.02		3.69		3.69		0.01		0.02		
39.746		-16.0		166.8		0.02		0.02		3.69		3.69		0.01		0.02		
39.844		-6.5		162.5		0.02		0.02		3.70		3.69		0.01		0.02		
39.941		-0.4		159.9		0.02		0.02		3.69		3.69		0.01		0.01		
40.039		6.5		156.9		0.02		0.02		3.69		3.69		0.01		0.02		
40.137		15.2		151.7		0.02		0.02		3.70		3.69		0.01		0.02		
40.234		23.4		146.9		0.02		0.02		3.69		3.69		0.02		0.02		
40.332		31.2		142.1		0.02		0.02		3.69		3.69		0.02		0.02		
40.430		33.8		140.4		0.02		0.02		3.70		3.69		0.01		0.02		
40.527		43.4		137.8		0.02		0.02		3.69		3.69		0.01		0.01		
40.625		49.0		133.9		0.02		0.02		3.69		3.69		0.01		0.02		
40.723		54.6		129.6		0.02		0.02		3.70		3.69		0.01		0.02		
40.820		60.7		125.7		0.02		0.02		3.69		3.69		0.01		0.02		
40.918		62.9		120.9		0.02		0.02		3.69		3.69		0.01		0.01		
41.016		69.4		117.0		0.02		0.02		3.70		3.69		0.01		0.02		
41.113		72.8		114.0		0.02		0.01		3.69		3.69		0.01		0.02		
41.211		78.9		108.3		0.02		0.02		3.69		3.69		0.01		0.01		
41.309		85.0		106.6		0.02		0.02		3.70		3.69		0.01		0.02		
41.406		89.8		101.0		0.02		0.02		3.69		3.69		0.01		0.02		
41.504		94.5		95.8		0.02		0.02		3.69		3.69		0.01		0.02		
41.602		97.1		93.6		0.02		0.02		3.70		3.69		0.01		0.02		
41.699		104.5		181.1		0.02		0.02		3.69		0.02		3.69		0.01		
41.797		102.8		185.9		0.02		0.02		3.69		0.02		3.69		0.01		
41.895		106.2		184.6		0.02		0.02		3.69		0.02		3.69		0.01		
41.992		108.8		185.0		0.02		0.02		3.69		0.02		3.69		0.01		
42.090		116.2		185.9		0.02		0.02		3.69		0.02		3.69		0.01		
42.188		117.9		182.9		0.02		0.02		3.70		0.02		3.69		0.01		
42.285		122.7		183.7		0.02		0.02		3.69		0.02		3.69		0.01		
42.383		127.0		184.2		0.02		0.02		3.69		0.02		3.69		0.01		
42.480		130.5		183.7		0.02		0.02		3.70		0.02		3.69		0.01		
42.578		136.2		183.3		0.02		0.02		3.69		0.02		3.69		0.01		
42.676		137.5		179.4		0.02		0.02		3.69		0.02		3.69		0.01		
42.773		143.1		175.1		0.02		0.02		3.69		0.02		3.69		0.01		
42.871		148.7		173.3		0.02		0.02		3.69		0.02		3.69		0.01		
42.969		153.9		172.5		0.02		0.02		3.68		0.02		3.69		0.01		
43.066		157.0		166.0		0.02		0.02		3.69		0.02		3.69		0.01		
43.164		160.4		160.3		0.02		0.02		3.69		0.02		3.69		0.01		
43.262		161.7		159.9		0.02		0.02		3.69		0.02		3.69		0.01		
43.359		167.4		154.7		0.02		0.02		3.70		0.02		3.69		0.01		
43.457		169.1		152.1		0.02		0.02		3.69		0.01		3.69		0.01		
43.555		174.3		149.5		0.02		0.02		3.69		0.02		3.69		0.01		
43.652		176.9		144.7		0.02		0.02		3.70		0.02		3.69		0.01		
43.750		178.2		141.3		0.02		0.02		3.69		0.02		3.69		0.01		
43.848		181.7		135.6		0.02		0.02		3.69		0.02		3.69		0.01		
43.945		182.1		132.2		0.02		0.02		3.69		0.01		3.69		0.01		
44.043		182.5		129.1		0.02		0.02		3.69		0.02		3.68		0.01		
44.141		187.8		123.9		0.02		0.02		3.69		0.02		3.69		0.01		
44.238		187.8		121.8		0.02		0.02		3.69		0.02		3.69		0.01		
44.336		190.4		115.7		0.02		0.02		3.69		0.02		3.69		0.01		
44.434		188.6		112.7		0.02		0.02		3.69		0.02		3.69		0.01		
44.531		187.8		110.5		0.02		0.02		3.70		0.02		3.68		0.01		
44.629		190.4		106.2		0.02		0.02		3.69		0.01		3.69		0.01		
44.727		192.1		100.5		0.02		0.02		3.69		0.02		3.69		0.01		
44.824		192.1		98.8		0.02		0.02		3.70		0.02		3.68		0.01		
44.922		193.4		94.5		0.02		0.02		3.69		0.02		3.69		0.01		
45.020		188.2		181.6		3.69		0.01		0.02		0.03		3.69		0.01		
45.117		188.6		184.6		3.69		0.01		0.02		0.02		3.69		0.01		
45.215		191.7		184.6		3.69		0.01		0.02		0.02		3.69		0.01		
45.313		193.0		187.2		3.69		0.01		0.01		0.02		3.69		0.01		
45.410		191.7		186.3		3.69		0.01		0.02		0.02		3.69		0.01		
45.508		187.3		185.5		3.69		0.01		0.02		0.02		3.69		0.01		
45.605		188.6		184.6		3.69		0.01		0.02		0.02		3.69		0.01		
45.703		190.4		184.2		3.69		0.01		0.02		0.02		3.69		0.01		
45.801		187.8		181.6		3.69		0.01		0.02		0.02		3.69		0.01		
45.898		185.1		179.4		3.69		0.01		0.01		0.03		3.69		0.01		
45.996		180.8		178.5		3.69		0.01		0.02		0.02		3.69		0.01		
46.094		179.5		176.4		3.69		0.01		0.02		0.02		3.69		0.01		
46.191		177.3		175.9		3.69		0.01		0.02		0.02		3.69		0.01		
46.289		175.6		170.7		3.69		0.01		0.02		0.02		3.69		0.01		
46.387		171.3		169.9		3.69		0.01		0.02		0.02		3.69		0.01		
46.484		169.5		164.2		3.69		0.01		0.02		0.03		3.69		0.02		
46.582		166.5		159.5		3.69		0.01		0.03		0.02		3.69		0.01		
46.680		159.1		159.5		3.69		0.02		0.02		0.02		3.69		0.01		
46.777		158.7		156.4		3.69		0.01		0.02		0.02		3.69		0.02		
46.875		153.5		147.8		3.69		0.02		0.03		0.02		3.69		0.01		
46.973		150.9		147.8		3.69		0.02		0.02		0.02		3.69		0.01		
47.070		144.4		142.6		3.69		0.01		0.02		0.03		3.69		0.02		
47.168		141.4		136.9		3.69		0.02		0.03		0.03		3.69		0.01		
47.266		135.3		131.3		3.70		0.02		0.02		0.02		3.69		0.02		
47.363		130.9		129.1		3.70		0.02		0.02		0.03		3.69		0.02		
47.461		130.9		124.8		3.69		0.01		0.02		0.02		3.69		0.01		
47.559		124.4		122.2		3.69		0.01		0.02		0.02		3.69		0.02		
47.656		121.8		117.9		3.69		0.02		0.02		0.02		3.69		0.02		
47.754		115.8		116.6		3.69		0.02		0.03		0.02		3.69		0.01		
47.852		107.5		112.2		3.69		0.01		0.02		0.02		3.69		0.02		
47.949		107.5		107.0		3.69		0.01		0.02		0.02		3.69		0.01		
48.047		106.7		101.8		3.69		0.01		0.02		0.02		3.69		0.01		
48.145		102.3		100.5		3.69		0.02		0.02		0.02		3.69		0.01		
48.242		97.1		95.8		3.69		0.01		0.02		0.02		3.69		0.01		
48.340		93.2		147.8		3.69		0.02		0.03		0.03		0.02		3.68		
48.438		87.2		185.9		3.69		0.01		0.02		0.02		0.02		3.69		
48.535		84.6		183.7		3.69		0.01		0.02		0.03		0.02		3.69		
48.633		84.6		186.8		3.69		0.01		0.03		0.02		0.02		3.68		
48.730		75.4		186.3		3.69		0.02		0.02		0.02		0.02		3.68		
48.828		76.7		187.2		3.69		0.01		0.02		0.02		0.02		3.68		
48.926		68.9		187.6		3.69		0.01		0.03		0.02		0.02		3.68		
49.023		65.5		186.3		3.69		0.01		0.02		0.02		0.02		3.68		
49.121		59.8		182.0		3.69		0.01		0.02		0.02		0.02		3.68		
49.219		53.8		182.4		3.69		0.01		0.02		0.02		0.02		3.68		
49.316		45.1		181.1		3.69		0.01		0.02		0.02		0.02		3.68		
49.414		39.5		179.4		3.69		0.02		0.02		0.02		0.02		3.68		
49.512		35.1		175.5		3.69		0.01		0.02		0.02		0.02		3.69		
49.609		26.9		171.2		3.69		0.01		0.02		0.02		0.02		3.68		
49.707		18.6		171.2		3.69		0.01		0.02		0.02		0.02		3.68		
49.805		11.7		166.0		3.69		0.01		0.02		0.02		0.02		3.69		
49.902		3.9		161.6		3.69		0.01		0.02		0.02		0.02		3.68		
