Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
8.594		84.1		113.3		3.69		3.69		0.01		0.01		0.347		81.9		
8.691		78.5		115.5		3.69		3.69		0.01		0.01		0.336		77.1		
8.789		78.0		121.7		3.69		3.69		0.01		0.01		0.334		75.0		
8.887		72.0		121.2		3.69		3.69		0.01		0.01		0.322		69.3		
8.984		72.0		126.0		3.68		3.69		0.01		0.01		0.296		69.3		
9.082		66.3		127.8		3.69		3.69		0.01		0.01		0.262		62.8		
9.180		59.8		133.9		3.69		3.69		0.02		0.01		0.237		57.6		
9.277		49.9		139.6		3.69		3.69		0.01		0.01		0.209		48.1		
9.375		42.5		142.7		3.69		3.69		0.01		0.01		0.186		43.8		
9.473		37.7		147.5		3.69		3.69		0.01		0.02		0.150		32.9		
9.570		27.3		152.3		3.69		3.69		0.01		0.01		0.118		27.7		
9.668		21.7		156.2		3.69		3.69		0.01		0.01		0.091		20.8		
9.766		16.0		158.4		3.69		3.69		0.01		0.01		0.059		15.2		
9.863		10.0		161.1		3.68		3.69		0.01		0.01		0.025		5.6		
9.961		1.7		166.3		0.02		3.69		3.68		0.02		0.002		0.4		
10.059		-12.1		166.3		0.02		3.69		3.68		0.02		0.652		149.9		
10.156		-19.9		169.8		0.02		3.69		3.68		0.01		0.654		148.2		
10.254		-26.9		173.3		0.02		3.69		3.68		0.01		0.620		143.4		
10.352		-31.7		175.1		0.02		3.69		3.68		0.02		0.609		142.6		
10.449		-36.0		179.0		0.02		3.69		3.68		0.02		0.597		136.5		
10.547		-44.7		182.9		0.02		3.69		3.68		0.01		0.577		133.5		
10.645		-48.1		182.5		0.02		3.69		3.68		0.01		0.567		130.4		
10.742		-55.9		182.9		0.02		3.69		3.68		0.02		0.556		130.0		
10.840		-60.7		186.0		0.02		3.69		3.68		0.02		0.531		125.2		
10.938		-68.5		186.4		0.02		3.69		3.68		0.01		0.537		117.4		
11.035		-73.7		192.1		0.02		3.69		3.68		0.01		0.495		116.6		
11.133		-80.2		189.1		0.02		3.69		3.68		0.01		0.476		112.7		
11.230		-82.8		193.9		0.02		3.69		3.68		0.02		0.461		107.0		
11.328		-86.7		190.4		0.02		3.69		3.68		0.02		0.461		104.4		
11.426		-92.8		192.1		0.02		3.69		3.68		0.02		0.440		98.8		
11.523		-95.0		191.7		0.02		3.69		3.68		0.01		0.427		97.9		
11.621		-98.4		193.4		0.02		3.69		3.68		0.01		0.404		91.4		
11.719		-101.9		193.9		0.02		3.69		3.68		0.02		0.393		90.1		
11.816		-108.0		197.8		0.02		3.69		3.68		0.01		0.379		81.0		
11.914		-111.9		194.3		0.02		3.69		3.68		0.01		0.355		80.2		
12.012		-116.2		195.2		0.02		3.69		3.68		0.01		0.343		78.0		
12.109		-120.1		193.4		0.02		3.69		3.68		0.01		0.319		74.1		
12.207		-121.0		195.6		0.02		3.69		3.68		0.02		0.313		69.3		
12.305		-125.7		192.1		0.02		3.69		3.68		0.02		0.307		65.4		
12.402		-128.8		192.6		0.02		3.69		3.68		0.01		0.267		61.1		
12.500		-135.3		186.4		0.02		3.69		3.68		0.01		0.235		55.0		
12.598		-138.3		189.1		0.02		3.69		3.68		0.01		0.205		48.5		
12.695		-143.5		185.1		0.02		3.69		3.68		0.01		0.173		39.0		
12.793		-147.9		180.3		0.02		3.69		3.68		0.01		0.150		32.9		
12.891		-154.4		181.6		0.02		3.69		3.68		0.01		0.118		26.9		
12.988		-155.2		178.6		0.02		3.69		3.68		0.02		0.089		22.5		
13.086		-157.0		173.7		0.02		3.69		3.68		0.01		0.061		16.0		
13.184		-162.2		169.4		0.02		3.69		3.68		0.01		0.032		7.4		
13.281		-168.2		166.3		0.02		3.69		3.68		0.02		0.015		0.4		
13.379		-164.3		154.9		0.01		0.03		3.68		3.69		0.652		149.1		
13.477		-175.2		154.0		0.02		0.02		3.68		3.69		0.643		152.1		
13.574		-174.3		148.8		0.02		0.03		3.69		3.69		0.637		145.2		
13.672		-174.7		145.3		0.02		0.02		3.68		3.69		0.620		143.0		
13.770		-181.2		142.7		0.02		0.03		3.69		3.69		0.601		136.1		
13.867		-179.5		136.1		0.02		0.03		3.68		3.69		0.590		133.9		
13.965		-185.6		132.2		0.01		0.02		3.69		3.69		0.567		130.0		
14.063		-187.8		130.0		0.02		0.02		3.68		3.69		0.556		128.3		
14.160		-189.9		123.9		0.02		0.02		3.68		3.69		0.537		123.1		
14.258		-188.6		122.1		0.02		0.02		3.69		3.69		0.533		117.0		
14.355		-190.8		118.2		0.02		0.02		3.68		3.69		0.501		113.1		
14.453		-189.9		113.8		0.02		0.03		3.68		3.69		0.478		111.4		
14.551		-193.8		109.4		0.02		0.02		3.68		3.69		0.461		106.2		
14.648		-194.3		108.1		0.02		0.03		3.69		3.69		0.453		104.0		
14.746		-192.1		101.5		0.01		0.02		3.68		3.69		0.440		99.2		
14.844		-193.0		98.9		0.02		0.02		3.69		3.69		0.412		94.5		
14.941		-194.7		93.2		0.04		0.03		3.68		3.69		0.408		93.2		
15.039		-196.0		91.0		0.01		0.02		3.68		3.69		0.400		88.8		
15.137		-197.7		86.7		0.01		0.02		3.68		3.69		0.374		84.9		
15.234		-194.7		79.2		0.02		0.02		3.68		3.69		0.362		80.2		
15.332		-197.7		78.3		0.01		0.02		3.68		3.69		0.338		78.4		
15.430		-193.4		75.7		0.01		0.02		3.68		3.69		0.328		70.6		
15.527		-194.3		71.8		0.02		0.02		3.68		3.69		0.315		70.2		
15.625		-193.8		69.6		0.01		0.02		3.68		3.69		0.300		65.9		
15.723		-192.1		59.5		0.01		0.02		3.68		3.69		0.267		59.8		
15.820		-188.6		55.1		0.02		0.02		3.68		3.69		0.235		55.0		
15.918		-189.5		50.8		0.02		0.02		3.68		3.69		0.224		51.6		
16.016		-187.3		42.5		0.01		0.02		3.68		3.69		0.192		41.6		
16.113		-183.0		36.3		0.01		0.03		3.68		3.69		0.150		36.8		
16.211		-183.0		28.9		0.01		0.03		3.68		3.69		0.129		27.3		
16.309		-179.5		21.4		0.01		0.02		3.68		3.69		0.095		22.5		
16.406		-175.6		17.1		0.01		0.02		3.68		3.69		0.059		16.5		
16.504		-173.4		6.1		0.02		0.02		3.68		3.69		0.036		9.1		
16.602		-171.3		0.9		0.01		0.02		3.68		3.69		0.011		0.4		
16.699		-157.4		-9.2		0.01		0.02		0.02		3.69		0.664		150.4		
16.797		-150.9		-17.5		0.01		0.02		0.02		3.69		0.656		149.9		
16.895		-150.0		-26.3		0.01		0.02		0.02		3.69		0.649		146.5		
16.992		-147.0		-35.0		0.02		0.02		0.02		3.69		0.628		143.4		
17.090		-140.1		-39.8		0.01		0.02		0.01		3.68		0.616		136.9		
17.188		-138.8		-46.0		0.01		0.02		0.01		3.69		0.582		133.9		
17.285		-132.7		-48.6		0.01		0.02		0.02		3.69		0.584		129.1		
17.383		-131.4		-53.4		0.02		0.02		0.02		3.69		0.565		125.2		
17.480		-127.9		-58.6		0.01		0.02		0.02		3.69		0.550		124.4		
17.578		-121.0		-66.5		0.01		0.02		0.02		3.69		0.533		117.4		
17.676		-119.7		-67.4		0.01		0.02		0.02		3.68		0.503		113.1		
17.773		-114.0		-77.5		0.01		0.02		0.01		3.69		0.484		110.5		
17.871		-111.0		-81.0		0.01		0.02		0.02		3.69		0.461		107.9		
17.969		-107.1		-87.5		0.02		0.02		0.02		3.69		0.459		105.7		
18.066		-107.1		-91.5		0.01		0.02		0.02		3.69		0.453		99.7		
18.164		-98.4		-95.0		0.02		0.03		0.02		3.69		0.429		98.4		
18.262		-98.0		-96.3		0.02		0.02		0.02		3.69		0.412		93.2		
18.359		-92.8		-104.6		0.01		0.02		0.02		3.69		0.402		89.7		
18.457		-91.5		-105.0		0.02		0.02		0.02		3.69		0.379		84.1		
18.555		-85.4		-112.9		0.01		0.02		0.02		3.69		0.368		81.5		
18.652		-81.1		-116.0		0.01		0.02		0.02		3.69		0.341		79.3		
18.750		-81.5		-120.8		0.01		0.03		0.02		3.69		0.330		76.7		
18.848		-76.3		-120.4		0.02		0.02		0.02		3.69		0.313		73.7		
18.945		-71.1		-123.9		0.01		0.02		0.02		3.69		0.300		69.3		
19.043		-65.0		-127.4		0.02		0.02		0.02		3.69		0.279		65.0		
19.141		-59.8		-133.5		0.02		0.02		0.02		3.69		0.254		58.5		
19.238		-54.6		-137.0		0.01		0.02		0.02		3.69		0.224		52.4		
19.336		-46.8		-141.8		0.01		0.02		0.02		3.69		0.184		43.8		
19.434		-36.9		-144.4		0.02		0.02		0.02		3.69		0.171		37.3		
19.531		-35.1		-151.4		0.01		0.02		0.02		3.69		0.118		29.0		
19.629		-23.8		-154.9		0.01		0.02		0.02		3.69		0.099		23.0		
19.727		-17.3		-158.0		0.02		0.02		0.02		3.69		0.070		13.9		
19.824		-11.3		-164.6		0.01		0.03		0.02		3.69		0.051		7.4		
19.922		-2.6		-164.6		0.02		0.02		0.02		3.69		0.004		2.2		
20.020		11.3		-166.3		0.02		0.02		0.02		0.02		0.654		147.8		
20.117		17.8		-170.7		0.02		0.02		0.02		0.02		0.677		149.5		
20.215		25.1		-174.2		0.02		0.02		0.02		0.02		0.645		146.0		
20.313		31.2		-175.5		0.02		0.02		0.02		0.02		0.626		143.4		
20.410		38.6		-179.9		0.02		0.02		0.02		0.02		0.618		137.8		
20.508		42.1		-184.2		0.02		0.02		0.02		0.02		0.603		134.8		
20.605		49.4		-183.8		0.02		0.02		0.02		0.02		0.580		133.5		
20.703		52.9		-186.4		0.02		0.02		0.02		0.02		0.556		129.6		
20.801		58.5		-186.9		0.02		0.02		0.01		0.01		0.539		122.2		
20.898		65.9		-187.7		0.02		0.02		0.02		0.02		0.535		119.6		
20.996		70.7		-191.2		0.02		0.02		0.02		0.02		0.506		117.4		
21.094		73.7		-189.5		0.02		0.02		0.02		0.02		0.493		112.2		
21.191		80.7		-192.6		0.02		0.02		0.02		0.02		0.491		107.9		
21.289		85.0		-189.9		0.02		0.02		0.02		0.02		0.459		105.7		
21.387		89.8		-193.0		0.02		0.02		0.02		0.02		0.455		102.7		
21.484		92.8		-192.6		0.02		0.02		0.02		0.02		0.436		98.4		
21.582		97.1		-191.2		0.02		0.02		0.02		0.02		0.412		91.4		
21.680		102.3		-194.3		0.02		0.02		0.02		0.02		0.402		89.7		
21.777		110.1		-194.7		0.02		0.02		0.02		0.02		0.366		86.2		
21.875		110.6		-197.8		0.02		0.02		0.01		0.02		0.355		82.8		
21.973		112.7		-194.7		0.02		0.02		0.02		0.02		0.345		78.0		
22.070		118.8		-194.3		0.02		0.02		0.02		0.02		0.336		76.3		
22.168		124.0		-196.9		0.02		0.02		0.02		0.02		0.309		70.6		
22.266		126.6		-192.6		0.02		0.02		0.02		0.02		0.292		65.9		
22.363		128.3		-194.7		0.02		0.02		0.02		0.02		0.275		63.3		
22.461		130.5		-190.8		0.02		0.02		0.02		0.02		0.250		55.0		
22.559		137.9		-188.6		0.02		0.02		0.02		0.02		0.233		49.4		
22.656		141.4		-187.3		0.02		0.02		0.01		0.02		0.192		43.3		
22.754		146.1		-185.1		0.02		0.02		0.02		0.01		0.165		36.4		
22.852		151.3		-181.2		0.02		0.02		0.02		0.02		0.121		29.0		
22.949		155.2		-182.1		0.02		0.02		0.01		0.02		0.095		20.8		
23.047		160.0		-174.6		0.02		0.02		0.02		0.02		0.076		14.3		
23.145		159.1		-172.9		0.02		0.02		0.01		0.02		0.042		8.2		
23.242		163.9		-167.6		0.02		0.02		0.02		0.02		0.004		3.0		
23.340		162.6		-154.0		3.68		0.02		0.01		0.02		0.635		142.6		
23.438		168.2		-156.7		3.69		0.02		0.01		0.02		0.671		152.1		
23.535		174.7		-151.0		3.69		0.02		0.01		0.02		0.639		148.6		
23.633		177.3		-145.7		3.68		0.02		0.01		0.02		0.632		144.7		
23.730		178.6		-144.0		3.68		0.02		0.01		0.02		0.613		139.5		
23.828		182.5		-138.3		3.68		0.02		0.01		0.02		0.580		136.5		
23.926		180.4		-136.1		3.69		0.02		0.01		0.02		0.588		130.0		
24.023		186.4		-133.0		3.69		0.02		0.01		0.02		0.558		128.7		
24.121		187.8		-126.9		3.68		0.02		0.01		0.02		0.550		124.4		
24.219		189.5		-123.4		3.68		0.02		0.01		0.02		0.529		117.0		
24.316		189.9		-118.6		3.68		0.02		0.01		0.02		0.499		117.0		
24.414		188.6		-116.4		3.68		0.02		0.01		0.02		0.491		110.1		
24.512		190.8		-109.0		3.68		0.02		0.01		0.02		0.463		108.3		
24.609		194.3		-107.7		3.68		0.02		0.01		0.02		0.467		104.4		
24.707		191.7		-102.0		3.69		0.02		0.01		0.02		0.446		95.8		
24.805		196.0		-99.3		3.69		0.02		0.01		0.02		0.432		97.9		
24.902		196.9		-94.1		3.68		0.02		0.01		0.02		0.415		91.4		
25.000		196.4		-91.0		3.68		0.02		0.01		0.02		0.404		90.6		
25.098		194.7		-89.7		3.68		0.02		0.01		0.02		0.374		84.5		
25.195		195.6		-84.5		3.68		0.02		0.01		0.02		0.347		81.9		
25.293		196.4		-80.1		3.69		0.02		0.01		0.02		0.347		75.8		
25.391		196.4		-77.5		3.68		0.02		0.01		0.02		0.326		73.2		
25.488		195.1		-73.1		3.68		0.02		0.01		0.02		0.317		70.6		
25.586		196.4		-70.9		3.68		0.02		0.01		0.02		0.288		68.9		
25.684		196.0		-63.0		3.68		0.02		0.01		0.02		0.279		63.3		
25.781		193.8		-56.5		3.69		0.03		0.02		0.02		0.247		57.6		
25.879		187.8		-52.1		3.68		0.02		0.01		0.02		0.224		49.4		
25.977		186.4		-44.6		3.68		0.02		0.01		0.02		0.188		39.4		
26.074		184.3		-40.3		3.69		0.02		0.02		0.02		0.159		38.6		
26.172		181.2		-33.3		3.69		0.03		0.02		0.02		0.135		29.0		
26.270		179.5		-25.4		3.69		0.03		0.02		0.02		0.106		26.4		
26.367		176.5		-18.8		3.69		0.03		0.01		0.02		0.078		17.8		
26.465		174.7		-10.1		3.69		0.03		0.01		0.02		0.038		10.8		
26.563		167.8		-5.7		3.69		0.03		0.02		0.02		0.021		3.0		
26.660		151.3		16.6		3.69		3.69		0.02		0.02		0.603		138.2		
26.758		157.0		15.3		3.69		3.69		0.01		0.02		0.647		151.7		
26.855		149.6		22.8		3.69		3.69		0.02		0.02		0.652		148.2		
26.953		149.2		30.6		3.69		3.69		0.01		0.02		0.628		142.1		
27.051		142.7		38.1		3.69		3.69		0.02		0.02		0.613		139.5		
27.148		139.6		42.5		3.69		3.69		0.02		0.02		0.590		134.8		
27.246		135.3		49.5		3.69		3.69		0.02		0.02		0.586		132.6		
27.344		131.8		55.1		3.69		3.69		0.01		0.02		0.561		130.4		
27.441		129.6		61.3		3.69		3.69		0.01		0.02		0.550		126.1		
27.539		125.7		63.5		3.69		3.69		0.02		0.02		0.529		121.3		
27.637		119.7		70.9		3.69		3.69		0.02		0.02		0.514		116.1		
27.734		117.9		74.0		3.69		3.69		0.01		0.02		0.520		114.4		
27.832		113.2		79.6		3.69		3.69		0.02		0.02		0.487		111.4		
27.930		110.1		84.5		3.69		3.69		0.02		0.02		0.467		107.5		
28.027		107.1		88.4		3.69		3.69		0.01		0.02		0.448		103.6		
28.125		104.9		92.8		3.69		3.69		0.02		0.01		0.425		97.5		
28.223		98.4		98.9		3.69		3.69		0.02		0.01		0.423		94.0		
28.320		95.4		101.5		3.68		3.69		0.01		0.01		0.412		91.4		
28.418		92.4		106.8		3.69		3.69		0.01		0.01		0.385		86.2		
28.516		86.7		110.7		3.69		3.69		0.01		0.01		0.381		84.5		
28.613		81.1		114.7		3.68		3.69		0.01		0.01		0.360		78.9		
28.711		78.0		120.8		3.69		3.69		0.01		0.02		0.349		79.3		
28.809		75.9		121.2		3.69		3.69		0.01		0.01		0.324		72.8		
28.906		72.0		125.2		3.68		3.69		0.01		0.01		0.326		71.1		
29.004		70.7		126.9		3.69		3.69		0.01		0.01		0.281		63.3		
29.102		61.1		131.3		3.69		3.69		0.01		0.01		0.269		60.2		
29.199		56.8		135.2		3.68		3.69		0.01		0.01		0.226		54.6		
29.297		49.4		140.0		3.69		3.69		0.01		0.02		0.209		46.4		
29.395		42.1		143.1		3.69		3.69		0.01		0.02		0.173		39.4		
29.492		34.7		146.6		3.68		3.69		0.01		0.01		0.142		32.5		
29.590		26.0		156.7		3.69		3.69		0.01		0.02		0.114		23.0		
29.688		18.2		159.3		3.69		3.69		0.01		0.01		0.091		17.8		
29.785		15.2		159.7		3.69		3.69		0.01		0.01		0.051		12.1		
29.883		4.3		164.6		3.69		3.69		0.01		0.01		0.023		3.9		
29.980		-23.0		144.9		0.02		3.69		3.68		0.01		0.522		117.4		
30.078		-14.7		166.7		0.02		3.69		3.68		0.01		0.654		147.8		
30.176		-22.1		170.2		0.02		3.69		3.68		0.02		0.637		146.9		
30.273		-28.6		175.5		0.02		3.69		3.68		0.02		0.624		143.4		
30.371		-35.6		175.9		0.02		3.69		3.68		0.01		0.611		139.5		
30.469		-42.1		178.6		0.02		3.69		3.68		0.01		0.603		135.2		
30.566		-47.7		181.2		0.02		3.69		3.68		0.01		0.563		133.5		
30.664		-52.5		182.5		0.02		3.69		3.68		0.01		0.565		127.4		
30.762		-56.8		186.0		0.02		3.69		3.68		0.02		0.552		124.4		
30.859		-63.3		190.4		0.02		3.69		3.68		0.01		0.531		119.6		
30.957		-68.1		188.6		0.02		3.69		3.68		0.01		0.514		115.7		
31.055		-75.0		189.5		0.02		3.69		3.68		0.01		0.501		112.7		
31.152		-77.2		188.6		0.02		3.69		3.68		0.02		0.478		110.9		
31.250		-84.1		191.7		0.02		3.69		3.68		0.01		0.484		107.0		
31.348		-88.5		193.9		0.02		3.69		3.68		0.01		0.440		101.8		
31.445		-92.4		193.4		0.02		3.69		3.68		0.02		0.436		98.4		
31.543		-95.8		194.7		0.02		3.69		3.69		0.01		0.410		93.6		
31.641		-102.3		193.9		0.02		3.69		3.68		0.02		0.396		95.8		
31.738		-104.9		196.1		0.02		3.69		3.68		0.01		0.385		87.5		
31.836		-109.3		196.1		0.02		3.69		3.68		0.01		0.372		83.2		
31.934		-113.2		193.4		0.02		3.69		3.68		0.01		0.343		78.4		
32.031		-115.3		194.7		0.02		3.69		3.68		0.01		0.345		73.7		
32.129		-122.7		196.1		0.02		3.69		3.68		0.01		0.313		71.1		
32.227		-127.0		192.1		0.02		3.69		3.68		0.01		0.300		68.0		
32.324		-130.1		193.4		0.02		3.69		3.68		0.01		0.271		65.9		
32.422		-134.0		189.9		0.02		3.69		3.69		0.02		0.250		59.8		
32.520		-137.9		190.8		0.02		3.69		3.68		0.01		0.222		50.3		
32.617		-139.6		185.1		0.02		3.69		3.68		0.01		0.195		46.8		
32.715		-145.7		183.8		0.02		3.69		3.68		0.01		0.165		39.9		
32.813		-150.9		181.6		0.02		3.69		3.68		0.01		0.148		31.6		
32.910		-154.4		181.2		0.02		3.69		3.68		0.02		0.108		25.6		
33.008		-157.4		172.0		0.02		3.69		3.68		0.02		0.091		19.9		
33.105		-159.6		168.9		0.02		3.69		3.68		0.01		0.047		13.0		
33.203		-161.7		168.5		0.02		3.69		3.68		0.02		0.013		6.5		
33.301		-120.1		72.6		0.02		0.03		3.68		3.69		0.336		71.5		
33.398		-169.5		154.9		0.02		0.02		3.69		3.69		0.656		150.8		
33.496		-170.8		151.4		0.02		0.02		3.68		3.69		0.654		148.2		
33.594		-177.3		147.9		0.01		0.02		3.68		3.69		0.626		140.0		
33.691		-176.5		142.2		0.02		0.02		3.68		3.69		0.607		139.5		
33.789		-181.7		138.3		0.01		0.03		3.68		3.69		0.590		136.1		
33.887		-184.7		135.7		0.01		0.03		3.68		3.69		0.575		129.6		
33.984		-185.6		131.3		0.01		0.03		3.68		3.69		0.558		130.0		
34.082		-187.8		129.1		0.02		0.03		3.69		3.69		0.546		126.1		
34.180		-188.2		124.7		0.02		0.03		3.68		3.69		0.537		120.9		
34.277		-188.6		120.8		0.02		0.02		3.68		3.69		0.503		117.0		
34.375		-191.2		116.0		0.01		0.03		3.68		3.69		0.482		114.0		
34.473		-191.7		112.9		0.02		0.02		3.68		3.69		0.482		110.5		
34.570		-188.6		106.8		0.02		0.02		3.68		3.69		0.472		108.8		
34.668		-194.7		105.0		0.02		0.03		3.68		3.69		0.442		101.0		
34.766		-193.0		101.5		0.02		0.03		3.68		3.69		0.436		97.1		
34.863		-194.3		94.5		0.02		0.02		3.68		3.69		0.417		95.3		
34.961		-194.3		93.2		0.02		0.02		3.68		3.69		0.400		91.4		
35.059		-194.3		89.3		0.02		0.02		3.68		3.69		0.377		88.8		
35.156		-197.3		87.5		0.02		0.02		3.68		3.69		0.360		82.3		
35.254		-194.7		83.2		0.02		0.02		3.68		3.69		0.349		76.7		
35.352		-196.4		80.5		0.01		0.02		3.68		3.69		0.322		74.1		
