Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
6.934		152.2		1.7		0.03		0.02		3.69		0.02		3.69		0.02		
7.031		150.0		0.9		0.03		0.02		3.69		0.02		3.69		0.01		
7.129		146.1		-1.7		0.01		0.02		3.70		0.02		3.69		0.01		
7.227		141.8		0.0		0.03		0.02		3.69		0.02		3.69		0.01		
7.324		139.2		1.7		0.02		0.02		3.69		0.02		3.69		0.01		
7.422		132.2		1.7		0.03		0.02		3.70		0.02		3.69		0.02		
7.520		129.2		-1.3		0.01		0.02		3.69		0.02		3.69		0.02		
7.617		126.6		-0.4		0.03		0.02		3.69		0.02		3.69		0.01		
7.715		122.3		-1.3		0.01		0.02		3.70		0.02		3.69		0.02		
7.813		115.3		0.9		0.03		0.02		3.69		0.02		3.69		0.01		
7.910		112.3		-0.4		0.03		0.02		3.69		0.02		3.69		0.02		
8.008		110.6		0.0		0.02		0.02		3.70		0.02		3.69		0.01		
8.105		107.5		-1.3		0.01		0.02		3.69		0.02		3.69		0.01		
8.203		102.8		-0.4		0.02		0.02		3.69		0.02		3.69		0.01		
8.301		97.1		1.7		0.03		0.02		3.69		0.01		3.69		0.01		
8.398		93.2		87.1		3.69		0.01		0.02		0.03		3.69		0.01		
8.496		88.0		84.5		3.69		0.02		0.02		0.02		3.69		0.01		
8.594		85.9		80.2		3.69		0.01		0.02		0.02		3.69		0.01		
8.691		81.1		78.0		3.69		0.01		0.02		0.02		3.69		0.01		
8.789		78.0		75.8		3.69		0.01		0.02		0.02		3.69		0.01		
8.887		71.5		71.1		3.69		0.01		0.02		0.02		3.69		0.01		
8.984		68.9		64.6		3.69		0.01		0.02		0.02		3.69		0.01		
9.082		62.9		63.3		3.69		0.01		0.02		0.02		3.69		0.01		
9.180		55.5		53.3		3.69		0.01		0.02		0.02		3.69		0.01		
9.277		49.4		49.0		3.69		0.01		0.02		0.02		3.69		0.01		
9.375		43.8		42.0		3.69		0.01		0.01		0.02		3.69		0.01		
9.473		37.3		35.1		3.69		0.01		0.02		0.02		3.69		0.01		
9.570		29.5		30.3		3.69		0.01		0.02		0.02		3.69		0.01		
9.668		20.4		20.4		3.69		0.01		0.02		0.02		3.69		0.01		
9.766		13.4		13.4		3.69		0.01		0.02		0.02		3.69		0.01		
9.863		5.2		6.5		3.69		0.01		0.02		0.02		3.69		0.01		
9.961		-1.3		2.2		3.69		0.01		0.02		0.02		3.69		0.01		
10.059		-8.2		-1.3		3.68		0.01		0.02		0.02		3.69		0.01		
10.156		-15.6		0.0		3.69		0.02		0.02		0.02		3.69		0.01		
10.254		-23.8		0.9		3.70		0.01		0.02		0.02		3.69		0.01		
10.352		-29.1		0.9		3.69		0.01		0.03		0.02		3.69		0.01		
10.449		-38.6		-1.7		3.68		0.01		0.02		0.02		3.69		0.01		
10.547		-43.4		0.0		3.70		0.02		0.02		0.02		3.69		0.01		
10.645		-47.7		1.3		3.70		0.01		0.02		0.02		3.69		0.01		
10.742		-55.5		-3.0		3.68		0.01		0.02		0.02		3.69		0.01		
10.840		-55.1		0.4		3.69		0.02		0.02		0.02		3.69		0.02		
10.938		-62.4		-0.4		3.69		0.01		0.02		0.02		3.69		0.01		
11.035		-69.8		-1.7		3.68		0.01		0.02		0.02		3.69		0.01		
11.133		-73.3		0.9		3.69		0.01		0.02		0.02		3.69		0.01		
11.230		-79.3		0.0		3.70		0.01		0.02		0.02		3.69		0.01		
11.328		-84.6		1.3		3.69		0.01		0.02		0.02		3.69		0.01		
11.426		-87.6		-2.2		3.68		0.01		0.02		0.02		3.69		0.01		
11.523		-92.8		0.0		3.69		0.01		0.02		0.02		3.69		0.01		
11.621		-97.1		-1.3		3.68		0.01		0.02		0.02		3.69		0.01		
11.719		-103.6		86.2		3.69		0.01		0.02		0.02		0.02		3.69		
11.816		-108.8		84.1		3.69		0.01		0.02		0.02		0.02		3.68		
11.914		-113.2		79.7		3.69		0.01		0.02		0.02		0.02		3.69		
12.012		-117.5		77.1		3.69		0.01		0.01		0.02		0.02		3.68		
12.109		-121.8		74.5		3.69		0.01		0.02		0.02		0.02		3.69		
12.207		-123.6		69.8		3.69		0.01		0.02		0.02		0.02		3.69		
12.305		-129.2		67.2		3.69		0.01		0.02		0.02		0.02		3.69		
12.402		-130.1		58.5		3.69		0.01		0.03		0.02		0.02		3.68		
12.500		-135.7		53.3		3.69		0.01		0.02		0.02		0.02		3.69		
12.598		-143.1		46.8		3.69		0.01		0.01		0.02		0.02		3.68		
12.695		-145.3		40.3		3.69		0.01		0.03		0.02		0.02		3.69		
12.793		-148.7		33.4		3.69		0.02		0.02		0.02		0.02		3.68		
12.891		-154.4		27.3		3.69		0.01		0.02		0.02		0.02		3.68		
12.988		-157.4		20.8		3.69		0.01		0.02		0.02		0.02		3.68		
13.086		-161.3		13.4		3.69		0.02		0.02		0.02		0.02		3.68		
13.184		-160.9		7.4		3.69		0.01		0.01		0.02		0.02		3.69		
13.281		-166.9		0.9		3.70		0.02		0.02		0.02		0.02		3.68		
13.379		-168.7		0.0		3.69		0.01		0.02		0.03		0.02		3.69		
13.477		-172.6		-1.3		3.68		0.02		0.02		0.02		0.02		3.69		
13.574		-178.6		0.9		3.70		0.01		0.02		0.02		0.02		3.69		
13.672		-179.1		1.3		3.70		0.02		0.02		0.02		0.02		3.69		
13.770		-181.2		-1.7		3.68		0.01		0.01		0.03		0.02		3.69		
13.867		-185.1		-2.2		3.68		0.02		0.03		0.02		0.02		3.68		
13.965		-186.4		-0.4		3.69		0.02		0.02		0.02		0.02		3.69		
14.063		-186.0		0.0		3.70		0.01		0.02		0.03		0.02		3.69		
14.160		-185.6		1.7		3.70		0.02		0.03		0.02		0.02		3.69		
14.258		-188.6		0.9		3.70		0.02		0.02		0.02		0.02		3.69		
14.355		-189.5		-0.4		3.69		0.01		0.02		0.02		0.02		3.69		
14.453		-190.4		0.9		3.69		0.01		0.03		0.03		0.02		3.69		
14.551		-192.1		-0.4		3.70		0.01		0.02		0.02		0.02		3.69		
14.648		-192.5		-1.7		3.68		0.01		0.02		0.02		0.02		3.69		
14.746		-193.4		0.0		3.70		0.01		0.03		0.02		0.02		3.68		
14.844		-192.5		-1.3		3.68		0.01		0.02		0.02		0.02		3.69		
14.941		-194.3		-0.4		3.70		0.01		0.02		0.02		0.02		3.69		
15.039		-194.3		85.8		0.02		3.69		0.02		0.02		0.02		3.69		
15.137		-198.6		81.0		0.02		3.69		0.02		0.02		0.02		3.68		
15.234		-193.0		77.1		0.02		3.69		0.01		0.02		0.02		3.68		
15.332		-191.7		73.7		0.02		3.69		0.02		0.02		0.02		3.69		
15.430		-194.7		72.8		0.03		3.69		0.01		0.02		0.02		3.69		
15.527		-196.9		69.8		0.02		3.69		0.01		0.02		0.02		3.68		
15.625		-194.7		65.9		0.02		3.69		0.02		0.02		0.02		3.69		
15.723		-193.4		60.2		0.02		3.69		0.02		0.02		0.02		3.69		
15.820		-193.8		53.7		0.02		3.69		0.01		0.02		0.02		3.68		
15.918		-188.6		48.5		0.02		3.69		0.02		0.02		0.02		3.69		
16.016		-188.6		40.7		0.03		3.69		0.02		0.02		0.02		3.69		
16.113		-184.3		35.1		0.02		3.69		0.01		0.02		0.02		3.69		
16.211		-182.5		25.1		0.02		3.69		0.02		0.02		0.02		3.68		
16.309		-179.9		19.5		0.02		3.69		0.01		0.02		0.02		3.68		
16.406		-175.6		15.6		0.02		3.69		0.01		0.02		0.02		3.69		
16.504		-173.0		8.7		0.02		3.69		0.02		0.02		0.02		3.68		
16.602		-169.5		3.5		0.02		3.69		0.01		0.02		0.02		3.69		
16.699		-161.7		-1.7		0.01		3.69		0.01		0.02		0.02		3.68		
16.797		-160.4		-1.7		0.01		3.69		0.02		0.02		0.02		3.69		
16.895		-156.1		1.7		0.02		3.69		0.01		0.02		0.02		3.68		
16.992		-150.9		0.0		0.03		3.69		0.01		0.02		0.01		3.68		
17.090		-147.9		0.4		0.02		3.69		0.02		0.02		0.02		3.68		
17.188		-142.2		0.4		0.02		3.69		0.01		0.02		0.01		3.68		
17.285		-143.1		0.0		0.02		3.69		0.01		0.02		0.02		3.68		
17.383		-137.9		1.3		0.02		3.69		0.02		0.02		0.02		3.68		
17.480		-129.2		0.9		0.03		3.69		0.01		0.02		0.02		3.68		
17.578		-124.0		-1.7		0.01		3.69		0.01		0.02		0.02		3.68		
17.676		-121.4		-1.7		0.01		3.69		0.02		0.02		0.02		3.68		
17.773		-117.5		-0.4		0.02		3.69		0.01		0.02		0.02		3.68		
17.871		-114.5		-1.3		0.01		3.69		0.01		0.02		0.02		3.68		
17.969		-109.7		-2.2		0.01		3.69		0.02		0.02		0.01		3.68		
18.066		-104.1		-2.6		0.01		3.69		0.01		0.02		0.02		3.69		
18.164		-104.9		-0.4		0.02		3.69		0.01		0.02		0.02		3.68		
18.262		-98.9		-2.6		0.01		3.69		0.02		0.02		0.02		3.69		
18.359		-88.0		83.6		0.02		3.69		0.01		3.69		0.01		0.02		
18.457		-89.3		83.6		0.02		3.69		0.01		3.70		0.02		0.02		
18.555		-85.0		81.5		0.02		3.69		0.02		3.69		0.01		0.02		
18.652		-80.7		76.3		0.02		3.69		0.01		3.69		0.02		0.01		
18.750		-75.9		73.2		0.02		3.69		0.01		3.70		0.02		0.02		
18.848		-74.6		70.2		0.03		3.69		0.02		3.69		0.01		0.02		
18.945		-68.5		67.2		0.02		3.69		0.02		3.69		0.01		0.02		
19.043		-68.1		60.7		0.02		3.69		0.01		3.69		0.01		0.02		
19.141		-58.5		59.4		0.02		3.69		0.02		3.69		0.01		0.02		
19.238		-49.0		47.7		0.02		3.69		0.01		3.69		0.02		0.02		
19.336		-44.7		44.6		0.02		3.69		0.01		3.69		0.02		0.02		
19.434		-36.4		36.0		0.02		3.69		0.02		3.69		0.01		0.02		
19.531		-29.9		30.3		0.02		3.69		0.02		3.69		0.02		0.02		
19.629		-26.9		19.5		0.02		3.69		0.01		3.70		0.01		0.02		
19.727		-16.5		16.5		0.02		3.69		0.02		3.69		0.01		0.02		
19.824		-11.7		9.1		0.02		3.69		0.01		3.69		0.02		0.02		
19.922		-2.2		3.9		0.02		3.69		0.01		3.69		0.01		0.02		
20.020		5.6		-2.2		0.01		3.69		0.02		3.69		0.01		0.02		
20.117		12.1		-2.2		0.01		3.69		0.01		3.69		0.01		0.02		
20.215		18.2		2.6		0.02		3.69		0.01		3.69		0.01		0.02		
20.313		29.5		0.0		0.02		3.69		0.02		3.69		0.01		0.02		
20.410		36.0		-1.3		0.01		3.69		0.01		3.69		0.01		0.02		
20.508		39.5		0.0		0.02		3.69		0.01		3.69		0.01		0.02		
20.605		45.5		1.3		0.03		3.69		0.02		3.69		0.01		0.02		
20.703		52.0		0.0		0.02		3.69		0.01		3.69		0.01		0.02		
20.801		57.7		-1.3		0.01		3.69		0.01		3.69		0.01		0.02		
20.898		64.2		-1.3		0.01		3.69		0.02		3.69		0.01		0.02		
20.996		68.1		2.2		0.02		3.69		0.01		3.69		0.01		0.02		
21.094		71.5		-1.3		0.01		3.69		0.01		3.70		0.01		0.02		
21.191		76.7		-3.0		0.01		3.69		0.02		3.69		0.01		0.01		
21.289		81.5		1.7		0.02		3.69		0.01		3.69		0.01		0.02		
21.387		88.9		0.9		0.02		3.69		0.01		3.69		0.01		0.02		
21.484		90.6		-0.4		0.02		3.69		0.02		3.69		0.01		0.01		
21.582		92.8		1.3		0.02		3.69		0.01		3.69		0.01		0.02		
21.680		105.4		81.0		0.02		0.02		3.69		3.69		0.01		0.02		
21.777		106.7		84.5		0.02		0.02		3.69		3.69		0.01		0.02		
21.875		111.0		82.8		0.02		0.02		3.69		3.68		0.01		0.02		
21.973		114.9		81.0		0.02		0.02		3.69		3.69		0.01		0.01		
22.070		118.4		75.8		0.02		0.02		3.70		3.69		0.01		0.02		
22.168		121.4		71.9		0.02		0.02		3.69		3.69		0.01		0.02		
22.266		121.4		65.9		0.02		0.02		3.69		3.69		0.01		0.02		
22.363		129.6		62.4		0.02		0.02		3.70		3.69		0.01		0.01		
22.461		135.3		55.9		0.02		0.02		3.69		3.68		0.01		0.01		
22.559		138.3		52.4		0.02		0.02		3.68		3.69		0.01		0.02		
22.656		144.0		43.8		0.02		0.01		3.69		3.69		0.01		0.01		
22.754		146.6		38.1		0.02		0.02		3.69		3.69		0.01		0.01		
22.852		151.8		30.3		0.02		0.02		3.69		3.69		0.01		0.01		
22.949		154.4		23.0		0.02		0.02		3.69		3.69		0.01		0.02		
23.047		157.4		15.6		0.02		0.02		3.69		3.68		0.01		0.02		
23.145		162.2		6.9		0.02		0.02		3.69		3.69		0.01		0.02		
23.242		163.9		3.0		0.03		0.02		3.69		3.69		0.01		0.02		
23.340		166.9		2.6		0.02		0.02		3.69		3.69		0.01		0.02		
23.438		174.7		0.4		0.02		0.02		3.69		3.69		0.01		0.02		
23.535		172.1		-1.3		0.01		0.02		3.69		3.69		0.01		0.01		
23.633		180.8		1.3		0.02		0.01		3.69		3.68		0.01		0.01		
23.730		182.5		0.9		0.02		0.02		3.69		3.69		0.01		0.01		
23.828		183.4		0.9		0.02		0.02		3.69		3.68		0.01		0.02		
23.926		183.8		0.0		0.02		0.02		3.69		3.69		0.01		0.02		
24.023		186.4		2.6		0.02		0.02		3.68		3.69		0.01		0.01		
24.121		186.9		0.9		0.02		0.02		3.70		3.69		0.01		0.01		
24.219		190.4		-3.0		0.01		0.02		3.69		3.68		0.01		0.02		
24.316		188.6		0.4		0.02		0.02		3.69		3.69		0.01		0.02		
24.414		190.4		0.9		0.02		0.02		3.69		3.69		0.01		0.01		
24.512		193.4		-2.6		0.01		0.02		3.69		3.68		0.01		0.02		
24.609		195.6		1.7		0.02		0.02		3.69		3.69		0.01		0.02		
24.707		193.8		-2.2		0.01		0.02		3.69		3.69		0.01		0.02		
24.805		194.7		-0.9		0.02		0.02		3.69		3.68		0.01		0.01		
24.902		194.7		0.0		0.02		0.02		3.69		3.69		0.01		0.01		
25.000		178.6		71.5		0.02		0.02		3.70		0.02		3.69		0.01		
25.098		194.7		85.8		0.02		0.02		3.69		0.02		3.69		0.01		
25.195		195.6		80.6		0.02		0.02		3.69		0.02		3.69		0.01		
25.293		193.8		80.6		0.02		0.02		3.70		0.02		3.69		0.01		
25.391		195.1		75.4		0.02		0.02		3.69		0.02		3.69		0.01		
25.488		193.0		70.2		0.02		0.02		3.69		0.02		3.69		0.01		
25.586		190.8		66.7		0.02		0.02		3.69		0.02		3.69		0.01		
25.684		193.4		63.3		0.02		0.02		3.69		0.02		3.69		0.01		
25.781		190.4		56.3		0.02		0.02		3.69		0.02		3.69		0.01		
25.879		190.4		51.6		0.03		0.02		3.70		0.02		3.69		0.01		
25.977		188.6		45.5		0.02		0.02		3.69		0.02		3.69		0.01		
26.074		186.4		35.1		0.02		0.02		3.69		0.02		3.69		0.01		
26.172		182.5		31.6		0.02		0.02		3.70		0.02		3.69		0.02		
26.270		179.9		23.4		0.03		0.02		3.69		0.02		3.69		0.01		
26.367		180.4		18.6		0.02		0.02		3.69		0.02		3.69		0.01		
26.465		176.0		11.3		0.02		0.02		3.70		0.02		3.69		0.01		
26.563		170.0		6.1		0.03		0.02		3.69		0.02		3.69		0.01		
26.660		166.5		3.0		0.02		0.02		3.69		0.02		3.69		0.01		
26.758		161.7		0.0		0.03		0.02		3.70		0.02		3.69		0.01		
26.855		155.2		-2.2		0.01		0.02		3.69		0.02		3.69		0.01		
26.953		151.8		0.4		0.03		0.02		3.69		0.02		3.69		0.01		
27.051		150.5		-2.2		0.01		0.02		3.70		0.02		3.69		0.01		
27.148		140.5		1.3		0.03		0.02		3.69		0.02		3.69		0.02		
27.246		136.6		0.0		0.03		0.02		3.69		0.02		3.69		0.01		
27.344		138.3		0.9		0.03		0.02		3.70		0.02		3.69		0.02		
27.441		128.8		0.0		0.03		0.02		3.69		0.02		3.69		0.01		
27.539		127.0		0.0		0.02		0.02		3.69		0.02		3.70		0.02		
27.637		121.4		1.3		0.03		0.02		3.70		0.02		3.69		0.01		
27.734		116.6		-3.0		0.01		0.02		3.69		0.02		3.69		0.01		
27.832		117.9		-1.3		0.01		0.02		3.69		0.02		3.69		0.02		
27.930		112.7		-0.9		0.02		0.02		3.70		0.02		3.69		0.01		
28.027		108.8		0.0		0.02		0.02		3.69		0.02		3.69		0.01		
28.125		105.8		-0.4		0.02		0.02		3.69		0.02		3.69		0.01		
28.223		99.7		0.4		0.02		0.02		3.70		0.02		3.69		0.01		
28.320		60.7		56.8		3.69		0.01		0.02		0.02		3.69		0.01		
28.418		94.1		87.5		3.69		0.02		0.02		0.02		3.69		0.01		
28.516		86.3		82.8		3.69		0.01		0.02		0.03		3.69		0.01		
28.613		79.3		77.6		3.69		0.01		0.02		0.02		3.69		0.01		
28.711		77.6		78.0		3.69		0.01		0.01		0.02		3.69		0.01		
28.809		76.3		71.9		3.69		0.01		0.02		0.02		3.69		0.01		
28.906		70.7		69.3		3.69		0.01		0.02		0.02		3.69		0.01		
29.004		66.8		65.4		3.69		0.01		0.01		0.02		3.69		0.01		
29.102		62.0		59.8		3.69		0.01		0.02		0.02		3.69		0.01		
29.199		55.9		55.0		3.69		0.02		0.02		0.02		3.69		0.01		
29.297		46.0		45.5		3.69		0.01		0.02		0.02		3.69		0.01		
29.395		37.7		36.8		3.69		0.01		0.02		0.02		3.69		0.01		
29.492		33.4		32.1		3.69		0.01		0.02		0.02		3.69		0.01		
29.590		26.4		26.4		3.69		0.02		0.01		0.02		3.69		0.01		
29.688		18.2		19.1		3.69		0.01		0.02		0.02		3.69		0.01		
29.785		13.0		11.7		3.69		0.01		0.02		0.02		3.69		0.01		
29.883		2.6		6.1		3.70		0.01		0.01		0.02		3.69		0.01		
29.980		-4.3		0.9		3.70		0.02		0.03		0.02		3.69		0.01		
30.078		-14.3		2.2		3.69		0.01		0.02		0.02		3.69		0.01		
30.176		-20.4		0.4		3.69		0.01		0.02		0.02		3.69		0.01		
30.273		-28.2		0.9		3.69		0.01		0.02		0.02		3.69		0.02		
30.371		-32.5		-2.2		3.68		0.02		0.02		0.02		3.69		0.01		
30.469		-38.6		0.4		3.69		0.01		0.02		0.02		3.69		0.01		
30.566		-41.6		-0.4		3.69		0.01		0.03		0.02		3.69		0.01		
30.664		-51.6		-2.6		3.68		0.02		0.02		0.02		3.69		0.01		
30.762		-55.9		-3.0		3.68		0.01		0.02		0.02		3.69		0.01		
30.859		-62.9		0.0		3.70		0.01		0.03		0.02		3.69		0.01		
30.957		-69.4		-0.9		3.69		0.01		0.02		0.02		3.69		0.01		
31.055		-72.4		-5.2		3.68		0.01		0.02		0.02		3.69		0.01		
31.152		-76.7		1.7		3.69		0.01		0.02		0.02		3.69		0.01		
31.250		-82.8		-2.2		3.68		0.01		0.02		0.02		3.69		0.01		
31.348		-87.6		-3.5		3.68		0.01		0.02		0.02		3.69		0.01		
31.445		-89.8		0.0		3.69		0.01		0.03		0.02		3.69		0.01		
31.543		-94.1		-0.4		3.69		0.02		0.02		0.02		3.69		0.01		
31.641		-97.6		0.9		3.70		0.02		0.02		0.02		0.02		3.68		
31.738		-105.4		84.1		3.69		0.01		0.02		0.02		0.02		3.68		
31.836		-111.4		82.8		3.69		0.01		0.02		0.02		0.02		3.68		
31.934		-113.6		78.0		3.69		0.01		0.01		0.02		0.02		3.69		
32.031		-116.6		75.4		3.69		0.01		0.02		0.02		0.02		3.68		
32.129		-123.1		71.1		3.69		0.02		0.02		0.02		0.02		3.68		
32.227		-122.7		68.5		3.69		0.01		0.01		0.02		0.02		3.68		
32.324		-129.2		65.4		3.69		0.01		0.02		0.02		0.02		3.68		
32.422		-132.2		58.9		3.69		0.01		0.02		0.02		0.02		3.68		
32.520		-136.2		52.0		3.69		0.01		0.02		0.02		0.02		3.68		
32.617		-140.1		44.6		3.69		0.01		0.02		0.02		0.02		3.69		
32.715		-143.1		38.6		3.69		0.01		0.02		0.03		0.02		3.69		
32.813		-152.2		32.9		3.69		0.01		0.02		0.02		0.02		3.69		
32.910		-151.8		26.4		3.69		0.01		0.03		0.02		0.02		3.68		
33.008		-158.3		18.2		3.69		0.02		0.02		0.02		0.02		3.69		
33.105		-160.9		9.1		3.69		0.01		0.02		0.02		0.02		3.69		
33.203		-164.3		4.3		3.69		0.01		0.02		0.02		0.02		3.68		
33.301		-166.1		-1.7		3.68		0.01		0.02		0.02		0.02		3.69		
33.398		-171.3		-1.7		3.68		0.02		0.01		0.02		0.02		3.69		
33.496		-173.0		-1.3		3.68		0.02		0.02		0.02		0.02		3.69		
33.594		-177.8		-1.7		3.68		0.01		0.02		0.02		0.02		3.68		
33.691		-180.8		2.2		3.69		0.01		0.02		0.03		0.02		3.69		
33.789		-183.0		-1.3		3.68		0.02		0.02		0.02		0.02		3.69		
33.887		-185.1		-1.7		3.68		0.02		0.02		0.02		0.02		3.69		
33.984		-186.4		0.0		3.70		0.01		0.02		0.02		0.02		3.69		
34.082		-190.4		1.3		3.70		0.01		0.03		0.02		0.02		3.69		
34.180		-188.6		-0.4		3.70		0.02		0.02		0.02		0.02		3.68		
34.277		-191.2		0.4		3.69		0.01		0.02		0.03		0.02		3.68		
34.375		-191.2		2.6		3.69		0.01		0.02		0.02		0.02		3.69		
34.473		-192.5		2.2		3.69		0.02		0.02		0.02		0.02		3.68		
34.570		-195.1		2.2		3.70		0.02		0.02		0.02		0.02		3.69		
34.668		-193.4		-1.3		3.68		0.01		0.02		0.02		0.02		3.69		
34.766		-196.4		0.4		3.69		0.01		0.02		0.02		0.02		3.69		
34.863		-195.1		-1.3		3.68		0.01		0.02		0.03		0.02		3.69		
34.961		-196.0		-3.0		0.03		3.69		0.02		0.02		0.02		3.68		
35.059		-194.7		85.4		0.02		3.69		0.01		0.03		0.02		3.68		
35.156		-197.3		81.0		0.03		3.69		0.01		0.02		0.02		3.69		
35.254		-196.4		79.3		0.02		3.69		0.02		0.02		0.02		3.68		
35.352		-198.6		73.7		0.02		3.69		0.01		0.02		0.02		3.69		
35.449		-196.0		72.4		0.02		3.69		0.01		0.02		0.02		3.68		
35.547		-193.4		69.8		0.02		3.69		0.02		0.02		0.02		3.68		
