Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
Time 		E1		E2		AI5		AI1		AI6		AI2		I3		E3		
(ms)		(V)		(V)		(V)		(V)		(V)		(V)		(A)		(V)		
32.813		-157.0		185.1		3.69		3.69		0.02		0.01		0.899		-156.4		
32.910		-160.4		183.4		3.68		3.69		0.01		0.01		0.865		-159.9		
33.008		-163.9		179.9		3.68		3.69		0.01		0.02		0.808		-166.0		
33.105		-164.8		175.5		3.68		3.69		0.01		0.01		0.770		-168.1		
33.203		-99.7		48.1		0.04		3.70		3.69		0.03		0.732		-84.9		
33.301		-157.4		163.2		0.02		3.69		3.68		0.02		0.836		-12.1		
33.398		-176.0		157.5		0.02		3.69		3.68		0.02		0.922		-22.1		
33.496		-179.5		149.7		0.02		3.69		3.68		0.02		0.994		-30.8		
33.594		-181.2		146.2		0.02		3.69		3.68		0.02		1.047		-40.3		
33.691		-183.8		142.7		0.02		3.68		3.68		0.02		1.102		-48.1		
33.789		-185.6		134.4		0.02		3.69		3.68		0.02		1.142		-55.9		
33.887		-186.9		134.8		0.02		3.69		3.68		0.02		1.168		-59.8		
33.984		-193.8		132.2		0.02		3.68		3.68		0.01		1.191		-64.1		
34.082		-193.4		127.4		0.02		3.69		3.68		0.02		1.223		-71.9		
34.180		-194.7		125.6		0.02		3.69		3.68		0.02		1.261		-76.3		
34.277		-193.8		117.3		0.02		3.68		3.68		0.01		1.290		-83.2		
34.375		-198.6		116.0		0.02		3.69		3.68		0.01		1.316		-88.0		
34.473		-199.0		109.4		0.02		3.69		3.68		0.02		1.322		-95.3		
34.570		-198.6		108.1		0.02		3.68		3.68		0.02		1.318		-97.1		
34.668		-199.9		105.0		0.02		3.69		3.68		0.02		1.322		-103.1		
34.766		-205.1		101.5		0.02		3.69		3.68		0.02		1.333		-105.3		
34.863		-202.5		96.3		0.02		3.69		3.68		0.02		1.307		-112.2		
34.961		-199.9		95.4		0.02		3.69		3.68		0.02		1.297		-112.2		
35.059		-202.1		88.0		0.02		3.69		3.68		0.01		1.261		-117.4		
35.156		-201.2		83.6		0.02		3.69		3.68		0.01		1.246		-123.5		
35.254		-200.3		81.4		0.02		3.68		3.68		0.02		1.225		-129.1		
35.352		-200.8		75.3		0.02		3.69		3.68		0.02		1.191		-130.4		
35.449		-199.9		72.2		0.02		3.69		3.68		0.02		1.185		-132.2		
35.547		-198.6		70.5		0.02		3.69		3.68		0.02		1.157		-135.2		
35.645		-201.2		63.0		0.02		3.68		3.68		0.01		1.123		-141.3		
35.742		-196.4		60.4		0.02		3.69		3.68		0.01		1.096		-143.0		
35.840		-195.6		53.4		0.02		3.68		3.68		0.02		1.068		-147.8		
35.938		-196.9		44.2		0.02		3.69		3.68		0.01		1.026		-153.0		
36.035		-191.7		38.5		0.02		3.69		3.68		0.02		0.984		-154.7		
36.133		-188.2		32.4		0.02		3.69		3.68		0.02		0.933		-155.6		
36.230		-185.1		25.4		0.02		3.69		3.68		0.02		0.880		-160.8		
36.328		-185.6		16.6		0.02		3.69		3.68		0.01		0.823		-166.0		
36.426		-176.9		12.3		0.02		3.69		3.68		0.02		0.751		-166.8		
36.523		-22.1		-78.3		0.01		0.02		3.68		3.68		0.715		-82.8		
36.621		-172.6		-14.0		0.01		0.02		3.68		3.68		0.840		-15.2		
36.719		-160.0		-18.8		0.01		0.02		3.68		3.68		0.926		-25.6		
36.816		-153.1		-26.7		0.02		0.02		3.68		3.69		1.001		-36.0		
36.914		-148.7		-35.0		0.01		0.02		3.68		3.69		1.066		-43.8		
37.012		-143.5		-42.5		0.01		0.02		3.68		3.69		1.111		-50.3		
37.109		-142.2		-49.5		0.01		0.02		3.68		3.68		1.146		-56.8		
37.207		-136.2		-55.1		0.01		0.02		3.68		3.68		1.178		-60.7		
37.305		-130.1		-57.8		0.01		0.02		3.68		3.68		1.216		-68.0		
37.402		-128.3		-64.8		0.01		0.02		3.68		3.68		1.229		-74.5		
37.500		-124.0		-71.8		0.02		0.02		3.68		3.68		1.248		-77.1		
37.598		-120.1		-77.0		0.01		0.02		3.68		3.68		1.259		-84.1		
37.695		-120.5		-84.0		0.01		0.02		3.68		3.68		1.265		-90.6		
37.793		-112.3		-84.0		0.01		0.02		3.68		3.68		1.282		-93.2		
37.891		-110.6		-91.5		0.01		0.02		3.68		3.69		1.290		-98.8		
37.988		-104.9		-95.0		0.02		0.02		3.68		3.68		1.301		-104.9		
38.086		-104.9		-102.4		0.02		0.02		3.68		3.68		1.290		-108.3		
38.184		-99.3		-105.9		0.01		0.02		3.68		3.68		1.307		-113.1		
38.281		-96.3		-108.1		0.02		0.02		3.68		3.69		1.288		-114.8		
38.379		-91.9		-112.5		0.01		0.02		3.68		3.68		1.252		-118.3		
38.477		-86.7		-115.5		0.01		0.02		3.68		3.68		1.233		-121.8		
38.574		-82.0		-122.1		0.02		0.02		3.68		3.68		1.191		-129.6		
38.672		-78.5		-123.9		0.02		0.02		3.68		3.68		1.187		-129.6		
38.770		-72.0		-127.4		0.01		0.02		3.68		3.69		1.151		-132.6		
38.867		-72.8		-129.5		0.02		0.03		3.68		3.69		1.094		-138.2		
38.965		-68.1		-133.9		0.02		0.02		3.68		3.68		1.068		-140.4		
39.063		-63.7		-136.1		0.01		0.02		3.68		3.68		1.034		-144.7		
39.160		-55.1		-139.6		0.02		0.03		3.68		3.69		1.007		-148.2		
39.258		-50.7		-144.9		0.01		0.02		3.68		3.68		0.988		-151.7		
39.355		-41.6		-152.3		0.01		0.02		3.68		3.69		0.946		-158.6		
39.453		-34.3		-158.0		0.01		0.02		3.68		3.68		0.905		-159.9		
39.551		-26.9		-158.0		0.02		0.02		3.68		3.69		0.871		-162.5		
39.648		-21.7		-161.1		0.01		0.02		3.68		3.68		0.812		-167.3		
39.746		-15.2		-164.6		0.02		0.02		3.68		3.69		0.755		-167.7		
39.844		1.3		-148.8		0.01		0.02		0.02		3.68		0.717		-115.3		
39.941		19.9		-180.3		0.01		0.02		0.02		3.68		0.804		-29.9		
40.039		16.9		-175.5		0.02		0.02		0.02		3.68		0.884		-23.0		
40.137		26.0		-174.6		0.01		0.02		0.02		3.69		0.946		-32.5		
40.234		30.8		-182.1		0.01		0.02		0.02		3.68		1.007		-40.3		
40.332		39.5		-183.4		0.01		0.02		0.02		3.68		1.053		-45.1		
40.430		46.0		-186.4		0.01		0.02		0.02		3.69		1.098		-52.0		
40.527		51.2		-188.2		0.01		0.02		0.02		3.68		1.138		-58.5		
40.625		60.7		-192.1		0.01		0.02		0.02		3.68		1.168		-67.2		
40.723		63.7		-193.0		0.02		0.02		0.02		3.68		1.208		-72.8		
40.820		68.1		-193.0		0.01		0.02		0.02		3.68		1.225		-76.3		
40.918		75.4		-198.7		0.01		0.02		0.01		3.68		1.259		-83.6		
41.016		78.0		-197.4		0.01		0.02		0.02		3.68		1.278		-85.4		
41.113		83.3		-196.9		0.01		0.02		0.02		3.68		1.292		-92.7		
41.211		89.3		-198.2		0.01		0.02		0.02		3.68		1.297		-97.1		
41.309		91.5		-200.4		0.01		0.02		0.02		3.68		1.278		-104.4		
41.406		100.2		-199.6		0.01		0.02		0.01		3.68		1.273		-107.9		
41.504		101.0		-203.5		0.02		0.02		0.02		3.69		1.269		-107.0		
41.602		106.2		-202.2		0.01		0.02		0.02		3.68		1.248		-113.1		
41.699		109.7		-200.0		0.01		0.02		0.02		3.68		1.225		-116.1		
41.797		113.6		-200.4		0.01		0.02		0.02		3.68		1.201		-120.9		
41.895		121.4		-200.0		0.01		0.02		0.02		3.68		1.189		-125.7		
41.992		121.8		-200.9		0.01		0.02		0.02		3.69		1.174		-133.0		
42.090		128.8		-201.3		0.01		0.02		0.02		3.69		1.144		-132.2		
42.188		131.4		-200.0		0.02		0.02		0.02		3.68		1.130		-136.5		
42.285		134.0		-198.2		0.01		0.02		0.02		3.68		1.096		-138.7		
42.383		134.4		-198.2		0.01		0.02		0.02		3.69		1.062		-144.3		
42.480		139.6		-196.5		0.01		0.02		0.02		3.68		1.028		-146.9		
42.578		144.8		-192.1		0.01		0.02		0.02		3.68		0.986		-152.5		
42.676		147.0		-192.1		0.01		0.02		0.02		3.68		0.937		-154.3		
42.773		152.2		-182.9		0.01		0.02		0.02		3.68		0.882		-155.6		
42.871		157.0		-183.4		0.01		0.02		0.02		3.68		0.840		-160.8		
42.969		160.4		-179.9		0.01		0.02		0.02		3.68		0.776		-163.4		
43.066		163.0		-176.4		0.01		0.02		0.02		3.67		0.728		-169.0		
43.164		166.5		-172.4		0.02		0.02		0.02		0.10		0.675		-170.7		
43.262		174.7		-158.9		0.02		0.02		0.02		0.02		0.783		2.2		
43.359		174.3		-159.7		0.02		0.02		0.02		0.02		0.855		-21.7		
43.457		175.2		-156.7		0.02		0.02		0.02		0.02		0.946		-33.8		
43.555		180.8		-148.4		0.02		0.02		0.02		0.02		1.015		-39.9		
43.652		182.5		-143.1		0.02		0.02		0.02		0.02		1.064		-45.5		
43.750		185.6		-138.7		0.02		0.02		0.02		0.02		1.102		-53.7		
43.848		187.8		-137.9		0.02		0.02		0.02		0.02		1.140		-61.5		
43.945		188.2		-132.6		0.02		0.02		0.02		0.02		1.161		-62.8		
44.043		189.1		-130.0		0.02		0.02		0.02		0.02		1.182		-71.5		
44.141		196.9		-122.5		0.02		0.02		0.02		0.02		1.195		-75.0		
44.238		192.1		-120.4		0.02		0.02		0.02		0.02		1.237		-80.6		
44.336		199.0		-119.9		0.02		0.02		0.02		0.02		1.237		-85.8		
44.434		196.0		-113.8		0.02		0.02		0.02		0.02		1.254		-92.3		
44.531		195.1		-108.5		0.02		0.02		0.01		0.02		1.254		-96.6		
44.629		200.8		-101.5		0.02		0.02		0.02		0.02		1.282		-100.1		
44.727		200.3		-101.5		0.02		0.02		0.02		0.02		1.288		-105.3		
44.824		199.9		-97.2		0.02		0.02		0.02		0.02		1.269		-110.9		
44.922		199.5		-95.4		0.02		0.02		0.02		0.02		1.259		-113.5		
45.020		200.8		-89.7		0.02		0.02		0.02		0.02		1.233		-117.9		
45.117		200.3		-84.5		0.02		0.02		0.02		0.02		1.212		-120.0		
45.215		200.8		-85.3		0.02		0.02		0.02		0.02		1.182		-126.1		
45.313		198.6		-79.6		0.02		0.02		0.02		0.02		1.166		-127.4		
45.410		202.1		-72.6		0.02		0.02		0.02		0.02		1.125		-136.1		
45.508		197.7		-67.4		0.02		0.02		0.02		0.02		1.085		-133.9		
45.605		200.3		-66.5		0.02		0.02		0.02		0.02		1.070		-140.4		
45.703		198.2		-60.0		0.02		0.02		0.02		0.02		1.026		-140.8		
45.801		197.7		-53.8		0.02		0.02		0.02		0.02		1.011		-148.6		
45.898		194.7		-49.0		0.02		0.02		0.02		0.02		0.975		-153.0		
45.996		193.8		-42.0		0.02		0.02		0.02		0.02		0.952		-154.7		
46.094		189.1		-35.0		0.02		0.02		0.02		0.02		0.899		-157.7		
46.191		184.3		-28.9		0.02		0.02		0.02		0.02		0.859		-162.9		
46.289		183.8		-18.4		0.02		0.03		0.02		0.02		0.808		-164.2		
46.387		177.8		-13.6		0.02		0.02		0.02		0.02		0.745		-167.3		
46.484		173.0		-6.1		0.02		0.02		0.02		0.02		0.690		-168.1		
46.582		45.5		56.5		3.70		0.04		0.03		0.03		0.656		-84.9		
46.680		152.6		13.1		3.68		0.02		0.01		0.02		0.755		-21.2		
46.777		152.2		22.3		3.68		0.03		0.02		0.02		0.838		-30.3		
46.875		150.9		31.9		3.68		0.02		0.02		0.02		0.895		-36.4		
46.973		146.1		38.5		3.68		0.02		0.02		0.02		0.962		-42.9		
47.070		141.4		46.8		3.69		0.02		0.02		0.02		1.001		-51.1		
47.168		139.2		49.5		3.69		0.02		0.02		0.02		1.047		-58.1		
47.266		134.4		57.8		3.69		0.02		0.02		0.02		1.087		-64.6		
47.363		127.5		61.7		3.69		0.02		0.02		0.02		1.119		-69.3		
47.461		126.2		69.1		3.69		0.02		0.01		0.02		1.142		-76.3		
47.559		121.8		75.7		3.69		0.02		0.02		0.02		1.166		-78.9		
47.656		116.6		77.5		3.69		0.02		0.01		0.02		1.204		-84.5		
47.754		115.8		85.8		3.69		0.02		0.02		0.02		1.214		-88.4		
47.852		110.1		88.0		3.68		0.02		0.01		0.02		1.225		-94.0		
47.949		106.2		95.8		3.69		0.03		0.02		0.02		1.221		-97.1		
48.047		105.4		98.5		3.68		0.02		0.01		0.02		1.229		-102.3		
48.145		101.9		103.7		3.68		0.02		0.01		0.02		1.208		-108.8		
48.242		96.3		104.6		3.69		0.02		0.01		0.02		1.201		-112.7		
48.340		93.2		109.8		3.68		0.02		0.01		0.02		1.193		-115.3		
48.438		88.0		113.8		3.68		0.02		0.01		0.02		1.185		-120.0		
48.535		82.8		118.6		3.69		0.02		0.01		0.02		1.155		-123.1		
48.633		81.5		121.7		3.68		0.02		0.01		0.02		1.127		-128.7		
48.730		80.2		127.4		3.68		0.02		0.01		0.02		1.104		-130.0		
48.828		73.3		126.5		3.68		0.02		0.01		0.02		1.091		-135.2		
48.926		69.8		132.6		3.68		0.02		0.01		0.02		1.056		-139.1		
49.023		63.7		133.9		3.68		0.02		0.01		0.02		1.028		-140.4		
49.121		58.1		139.6		3.68		0.02		0.01		0.02		0.992		-143.9		
49.219		50.7		143.1		3.68		0.02		0.01		0.02		0.971		-147.8		
49.316		44.2		144.9		3.68		0.02		0.01		0.02		0.901		-153.0		
49.414		35.1		152.7		3.68		0.02		0.01		0.02		0.882		-156.9		
49.512		31.2		156.7		3.68		0.02		0.01		0.02		0.808		-159.9		
49.609		22.5		162.4		3.68		0.02		0.01		0.02		0.787		-165.5		
49.707		15.6		164.1		3.68		0.02		0.01		0.02		0.715		-163.8		
49.805		6.9		163.7		3.68		0.02		0.01		0.02		0.668		-168.6		
49.902		-82.0		98.5		3.68		3.69		0.01		0.02		0.639		-88.4		
