Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
8.594		85.9		107.2		0.02		3.69		3.68		0.01		0.819		183.7		
8.691		83.3		113.3		0.02		3.69		3.68		0.02		0.833		186.3		
8.789		79.8		113.3		0.02		3.69		3.68		0.01		0.808		186.8		
8.887		73.7		117.3		0.02		3.69		3.68		0.01		0.814		185.9		
8.984		68.1		124.3		0.02		3.69		3.68		0.01		0.806		186.3		
9.082		63.7		125.6		0.02		3.69		3.68		0.02		0.819		185.9		
9.180		58.5		132.6		0.02		3.69		3.68		0.01		0.812		180.7		
9.277		53.3		133.9		0.02		3.69		3.68		0.01		0.793		179.8		
9.375		43.4		138.7		0.02		3.69		3.68		0.01		0.776		178.1		
9.473		36.0		145.3		0.02		3.69		3.68		0.01		0.768		176.8		
9.570		30.4		147.9		0.02		3.69		3.68		0.01		0.766		173.8		
9.668		20.8		155.4		0.02		3.69		3.68		0.01		0.749		167.3		
9.766		15.2		157.5		0.02		3.69		3.68		0.01		0.736		165.1		
9.863		2.6		161.5		0.02		3.69		3.68		0.01		0.715		162.9		
9.961		-3.5		162.8		0.02		3.69		3.68		0.02		0.698		160.8		
10.059		-8.2		165.9		0.02		3.69		3.68		0.02		0.673		153.4		
10.156		-16.0		168.9		0.02		3.69		3.68		0.02		0.652		150.4		
10.254		-23.8		175.5		0.02		3.69		3.68		0.01		0.630		145.6		
10.352		-32.1		172.4		0.02		3.69		3.68		0.01		0.622		141.7		
10.449		-36.9		179.4		0.02		3.69		3.69		0.01		0.594		137.4		
10.547		-43.4		181.2		0.02		3.69		3.68		0.02		0.594		130.9		
10.645		-49.4		183.4		0.02		3.69		3.68		0.01		0.567		130.9		
10.742		-55.1		180.7		0.02		3.69		3.68		0.01		0.565		127.8		
10.840		-59.8		184.7		0.02		3.69		3.68		0.01		0.544		124.8		
10.938		-66.8		185.1		0.02		3.69		3.68		0.02		0.520		117.9		
11.035		-71.1		189.1		0.02		3.69		3.68		0.02		0.514		115.3		
11.133		-78.9		189.9		0.02		3.69		3.68		0.01		0.493		110.9		
11.230		-80.2		191.7		0.02		3.69		3.68		0.02		0.480		107.9		
11.328		-86.7		192.1		0.02		3.69		3.68		0.02		0.455		103.1		
11.426		-92.8		190.8		0.02		3.69		3.68		0.01		0.442		100.5		
11.523		-93.7		192.6		0.02		3.69		3.68		0.02		0.434		97.9		
11.621		-98.9		195.6		0.02		3.69		3.68		0.01		0.427		95.8		
11.719		-91.1		187.3		0.02		0.02		3.69		3.69		0.791		179.4		
11.816		-101.0		190.8		0.01		0.02		3.68		3.69		0.825		185.5		
11.914		-107.5		188.6		0.01		0.02		3.68		3.69		0.812		185.0		
12.012		-111.0		193.0		0.02		0.02		3.68		3.69		0.812		185.0		
12.109		-115.8		190.8		0.02		0.02		3.68		3.69		0.810		185.9		
12.207		-115.8		189.5		0.01		0.02		3.68		3.69		0.804		187.6		
12.305		-122.3		186.4		0.01		0.02		3.68		3.69		0.810		184.2		
12.402		-125.7		187.7		0.01		0.02		3.68		3.69		0.810		184.2		
12.500		-128.8		182.5		0.01		0.02		3.68		3.69		0.800		182.9		
12.598		-135.7		182.9		0.02		0.02		3.68		3.69		0.806		180.3		
12.695		-140.5		179.0		0.01		0.02		3.68		3.69		0.778		177.2		
12.793		-145.7		179.9		0.01		0.02		3.68		3.69		0.772		173.8		
12.891		-148.3		176.8		0.02		0.02		3.68		3.69		0.749		173.3		
12.988		-152.2		176.4		0.01		0.02		3.68		3.69		0.745		168.6		
13.086		-156.5		170.2		0.01		0.02		3.68		3.69		0.719		163.8		
13.184		-163.5		163.7		0.02		0.02		3.68		3.69		0.717		159.0		
13.281		-160.9		159.7		0.02		0.02		3.68		3.69		0.704		157.7		
13.379		-163.5		157.1		0.02		0.02		3.69		3.69		0.679		153.8		
13.477		-171.7		155.8		0.02		0.02		3.68		3.69		0.658		150.4		
13.574		-174.3		151.0		0.02		0.02		3.68		3.69		0.649		143.4		
13.672		-175.6		146.6		0.02		0.02		3.68		3.69		0.624		140.4		
13.770		-178.6		142.2		0.02		0.02		3.69		3.69		0.620		136.9		
13.867		-182.1		137.0		0.02		0.02		3.68		3.69		0.580		133.9		
13.965		-182.1		132.6		0.02		0.02		3.69		3.69		0.571		130.0		
14.063		-184.3		131.7		0.02		0.02		3.68		3.69		0.561		126.1		
14.160		-188.2		123.9		0.02		0.02		3.68		3.69		0.539		121.8		
14.258		-189.1		121.2		0.01		0.02		3.68		3.69		0.527		120.0		
14.355		-191.7		119.5		0.01		0.02		3.68		3.69		0.501		117.9		
14.453		-186.0		116.0		0.02		0.02		3.68		3.69		0.489		113.1		
14.551		-193.4		110.3		0.02		0.02		3.68		3.69		0.487		108.3		
14.648		-192.5		103.3		0.02		0.02		3.68		3.69		0.453		104.9		
14.746		-193.0		103.3		0.02		0.02		3.68		3.69		0.453		100.5		
14.844		-192.1		98.9		0.01		0.03		3.68		3.69		0.417		97.5		
14.941		-191.2		93.2		0.01		0.02		3.68		3.69		0.404		93.6		
15.039		-191.7		63.5		0.01		0.02		0.02		3.69		0.800		181.6		
15.137		-188.2		89.3		0.01		0.02		0.02		3.69		0.831		181.1		
15.234		-190.8		81.0		0.02		0.02		0.02		3.69		0.821		185.5		
15.332		-190.8		78.3		0.01		0.02		0.02		3.69		0.814		186.8		
15.430		-191.2		75.3		0.01		0.02		0.02		3.69		0.812		183.7		
15.527		-190.8		72.6		0.02		0.02		0.02		3.69		0.816		183.3		
15.625		-189.1		67.4		0.01		0.02		0.02		3.69		0.812		183.7		
15.723		-187.8		65.2		0.01		0.02		0.02		3.69		0.808		183.7		
15.820		-186.4		56.0		0.02		0.02		0.02		3.69		0.795		182.0		
15.918		-184.7		49.5		0.02		0.02		0.02		3.69		0.802		179.8		
16.016		-180.4		42.0		0.02		0.02		0.02		3.69		0.791		178.1		
16.113		-180.8		35.0		0.01		0.02		0.02		3.69		0.757		173.8		
16.211		-178.2		31.5		0.01		0.02		0.02		3.69		0.762		172.5		
16.309		-173.4		22.3		0.01		0.02		0.02		3.68		0.745		169.0		
16.406		-175.2		16.6		0.01		0.02		0.02		3.69		0.740		166.4		
16.504		-167.4		7.0		0.01		0.02		0.02		3.69		0.721		164.7		
16.602		-164.8		-1.3		0.01		0.02		0.02		3.69		0.702		159.5		
16.699		-160.9		-8.8		0.01		0.02		0.02		3.69		0.687		155.1		
16.797		-156.5		-12.3		0.01		0.02		0.01		3.69		0.673		153.4		
16.895		-151.8		-18.4		0.01		0.02		0.02		3.69		0.660		149.1		
16.992		-152.2		-31.1		0.01		0.02		0.02		3.69		0.639		144.3		
17.090		-145.7		-34.6		0.01		0.02		0.01		3.68		0.616		136.9		
17.188		-137.5		-40.7		0.01		0.02		0.02		3.69		0.590		133.0		
17.285		-137.9		-46.0		0.01		0.02		0.02		3.69		0.580		130.0		
17.383		-131.8		-53.4		0.01		0.02		0.02		3.69		0.558		128.3		
17.480		-125.7		-59.5		0.01		0.02		0.02		3.69		0.544		123.9		
17.578		-125.7		-63.0		0.01		0.02		0.02		3.69		0.533		118.7		
17.676		-121.8		-69.6		0.01		0.02		0.01		3.69		0.506		118.3		
17.773		-118.8		-76.6		0.01		0.02		0.02		3.68		0.491		112.2		
17.871		-112.3		-80.1		0.01		0.02		0.02		3.69		0.478		107.9		
17.969		-109.3		-85.8		0.01		0.02		0.02		3.69		0.467		105.3		
18.066		-104.1		-90.6		0.01		0.02		0.02		3.69		0.457		102.3		
18.164		-103.6		-95.4		0.02		0.02		0.02		3.69		0.434		98.8		
18.262		-98.4		-98.9		0.01		0.02		0.02		3.69		0.419		94.9		
18.359		-118.8		-56.0		0.01		0.02		0.01		0.02		0.797		178.1		
18.457		-89.3		-104.2		0.02		0.02		0.02		0.02		0.823		185.5		
18.555		-85.0		-109.4		0.02		0.02		0.02		0.02		0.819		185.0		
18.652		-83.7		-112.0		0.02		0.02		0.02		0.02		0.819		187.2		
18.750		-78.0		-117.3		0.02		0.02		0.02		0.02		0.825		187.2		
18.848		-75.9		-116.8		0.02		0.02		0.01		0.02		0.819		188.1		
18.945		-71.1		-122.5		0.02		0.02		0.02		0.02		0.823		187.2		
19.043		-67.2		-124.3		0.02		0.02		0.02		0.02		0.808		187.2		
19.141		-62.9		-128.2		0.02		0.02		0.02		0.02		0.810		182.4		
19.238		-54.2		-136.1		0.02		0.02		0.02		0.02		0.802		182.9		
19.336		-47.7		-139.2		0.02		0.02		0.02		0.02		0.806		178.5		
19.434		-39.5		-141.8		0.02		0.02		0.02		0.02		0.789		173.3		
19.531		-31.2		-147.5		0.02		0.02		0.02		0.02		0.762		175.1		
19.629		-24.7		-152.7		0.02		0.02		0.02		0.02		0.762		172.0		
19.727		-20.4		-155.8		0.02		0.02		0.02		0.02		0.745		167.7		
19.824		-10.8		-159.3		0.02		0.02		0.02		0.02		0.732		165.1		
19.922		-1.7		-160.6		0.02		0.02		0.01		0.02		0.700		157.7		
20.020		5.6		-162.4		0.02		0.02		0.01		0.02		0.694		156.0		
20.117		15.2		-168.9		0.01		0.02		0.02		0.02		0.675		153.8		
20.215		19.1		-169.4		0.02		0.02		0.02		0.02		0.645		144.7		
20.313		25.1		-172.9		0.02		0.02		0.02		0.02		0.628		142.6		
20.410		35.1		-175.9		0.02		0.02		0.02		0.02		0.605		140.0		
20.508		42.5		-179.4		0.02		0.02		0.02		0.02		0.592		137.4		
20.605		47.7		-178.6		0.02		0.02		0.02		0.02		0.582		132.2		
20.703		54.2		-186.9		0.02		0.02		0.01		0.02		0.561		128.7		
20.801		59.4		-185.6		0.02		0.02		0.02		0.02		0.569		123.5		
20.898		61.6		-182.9		0.02		0.02		0.02		0.02		0.546		120.5		
20.996		71.1		-187.7		0.02		0.01		0.02		0.02		0.506		116.6		
21.094		73.3		-192.6		0.02		0.02		0.02		0.02		0.503		112.2		
21.191		78.9		-191.2		0.02		0.02		0.01		0.02		0.482		108.8		
21.289		82.8		-192.6		0.02		0.02		0.02		0.02		0.467		107.0		
21.387		85.9		-190.4		0.02		0.02		0.02		0.02		0.453		102.3		
21.484		91.1		-193.9		0.02		0.02		0.02		0.02		0.432		100.5		
21.582		97.1		-192.1		0.02		0.02		0.02		0.02		0.419		93.6		
21.680		60.7		-172.9		3.69		0.02		0.01		0.02		0.715		155.6		
21.777		101.0		-190.4		3.69		0.02		0.01		0.02		0.812		183.7		
21.875		105.4		-189.1		3.68		0.02		0.01		0.02		0.829		183.7		
21.973		108.0		-189.5		3.69		0.02		0.01		0.02		0.814		185.5		
22.070		111.9		-188.6		3.69		0.02		0.01		0.02		0.823		183.7		
22.168		115.8		-187.3		3.68		0.02		0.01		0.02		0.810		181.1		
22.266		120.1		-190.8		3.69		0.02		0.01		0.02		0.816		183.7		
22.363		126.6		-189.5		3.68		0.02		0.01		0.02		0.800		184.2		
22.461		127.0		-187.7		3.68		0.02		0.01		0.02		0.810		182.0		
22.559		130.9		-184.7		3.68		0.02		0.01		0.02		0.795		176.8		
22.656		139.2		-183.4		3.68		0.02		0.01		0.02		0.789		179.4		
22.754		143.5		-179.9		3.68		0.02		0.01		0.02		0.766		175.9		
22.852		146.6		-179.0		3.69		0.02		0.01		0.02		0.762		172.9		
22.949		147.9		-175.9		3.68		0.02		0.01		0.02		0.745		171.2		
23.047		154.4		-175.1		3.68		0.02		0.01		0.02		0.734		167.7		
23.145		158.7		-167.2		3.69		0.02		0.01		0.02		0.723		164.7		
23.242		159.6		-164.6		3.68		0.02		0.01		0.02		0.700		156.9		
23.340		162.2		-161.1		3.68		0.02		0.01		0.02		0.681		155.1		
23.438		166.1		-154.5		3.68		0.02		0.01		0.02		0.675		150.4		
23.535		170.4		-150.5		3.68		0.02		0.01		0.02		0.641		149.5		
23.633		177.3		-149.2		3.68		0.02		0.01		0.02		0.635		146.0		
23.730		178.6		-142.7		3.68		0.02		0.01		0.02		0.618		140.8		
23.828		179.5		-137.4		3.68		0.02		0.01		0.02		0.605		134.3		
23.926		183.8		-137.0		3.68		0.02		0.01		0.02		0.584		131.3		
24.023		181.7		-135.7		3.68		0.02		0.01		0.02		0.567		127.8		
24.121		188.2		-131.3		3.68		0.02		0.01		0.02		0.550		126.1		
24.219		186.0		-125.2		3.68		0.02		0.01		0.02		0.527		121.8		
24.316		187.3		-120.8		3.68		0.02		0.01		0.02		0.514		117.0		
24.414		189.9		-117.7		3.68		0.02		0.01		0.02		0.491		113.1		
24.512		192.1		-110.7		3.68		0.02		0.01		0.02		0.480		108.8		
24.609		195.1		-107.7		3.68		0.03		0.01		0.02		0.474		106.2		
24.707		192.5		-106.8		3.68		0.02		0.01		0.02		0.444		101.0		
24.805		193.4		-100.2		3.68		0.02		0.01		0.02		0.436		99.7		
24.902		191.7		-97.6		3.68		0.02		0.01		0.02		0.415		94.9		
25.000		137.9		-119.0		3.69		3.69		0.02		0.01		0.567		125.7		
25.098		187.3		-91.9		3.68		3.69		0.01		0.01		0.800		181.6		
25.195		192.1		-86.7		3.69		3.69		0.01		0.01		0.821		184.6		
25.293		188.6		-81.8		3.69		3.69		0.01		0.01		0.806		185.5		
25.391		189.9		-77.0		3.68		3.69		0.01		0.01		0.816		184.6		
25.488		189.9		-71.3		3.69		3.69		0.01		0.01		0.816		183.7		
25.586		191.7		-69.6		3.69		3.69		0.01		0.01		0.812		181.1		
25.684		189.1		-63.5		3.68		3.69		0.01		0.01		0.797		185.5		
25.781		186.9		-61.3		3.69		3.69		0.01		0.01		0.808		181.1		
25.879		186.9		-54.3		3.69		3.69		0.01		0.01		0.806		181.1		
25.977		183.0		-47.7		3.69		3.69		0.01		0.01		0.781		180.3		
26.074		181.7		-41.6		3.69		3.69		0.01		0.01		0.774		175.9		
26.172		179.1		-31.9		3.69		3.69		0.01		0.01		0.768		176.4		
26.270		177.3		-25.4		3.69		3.69		0.02		0.01		0.757		171.6		
26.367		172.1		-20.1		3.69		3.69		0.02		0.01		0.745		169.9		
26.465		170.0		-14.4		3.69		3.69		0.01		0.01		0.719		164.2		
26.563		164.8		-6.1		3.69		3.69		0.01		0.02		0.711		161.6		
26.660		162.6		2.2		3.69		3.69		0.01		0.02		0.698		157.3		
26.758		156.5		11.4		3.69		3.69		0.02		0.01		0.671		156.4		
26.855		155.7		16.2		3.69		3.69		0.02		0.02		0.660		152.1		
26.953		147.0		27.1		3.69		3.69		0.01		0.02		0.639		146.0		
27.051		144.4		34.1		3.69		3.69		0.02		0.01		0.620		142.1		
27.148		144.0		38.9		3.69		3.69		0.01		0.02		0.594		138.7		
27.246		137.9		46.8		3.69		3.69		0.02		0.02		0.580		135.2		
27.344		133.1		53.8		3.69		3.69		0.02		0.01		0.558		130.4		
27.441		128.8		58.2		3.69		3.69		0.02		0.02		0.552		125.2		
27.539		128.8		61.7		3.69		3.69		0.02		0.01		0.531		121.8		
27.637		122.3		66.5		3.69		3.69		0.02		0.02		0.527		118.3		
27.734		117.5		69.6		3.69		3.69		0.02		0.01		0.514		115.7		
27.832		114.5		75.7		3.69		3.69		0.02		0.02		0.484		111.4		
27.930		110.6		81.8		3.69		3.69		0.02		0.01		0.476		106.2		
28.027		107.5		89.7		3.68		3.69		0.01		0.01		0.472		106.2		
28.125		104.1		91.9		3.69		3.69		0.01		0.01		0.457		100.5		
28.223		98.4		95.4		3.69		3.69		0.01		0.02		0.425		97.9		
28.320		94.5		99.8		0.02		3.69		3.68		0.02		0.415		95.8		
28.418		98.9		91.0		0.02		3.69		3.68		0.01		0.802		184.6		
28.516		89.3		104.6		0.02		3.69		3.68		0.02		0.819		185.9		
28.613		83.3		110.3		0.02		3.69		3.68		0.01		0.829		187.6		
28.711		79.3		113.3		0.02		3.69		3.68		0.01		0.829		188.9		
28.809		76.7		114.7		0.02		3.69		3.68		0.01		0.827		187.2		
28.906		73.3		116.0		0.02		3.69		3.68		0.01		0.814		187.6		
29.004		72.0		119.9		0.02		3.69		3.68		0.01		0.812		186.3		
29.102		65.5		127.4		0.02		3.69		3.68		0.02		0.812		185.9		
29.199		59.4		129.5		0.02		3.69		3.68		0.02		0.797		182.0		
29.297		50.3		137.0		0.02		3.69		3.68		0.01		0.793		180.3		
29.395		42.5		137.9		0.02		3.69		3.68		0.01		0.778		175.1		
29.492		36.0		144.0		0.02		3.69		3.68		0.01		0.781		173.8		
29.590		27.8		150.1		0.02		3.69		3.68		0.01		0.753		170.3		
29.688		20.4		151.9		0.02		3.69		3.68		0.02		0.742		169.0		
29.785		13.4		157.1		0.02		3.69		3.68		0.01		0.734		169.0		
29.883		6.5		158.4		0.02		3.69		3.68		0.01		0.713		160.8		
29.980		-1.3		164.6		0.02		3.69		3.68		0.01		0.694		159.0		
30.078		-8.7		165.4		0.02		3.69		3.68		0.01		0.679		154.3		
30.176		-16.9		166.7		0.02		3.69		3.68		0.02		0.656		149.5		
30.273		-22.5		173.7		0.02		3.69		3.68		0.02		0.643		142.6		
30.371		-31.7		174.6		0.02		3.69		3.68		0.01		0.626		143.0		
30.469		-35.6		177.7		0.02		3.69		3.68		0.01		0.605		139.1		
30.566		-42.9		180.3		0.02		3.69		3.68		0.02		0.582		135.6		
30.664		-48.6		183.8		0.02		3.69		3.68		0.01		0.561		130.4		
30.762		-57.2		182.9		0.02		3.69		3.68		0.01		0.550		127.0		
30.859		-62.9		184.2		0.02		3.69		3.68		0.02		0.537		123.1		
30.957		-62.4		189.1		0.02		3.69		3.68		0.02		0.537		119.2		
31.055		-69.4		192.1		0.02		3.69		3.68		0.02		0.516		114.8		
31.152		-74.6		189.5		0.02		3.69		3.68		0.01		0.506		109.6		
31.250		-81.1		189.1		0.02		3.69		3.68		0.02		0.478		108.8		
31.348		-86.3		190.8		0.02		3.69		3.69		0.02		0.472		104.9		
31.445		-89.3		195.2		0.02		3.69		3.68		0.01		0.446		101.8		
31.543		-95.4		196.1		0.02		3.69		3.68		0.01		0.415		97.5		
31.641		-98.9		193.9		0.02		3.69		3.68		2.09		0.408		92.3		
31.738		-92.4		190.8		0.01		0.02		3.68		3.69		0.793		183.7		
31.836		-102.8		189.5		0.01		0.02		3.68		3.69		0.810		183.3		
31.934		-110.6		190.8		0.02		0.02		3.68		3.69		0.810		184.6		
32.031		-111.0		190.8		0.02		0.02		3.68		3.69		0.806		184.6		
32.129		-114.5		192.6		0.01		0.02		3.68		3.69		0.808		185.9		
32.227		-118.4		187.7		0.02		0.02		3.68		3.69		0.806		183.7		
32.324		-124.4		186.9		0.01		0.02		3.68		3.69		0.804		183.7		
32.422		-126.2		188.2		0.01		0.02		3.68		3.69		0.810		183.3		
32.520		-128.8		187.3		0.01		0.02		3.68		3.69		0.789		180.3		
32.617		-136.2		185.1		0.02		0.02		3.68		3.69		0.787		180.3		
32.715		-140.1		182.1		0.01		0.02		3.68		3.69		0.787		179.4		
32.813		-143.5		176.8		0.02		0.02		3.68		3.69		0.762		172.9		
32.910		-148.7		174.6		0.02		0.02		3.69		3.69		0.749		172.0		
33.008		-153.9		173.7		0.01		0.02		3.68		3.69		0.747		170.7		
33.105		-157.4		171.1		0.02		0.02		3.68		3.69		0.728		166.0		
33.203		-162.2		164.6		0.01		0.02		3.68		3.69		0.709		160.8		
33.301		-161.7		162.8		0.01		0.02		3.68		3.69		0.694		159.5		
33.398		-168.2		158.9		0.02		0.02		3.68		3.69		0.690		153.0		
33.496		-170.0		152.7		0.02		0.02		3.69		3.69		0.660		149.1		
33.594		-175.2		148.8		0.01		0.02		3.68		3.69		0.641		144.3		
33.691		-177.8		146.2		0.01		0.02		3.68		3.69		0.632		143.4		
33.789		-176.0		140.0		0.02		0.02		3.68		3.69		0.603		135.6		
33.887		-181.7		137.9		0.01		0.02		3.68		3.69		0.565		132.6		
33.984		-184.3		131.3		0.02		0.02		3.68		3.69		0.577		131.3		
34.082		-185.1		127.8		0.02		0.02		3.68		3.69		0.558		128.7		
34.180		-185.1		123.4		0.01		0.02		3.68		3.68		0.550		123.9		
34.277		-188.2		121.2		0.02		0.03		3.68		3.69		0.520		120.0		
34.375		-185.1		119.5		0.02		0.02		3.68		3.69		0.512		114.4		
34.473		-189.9		112.0		0.01		0.02		3.69		3.69		0.474		110.5		
34.570		-193.0		111.2		0.02		0.02		3.68		3.69		0.480		109.2		
34.668		-193.0		105.9		0.01		0.03		3.68		3.69		0.461		106.2		
34.766		-190.8		100.2		0.01		0.02		3.69		3.69		0.444		99.2		
34.863		-191.7		96.7		0.02		0.02		3.68		3.69		0.432		97.1		
34.961		-197.7		97.2		0.02		0.02		3.68		3.69		0.406		90.1		
35.059		-188.2		109.4		0.02		0.03		0.02		3.69		0.791		181.1		
35.156		-190.4		86.7		0.02		0.02		0.02		3.69		0.814		184.2		
35.254		-188.6		81.4		0.02		0.02		0.02		3.69		0.810		186.8		
35.352		-189.9		79.2		0.01		0.02		0.02		3.69		0.819		187.6		
