Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
8.594		82.8		107.7		0.02		3.69		3.68		0.02		0.816		188.1		
8.691		78.5		111.6		0.02		3.69		3.68		0.01		0.825		186.3		
8.789		77.2		113.3		0.02		3.69		3.68		0.01		0.827		187.2		
8.887		71.5		119.9		0.02		3.69		3.68		0.01		0.812		187.6		
8.984		67.2		123.0		0.02		3.69		3.68		0.02		0.812		185.5		
9.082		61.6		125.6		0.02		3.69		3.68		0.01		0.812		187.2		
9.180		57.2		129.1		0.02		3.69		3.68		0.02		0.789		183.7		
9.277		49.9		134.8		0.02		3.69		3.68		0.01		0.793		181.6		
9.375		41.2		140.0		0.02		3.69		3.68		0.01		0.778		175.9		
9.473		33.8		145.7		0.02		3.69		3.68		0.01		0.768		174.6		
9.570		29.1		152.7		0.02		3.69		3.68		0.02		0.747		172.0		
9.668		19.5		154.9		0.02		3.69		3.68		0.01		0.753		170.7		
9.766		12.1		156.7		0.02		3.69		3.68		0.01		0.719		167.7		
9.863		3.5		162.4		0.02		3.69		3.68		0.02		0.721		160.8		
9.961		-0.9		164.1		0.02		3.69		3.68		0.01		0.694		157.7		
10.059		-2.6		163.2		0.02		0.02		3.68		3.69		0.702		160.3		
10.156		-3.9		160.2		0.02		0.02		3.68		3.69		0.685		157.7		
10.254		-9.1		166.3		0.02		0.02		3.68		3.69		0.700		159.9		
10.352		-25.1		172.4		0.01		0.02		3.68		3.69		0.732		167.3		
10.449		-31.7		173.3		0.01		0.03		3.68		3.69		0.749		171.6		
10.547		-38.2		178.1		0.02		0.02		3.68		3.69		0.762		171.2		
10.645		-41.6		178.1		0.02		0.02		3.68		3.69		0.759		173.3		
10.742		-49.0		181.6		0.01		0.02		3.68		3.69		0.766		175.5		
10.840		-52.9		181.6		0.02		0.02		3.68		3.69		0.772		179.4		
10.938		-61.1		179.4		0.01		0.02		3.68		3.69		0.774		178.1		
11.035		-62.4		184.7		0.01		0.02		3.68		3.69		0.800		182.0		
11.133		-72.0		183.4		0.02		0.02		3.68		3.69		0.793		180.3		
11.230		-76.7		185.1		0.02		0.02		3.68		3.69		0.793		182.0		
11.328		-79.3		188.6		0.02		0.02		3.68		3.69		0.806		184.6		
11.426		-88.0		186.0		0.01		0.02		3.68		3.69		0.797		180.7		
11.523		-88.9		187.7		0.01		0.02		3.68		3.69		0.797		183.3		
11.621		-94.1		190.4		0.01		0.02		3.68		3.69		0.810		183.7		
11.719		-98.0		189.1		0.02		0.02		3.68		3.69		0.814		185.0		
11.816		-103.2		188.2		0.01		0.02		3.68		3.69		0.806		183.3		
11.914		-109.3		190.4		0.02		0.02		3.68		3.69		0.821		183.7		
12.012		-112.7		190.8		0.01		0.02		3.68		3.69		0.808		184.6		
12.109		-114.9		189.9		0.01		0.02		3.68		3.69		0.816		182.9		
12.207		-117.5		188.6		0.01		0.02		3.68		3.69		0.810		185.5		
12.305		-125.3		186.0		0.01		0.02		3.68		3.69		0.797		181.6		
12.402		-124.4		187.3		0.01		0.02		3.68		3.69		0.812		182.9		
12.500		-130.1		185.6		0.01		0.02		3.68		3.69		0.806		180.7		
12.598		-139.6		186.4		0.02		0.02		3.68		3.69		0.783		179.0		
12.695		-137.5		179.4		0.02		0.02		3.68		3.69		0.781		177.7		
12.793		-143.5		179.4		0.02		0.02		3.68		3.69		0.770		174.2		
12.891		-148.7		177.2		0.02		0.02		3.68		3.69		0.749		171.2		
12.988		-153.9		172.9		0.01		0.02		3.68		3.69		0.747		169.4		
13.086		-157.4		168.5		0.01		0.02		3.68		3.69		0.736		163.8		
13.184		-161.7		171.1		0.02		0.02		3.68		3.69		0.721		162.5		
13.281		-162.6		159.3		0.02		0.02		3.68		3.69		0.702		157.3		
13.379		-162.2		161.5		0.01		0.03		0.02		3.69		0.715		158.6		
13.477		-164.8		160.2		0.02		0.03		0.02		3.69		0.702		155.6		
13.574		-163.9		158.4		0.02		0.02		0.02		3.69		0.698		157.3		
13.672		-173.9		147.0		0.01		0.02		0.02		3.69		0.734		164.2		
13.770		-177.3		143.5		0.02		0.02		0.02		3.69		0.745		171.2		
13.867		-177.3		138.3		0.02		0.02		0.02		3.69		0.759		170.7		
13.965		-178.6		136.5		0.01		0.02		0.02		3.69		0.766		176.4		
14.063		-181.7		132.2		0.02		0.02		0.02		3.69		0.791		173.8		
14.160		-184.3		126.9		0.02		0.02		0.02		3.69		0.781		177.2		
14.258		-182.1		122.1		0.01		0.02		0.02		3.69		0.787		179.0		
14.355		-184.7		116.8		0.02		0.02		0.02		3.69		0.797		179.0		
14.453		-184.7		114.7		0.02		0.02		0.02		3.69		0.802		177.7		
14.551		-185.6		110.7		0.01		0.03		0.02		3.69		0.785		180.7		
14.648		-186.9		107.2		0.02		0.02		0.02		3.69		0.804		181.6		
14.746		-185.1		101.5		0.02		0.02		0.02		3.69		0.791		181.1		
14.844		-188.2		95.4		0.02		0.02		0.02		3.69		0.806		181.6		
14.941		-189.1		94.1		0.02		0.02		0.02		3.69		0.821		182.0		
15.039		-186.9		92.8		0.02		0.02		0.02		3.69		0.812		186.8		
15.137		-190.4		87.5		0.01		0.02		0.02		3.69		0.821		186.8		
15.234		-193.4		81.0		0.01		0.02		0.02		3.69		0.810		187.6		
15.332		-188.6		77.5		0.01		0.02		0.02		3.69		0.821		185.9		
15.430		-191.7		76.6		0.01		0.02		0.02		3.69		0.814		182.4		
15.527		-187.8		70.5		0.02		0.02		0.02		3.69		0.814		185.5		
15.625		-188.2		66.5		0.01		0.02		0.02		3.69		0.821		183.7		
15.723		-184.3		59.5		0.02		0.02		0.02		3.69		0.804		183.3		
15.820		-185.6		54.3		0.02		0.03		0.02		3.69		0.789		182.4		
15.918		-184.7		49.0		0.01		0.02		0.02		3.69		0.783		177.7		
16.016		-183.0		41.6		0.01		0.02		0.02		3.69		0.772		176.4		
16.113		-179.9		35.0		0.02		0.02		0.02		3.69		0.764		175.9		
16.211		-177.3		28.9		0.02		0.02		0.02		3.69		0.759		172.9		
16.309		-174.7		22.8		0.01		0.02		0.02		3.69		0.759		172.5		
16.406		-171.7		13.6		0.01		0.02		0.02		3.68		0.732		163.8		
16.504		-168.7		8.3		0.01		0.02		0.02		3.69		0.723		162.9		
16.602		-168.7		-2.6		0.01		0.02		0.02		3.69		0.717		160.8		
16.699		-160.4		0.0		0.02		0.02		0.02		0.02		0.700		161.2		
16.797		-163.5		-4.4		0.02		0.02		0.02		0.02		0.707		160.3		
16.895		-156.5		-8.3		0.02		0.02		0.01		0.02		0.700		160.3		
16.992		-150.9		-21.9		0.02		0.02		0.02		0.02		0.753		170.3		
17.090		-144.0		-31.9		0.02		0.02		0.02		0.02		0.749		167.3		
17.188		-139.6		-38.5		0.02		0.02		0.02		0.02		0.759		171.6		
17.285		-138.3		-42.9		0.02		0.02		0.01		0.02		0.781		174.6		
17.383		-130.5		-48.6		0.02		0.02		0.02		0.02		0.770		177.2		
17.480		-128.3		-55.1		0.02		0.02		0.01		0.02		0.776		176.8		
17.578		-126.2		-60.4		0.02		0.02		0.02		0.02		0.787		176.8		
17.676		-123.1		-65.6		0.02		0.02		0.02		0.02		0.787		180.7		
17.773		-116.2		-70.0		0.02		0.02		0.02		0.02		0.787		180.7		
17.871		-113.2		-75.3		0.02		0.02		0.01		0.02		0.804		183.7		
17.969		-108.4		-79.6		0.02		0.02		0.02		0.02		0.808		184.2		
18.066		-104.9		-83.2		0.02		0.02		0.02		0.02		0.821		185.9		
18.164		-101.0		-89.3		0.02		0.02		0.02		0.02		0.812		186.3		
18.262		-95.8		-94.5		0.02		0.02		0.02		0.02		0.819		185.0		
18.359		-95.8		-99.8		0.02		0.03		0.02		0.02		0.819		188.1		
18.457		-91.1		-102.0		0.02		0.02		0.01		0.02		0.823		188.1		
18.555		-81.5		-106.8		0.02		0.02		0.02		0.02		0.829		185.0		
18.652		-78.0		-109.4		0.02		0.02		0.02		0.02		0.814		187.2		
18.750		-77.6		-115.1		0.02		0.02		0.01		0.02		0.812		186.3		
18.848		-70.7		-119.0		0.02		0.02		0.02		0.02		0.819		186.8		
18.945		-71.5		-119.5		0.02		0.02		0.02		0.02		0.825		185.0		
19.043		-63.3		-123.9		0.02		0.02		0.02		0.02		0.810		183.3		
19.141		-59.8		-129.1		0.02		0.02		0.01		0.02		0.810		184.2		
19.238		-51.2		-135.2		0.02		0.02		0.02		0.02		0.791		178.1		
19.336		-45.1		-142.7		0.02		0.02		0.02		0.02		0.791		177.7		
19.434		-36.4		-143.5		0.02		0.02		0.01		0.02		0.772		176.4		
19.531		-29.9		-147.9		0.02		0.02		0.01		0.02		0.757		173.8		
19.629		-21.2		-152.7		0.02		0.02		0.02		0.02		0.751		169.9		
19.727		-14.3		-156.2		0.02		0.02		0.02		0.02		0.742		168.1		
19.824		-11.3		-158.4		0.02		0.02		0.02		0.02		0.715		166.0		
19.922		-4.3		-163.2		0.02		0.02		0.02		0.02		0.711		162.5		
20.020		2.2		-160.6		3.69		0.02		0.01		0.02		0.690		157.3		
20.117		3.9		-162.8		3.68		0.02		0.01		0.02		0.709		158.6		
20.215		6.1		-165.0		3.69		0.02		0.01		0.02		0.696		156.9		
20.313		21.7		-172.4		3.69		0.02		0.01		0.02		0.742		166.0		
20.410		29.5		-175.5		3.68		0.02		0.01		0.02		0.742		167.7		
20.508		36.0		-176.8		3.68		0.02		0.01		0.02		0.753		172.0		
20.605		42.9		-178.6		3.68		0.02		0.01		0.02		0.757		174.6		
20.703		47.7		-177.7		3.68		0.02		0.01		0.02		0.772		171.2		
20.801		54.6		-177.7		3.68		0.02		0.01		0.02		0.787		173.8		
20.898		57.7		-182.9		3.68		0.02		0.01		0.02		0.785		178.5		
20.996		65.0		-184.7		3.68		0.02		0.01		0.02		0.791		181.6		
21.094		66.8		-186.0		3.69		0.02		0.01		0.02		0.785		180.3		
21.191		70.7		-183.4		3.69		0.02		0.01		0.02		0.787		177.7		
21.289		76.3		-188.2		3.68		0.02		0.01		0.02		0.800		180.3		
21.387		83.3		-189.9		3.68		0.02		0.01		0.02		0.812		184.6		
21.484		89.8		-189.1		3.68		0.02		0.01		0.02		0.814		182.9		
21.582		90.2		-192.1		3.68		0.02		0.01		0.02		0.810		183.3		
21.680		95.0		-190.4		3.68		0.02		0.01		0.01		0.821		185.5		
21.777		101.0		-189.5		3.69		0.02		0.01		0.02		0.810		185.0		
21.875		107.1		-188.6		3.68		0.02		0.01		0.02		0.816		185.0		
21.973		112.7		-188.2		3.68		0.02		0.01		0.02		0.821		186.8		
22.070		114.0		-186.4		3.68		0.02		0.01		0.02		0.821		184.2		
22.168		117.1		-191.7		3.68		0.02		0.01		0.02		0.823		185.0		
22.266		120.1		-186.9		3.68		0.02		0.01		0.02		0.804		182.9		
22.363		122.7		-184.7		3.68		0.02		0.01		0.02		0.823		181.6		
22.461		127.0		-186.4		3.68		0.02		0.01		0.02		0.800		180.7		
22.559		134.4		-183.4		3.69		0.02		0.01		0.02		0.795		181.6		
22.656		137.9		-182.1		3.68		0.02		0.01		0.02		0.783		178.5		
22.754		144.8		-178.1		3.68		0.02		0.01		0.02		0.776		175.9		
22.852		148.3		-176.4		3.68		0.02		0.01		0.02		0.753		171.2		
22.949		153.1		-173.3		3.68		0.02		0.01		0.01		0.747		170.7		
23.047		153.5		-169.8		3.68		0.02		0.01		0.02		0.742		168.6		
23.145		158.7		-165.4		3.69		0.02		0.01		0.02		0.728		161.6		
23.242		163.9		-162.4		3.69		0.02		0.01		0.02		0.696		160.8		
23.340		163.9		-159.3		3.68		3.69		0.01		0.01		0.692		155.1		
23.438		164.8		-156.2		3.69		3.69		0.01		0.01		0.698		160.3		
23.535		163.9		-158.4		3.69		3.69		0.01		0.01		0.692		156.9		
23.633		173.0		-148.8		3.68		3.68		0.01		0.01		0.730		166.4		
23.730		176.5		-144.0		3.68		3.69		0.01		0.01		0.755		170.7		
23.828		175.6		-142.2		3.69		3.69		0.01		0.01		0.749		169.9		
23.926		178.6		-136.5		3.68		3.69		0.01		0.01		0.764		172.5		
24.023		181.7		-136.1		3.68		3.69		0.01		0.01		0.768		175.5		
24.121		184.7		-129.1		3.69		3.69		0.01		0.01		0.778		174.6		
24.219		181.2		-124.3		3.69		3.69		0.01		0.01		0.791		177.2		
24.316		184.7		-120.4		3.69		3.69		0.01		0.01		0.793		179.4		
24.414		185.6		-118.2		3.69		3.69		0.01		0.01		0.806		179.0		
24.512		184.7		-109.8		3.68		3.69		0.01		0.01		0.787		180.7		
24.609		191.2		-108.5		3.69		3.69		0.01		0.01		0.806		180.7		
24.707		183.4		-106.3		3.68		3.69		0.01		0.01		0.800		185.9		
24.805		189.1		-102.0		3.69		3.69		0.01		0.01		0.810		183.7		
24.902		189.5		-98.5		3.69		3.69		0.01		0.01		0.804		185.0		
25.000		189.5		-94.5		3.69		3.69		0.01		0.01		0.810		182.4		
25.098		189.5		-89.3		3.68		3.69		0.01		0.02		0.816		184.2		
25.195		189.9		-85.3		3.69		3.69		0.01		0.01		0.821		184.2		
25.293		190.4		-81.0		3.68		3.69		0.01		0.01		0.804		186.8		
25.391		189.9		-76.6		3.68		3.69		0.01		0.01		0.821		182.4		
25.488		187.3		-72.6		3.69		3.69		0.01		0.01		0.802		181.6		
25.586		188.2		-66.1		3.69		3.69		0.01		0.01		0.808		184.6		
25.684		187.3		-64.8		3.68		3.69		0.01		0.01		0.806		184.2		
25.781		186.4		-57.8		3.69		3.69		0.01		0.01		0.791		180.3		
25.879		182.1		-49.9		3.69		3.69		0.01		0.01		0.789		175.9		
25.977		183.0		-43.3		3.69		3.69		0.01		0.01		0.785		176.4		
26.074		181.7		-35.0		3.69		3.69		0.01		0.01		0.783		177.2		
26.172		178.6		-29.8		3.69		3.69		0.01		0.02		0.768		172.0		
26.270		175.2		-23.6		3.69		3.69		0.02		0.02		0.757		168.6		
26.367		174.3		-15.8		3.69		3.69		0.01		0.01		0.740		166.8		
26.465		168.2		-9.2		3.69		3.69		0.01		0.01		0.726		166.0		
26.563		164.8		-2.6		3.69		3.69		0.01		0.01		0.707		159.9		
26.660		159.1		6.6		3.69		3.69		0.02		0.02		0.694		158.6		
26.758		160.9		4.4		0.02		3.69		3.69		0.02		0.709		159.9		
26.855		160.0		7.4		0.02		3.69		3.69		0.02		0.702		159.5		
26.953		146.1		25.8		0.02		3.69		3.68		0.01		0.738		168.6		
27.051		144.8		31.1		0.02		3.69		3.69		0.02		0.751		170.7		
27.148		143.1		35.0		0.02		3.69		3.69		0.02		0.759		172.5		
27.246		138.8		39.8		0.02		3.69		3.69		0.02		0.762		172.5		
27.344		130.9		46.0		0.02		3.69		3.69		0.01		0.785		178.1		
27.441		129.2		53.4		0.02		3.69		3.68		0.02		0.785		175.5		
27.539		123.1		58.2		0.02		3.69		3.68		0.02		0.774		178.1		
27.637		123.6		64.8		0.02		3.69		3.68		0.02		0.795		178.1		
27.734		116.2		69.1		0.02		3.69		3.69		0.01		0.791		180.3		
27.832		112.3		74.4		0.02		3.69		3.69		0.02		0.781		181.6		
27.930		112.3		77.5		0.02		3.69		3.69		0.02		0.825		183.7		
28.027		105.8		84.9		0.02		3.69		3.69		0.01		0.814		185.9		
28.125		103.2		89.7		0.02		3.69		3.68		0.01		0.806		188.1		
28.223		98.0		93.2		0.02		3.69		3.68		0.01		0.825		188.5		
28.320		95.4		97.2		0.02		3.69		3.68		0.02		0.819		188.5		
28.418		89.3		102.4		0.02		3.69		3.68		0.01		0.836		186.3		
28.516		86.3		103.3		0.02		3.69		3.68		0.02		0.829		184.6		
28.613		81.5		111.6		0.02		3.69		3.68		0.01		0.842		184.2		
28.711		77.6		115.1		0.02		3.69		3.68		0.01		0.814		187.6		
28.809		75.4		119.0		0.02		3.69		3.68		0.01		0.816		186.8		
28.906		68.9		120.4		0.02		3.69		3.68		0.02		0.819		186.3		
29.004		65.9		124.3		0.02		3.69		3.68		0.02		0.827		185.0		
29.102		59.4		130.0		0.02		3.69		3.68		0.01		0.806		182.9		
29.199		52.9		132.2		0.02		3.69		3.68		0.01		0.795		183.7		
29.297		49.0		138.7		0.02		3.69		3.68		0.01		0.793		179.8		
29.395		40.3		143.1		0.02		3.68		3.68		0.01		0.774		175.1		
29.492		32.1		146.2		0.02		3.69		3.68		0.01		0.755		176.4		
29.590		23.0		148.8		0.02		3.69		3.68		0.01		0.755		170.7		
29.688		13.9		155.8		0.02		3.69		3.68		0.01		0.734		167.3		
29.785		12.6		154.9		0.02		3.69		3.68		0.01		0.723		163.8		
29.883		3.9		161.5		0.02		3.69		3.68		0.01		0.711		160.8		
29.980		-2.2		165.4		0.02		3.69		3.68		0.01		0.687		159.5		
30.078		-2.2		161.5		0.01		0.02		3.68		3.69		0.704		159.9		
30.176		-5.6		162.4		0.01		0.02		3.68		3.69		0.694		156.9		
30.273		-27.8		169.4		0.02		0.02		3.68		3.69		0.734		165.1		
30.371		-28.2		171.1		0.01		0.02		3.68		3.69		0.747		170.3		
30.469		-37.7		176.4		0.01		0.02		3.68		3.69		0.747		172.0		
30.566		-39.5		177.2		0.01		0.02		3.68		3.69		0.757		175.5		
30.664		-46.4		177.7		0.02		0.02		3.68		3.69		0.776		176.8		
30.762		-53.8		180.3		0.02		0.02		3.68		3.69		0.768		178.5		
30.859		-56.8		183.4		0.02		0.02		3.69		3.69		0.766		177.2		
30.957		-60.7		183.4		0.01		0.02		3.68		3.69		0.789		178.1		
31.055		-65.5		186.0		0.02		0.02		3.68		3.69		0.785		180.7		
31.152		-73.3		186.0		0.02		0.02		3.68		3.69		0.791		182.9		
31.250		-76.3		186.0		0.01		0.02		3.68		3.69		0.804		182.9		
31.348		-82.8		186.0		0.02		0.02		3.68		3.69		0.804		183.3		
31.445		-88.0		189.1		0.02		0.02		3.68		3.69		0.806		182.9		
31.543		-93.7		189.9		0.01		0.02		3.68		3.69		0.806		181.6		
31.641		-94.5		189.1		0.01		0.02		3.68		3.69		0.812		185.9		
31.738		-98.4		188.2		0.01		0.02		3.68		3.69		0.819		182.9		
31.836		-103.2		189.1		0.01		0.02		3.68		3.69		0.808		184.6		
31.934		-107.5		188.2		0.01		0.02		3.68		3.69		0.810		186.3		
32.031		-113.6		188.6		0.02		0.02		3.68		3.69		0.814		185.5		
32.129		-116.2		188.2		0.01		0.02		3.68		3.69		0.802		186.8		
32.227		-120.1		189.9		0.01		0.02		3.68		3.69		0.810		185.0		
32.324		-124.0		189.1		0.02		0.02		3.68		3.69		0.810		180.7		
32.422		-125.3		186.0		0.01		0.02		3.68		3.69		0.797		179.8		
32.520		-130.9		186.4		0.01		0.02		3.68		3.69		0.791		180.7		
32.617		-137.9		180.7		0.01		0.02		3.68		3.69		0.778		181.6		
32.715		-140.9		179.4		0.01		0.02		3.68		3.69		0.789		176.4		
32.813		-145.7		177.2		0.01		0.02		3.68		3.69		0.768		175.1		
32.910		-148.3		168.9		0.02		0.02		3.69		3.69		0.757		171.2		
33.008		-154.8		172.4		0.01		0.02		3.68		3.69		0.747		169.0		
33.105		-159.6		170.2		0.02		0.02		3.69		3.69		0.730		166.0		
33.203		-159.6		163.7		0.02		0.02		3.68		3.69		0.704		159.5		
33.301		-165.2		161.1		0.01		0.02		3.68		3.69		0.694		156.9		
33.398		-164.8		158.9		0.02		0.02		0.02		3.69		0.698		159.9		
33.496		-166.1		157.5		0.02		0.02		0.02		3.69		0.700		156.9		
33.594		-171.3		145.3		0.01		0.03		0.02		3.69		0.736		164.2		
33.691		-174.7		144.9		0.02		0.02		0.02		3.69		0.751		169.9		
33.789		-176.0		141.4		0.02		0.02		0.02		3.69		0.764		169.9		
33.887		-175.2		137.9		0.02		0.02		0.02		3.69		0.747		175.1		
33.984		-181.2		133.0		0.02		0.02		0.02		3.69		0.764		172.9		
34.082		-182.1		132.2		0.02		0.03		0.02		3.69		0.783		176.8		
34.180		-183.0		126.0		0.01		0.02		0.02		3.69		0.778		179.0		
34.277		-181.2		118.2		0.01		0.02		0.02		3.69		0.802		179.0		
34.375		-183.8		115.5		0.02		0.02		0.02		3.69		0.791		179.8		
34.473		-184.3		110.7		0.01		0.02		0.02		3.69		0.802		179.0		
34.570		-186.9		111.2		0.02		0.02		0.02		3.69		0.789		179.8		
34.668		-189.9		105.0		0.02		0.02		0.02		3.69		0.808		182.4		
34.766		-186.0		103.7		0.02		0.02		0.02		3.69		0.806		183.3		
34.863		-189.1		96.7		0.02		0.02		0.02		3.69		0.800		182.0		
34.961		-192.1		95.0		0.02		0.02		0.02		3.69		0.819		183.3		
35.059		-190.4		91.5		0.01		0.02		0.02		3.69		0.812		186.3		
35.156		-188.6		80.5		0.02		0.02		0.02		3.69		0.806		185.0		
35.254		-190.4		79.6		0.01		0.02		0.02		3.69		0.808		183.7		
35.352		-188.2		75.7		0.01		0.02		0.02		3.69		0.810		186.8		
