Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
Time 		E1		E2		AI5		AI1		AI6		AI2		I3		E3		
(ms)		(V)		(V)		(V)		(V)		(V)		(V)		(A)		(V)		
34.863		-193.8		93.7		0.02		0.03		3.69		3.69		0.453		28.6		
34.961		-193.8		91.9		0.04		0.03		3.68		3.69		0.497		32.0		
35.059		-195.6		87.1		0.02		0.02		3.68		3.69		0.563		34.3		
35.156		-193.8		84.5		0.02		0.02		3.68		3.69		0.592		37.2		
35.254		-192.5		77.5		0.01		0.03		3.68		3.69		0.632		39.3		
35.352		-193.4		74.8		0.01		0.02		3.68		3.69		0.637		40.8		
35.449		-193.0		72.6		0.02		0.02		3.68		3.69		0.677		42.4		
35.547		-190.4		68.7		0.02		0.02		3.68		3.69		0.683		43.3		
35.645		-189.5		61.3		0.02		0.02		3.68		3.69		0.696		44.4		
35.742		-190.8		58.2		0.02		0.02		3.69		3.69		0.709		44.6		
35.840		-189.1		52.5		0.01		0.02		3.68		3.69		0.719		44.5		
35.938		-189.1		46.4		0.02		0.02		3.68		3.69		0.696		44.5		
36.035		-186.4		38.5		0.02		0.03		3.68		3.69		0.709		43.9		
36.133		-183.4		32.8		0.01		0.02		3.68		3.69		0.681		43.1		
36.230		-177.8		27.1		0.02		0.02		3.68		3.69		0.660		41.6		
36.328		-179.9		19.7		0.01		0.02		3.68		3.69		0.645		40.3		
36.426		-173.4		11.4		0.01		0.02		3.68		3.69		0.611		38.5		
36.523		-174.3		3.9		0.02		0.03		3.68		3.69		0.571		36.4		
36.621		-166.1		-2.2		0.02		0.02		3.68		3.69		0.544		34.1		
36.719		-162.2		-12.3		0.01		0.02		3.68		3.69		0.503		31.6		
36.816		-159.1		-14.9		0.01		0.03		3.68		3.69		0.461		28.7		
36.914		-154.8		-22.8		0.01		0.02		3.68		3.69		0.410		25.8		
37.012		-147.9		-29.8		0.01		0.03		3.68		3.69		0.351		22.7		
37.109		-147.0		-35.9		0.01		0.02		3.68		3.69		0.307		19.0		
37.207		-144.8		-41.6		0.01		0.02		3.68		3.69		0.247		16.0		
37.305		-135.3		-45.1		0.01		0.02		3.68		3.69		0.205		12.4		
37.402		-135.3		-52.1		0.01		0.02		3.68		3.69		0.144		8.7		
37.500		-132.7		-60.0		0.01		0.02		3.68		3.69		0.095		5.2		
37.598		-128.3		-63.9		0.01		0.03		3.68		3.69		0.025		1.7		
37.695		-130.5		-70.0		0.01		0.02		0.02		3.68		0.042		2.0		
37.793		-116.6		-77.9		0.01		0.02		0.02		3.69		0.142		9.0		
37.891		-111.9		-83.2		0.01		0.02		0.02		3.69		0.239		15.0		
37.988		-108.0		-85.8		0.01		0.02		0.02		3.69		0.313		20.1		
38.086		-104.1		-90.2		0.02		0.02		0.02		3.69		0.389		24.5		
38.184		-101.0		-97.2		0.01		0.02		0.02		3.69		0.446		28.4		
38.281		-95.8		-101.5		0.02		0.02		0.02		3.69		0.503		32.2		
38.379		-88.5		-102.4		0.01		0.02		0.02		3.69		0.554		34.9		
38.477		-86.7		-110.7		0.01		0.02		0.02		3.69		0.584		37.7		
38.574		-81.5		-114.2		0.02		0.02		0.02		3.69		0.630		39.9		
38.672		-79.8		-119.9		0.01		0.02		0.02		3.69		0.660		41.8		
38.770		-75.9		-119.9		0.02		0.02		0.02		3.69		0.681		43.2		
38.867		-72.4		-123.0		0.01		0.02		0.02		3.69		0.698		44.4		
38.965		-63.7		-126.9		0.01		0.02		0.02		3.69		0.717		45.5		
39.063		-57.2		-130.4		0.01		0.02		0.02		3.69		0.740		46.0		
39.160		-54.2		-135.2		0.02		0.02		0.02		3.69		0.730		46.1		
39.258		-49.4		-139.6		0.01		0.03		0.02		3.69		0.732		46.0		
39.355		-40.3		-146.6		0.01		0.02		0.02		3.69		0.728		45.6		
39.453		-35.6		-149.7		0.02		0.02		0.02		3.69		0.717		44.7		
39.551		-29.1		-156.7		0.02		0.02		0.02		3.69		0.683		43.5		
39.648		-20.8		-156.7		0.01		0.02		0.02		3.69		0.675		41.9		
39.746		-17.3		-161.5		0.01		0.02		0.02		3.69		0.630		40.2		
39.844		-7.4		-161.9		0.01		0.02		0.02		3.69		0.611		38.3		
39.941		0.0		-168.5		0.01		0.02		0.02		3.69		0.586		35.7		
40.039		7.4		-169.8		0.02		0.02		0.02		3.69		0.520		33.2		
40.137		12.6		-171.6		0.01		0.02		0.02		3.69		0.501		30.6		
40.234		19.5		-176.8		0.01		0.02		0.01		3.69		0.434		27.6		
40.332		23.0		-178.6		0.01		0.02		0.02		3.69		0.389		24.3		
40.430		33.0		-179.9		0.01		0.02		0.02		3.69		0.343		21.2		
40.527		42.5		-182.1		0.01		0.02		0.02		3.69		0.292		17.6		
40.625		42.9		-184.7		0.01		0.02		0.02		3.69		0.231		14.2		
40.723		47.7		-184.7		0.01		0.02		0.02		3.69		0.173		10.9		
40.820		55.9		-186.4		0.01		0.02		0.01		3.69		0.116		7.5		
40.918		58.1		-188.2		0.01		0.03		0.02		3.69		0.053		3.6		
41.016		55.9		-158.9		0.02		0.03		0.02		0.02		0.047		33.2		
41.113		75.0		-189.5		0.02		0.02		0.01		0.02		0.165		9.9		
41.211		79.8		-190.4		0.02		0.02		0.02		0.02		0.247		15.2		
41.309		83.7		-191.7		0.02		0.02		0.02		0.02		0.336		20.4		
41.406		87.6		-190.8		0.01		0.02		0.02		0.02		0.410		25.1		
41.504		93.2		-192.1		0.02		0.02		0.02		0.02		0.465		29.0		
41.602		98.0		-196.1		0.02		0.02		0.02		0.02		0.522		32.4		
41.699		102.3		-195.2		0.02		0.02		0.02		0.02		0.571		35.1		
41.797		107.1		-191.7		0.02		0.02		0.02		0.02		0.599		37.9		
41.895		111.9		-192.1		0.02		0.02		0.02		0.02		0.643		40.2		
41.992		116.2		-193.9		0.02		0.02		0.02		0.02		0.668		42.0		
42.090		117.9		-193.4		0.02		0.02		0.02		0.02		0.694		43.7		
42.188		123.1		-191.7		0.02		0.02		0.02		0.02		0.707		44.8		
42.285		127.0		-193.0		0.02		0.02		0.02		0.02		0.721		45.7		
42.383		129.2		-191.7		0.02		0.02		0.02		0.02		0.732		46.0		
42.480		137.5		-191.7		0.02		0.02		0.02		0.02		0.742		46.8		
42.578		139.6		-183.4		0.02		0.02		0.02		0.02		0.734		46.7		
42.676		144.0		-185.6		0.02		0.02		0.02		0.02		0.723		45.7		
42.773		147.9		-183.4		0.02		0.02		0.02		0.02		0.711		45.3		
42.871		152.2		-178.6		0.02		0.02		0.02		0.02		0.690		43.7		
42.969		157.0		-178.6		0.02		0.02		0.02		0.02		0.662		42.1		
43.066		162.2		-174.2		0.02		0.02		0.01		0.02		0.637		40.4		
43.164		166.5		-171.6		0.02		0.02		0.02		0.02		0.618		38.5		
43.262		166.1		-166.7		0.02		0.02		0.02		0.02		0.567		36.2		
43.359		169.5		-160.6		0.02		0.02		0.02		0.02		0.527		33.5		
43.457		177.3		-159.7		0.02		0.02		0.02		0.02		0.482		30.9		
43.555		176.5		-154.0		0.02		0.02		0.02		0.02		0.448		27.8		
43.652		177.8		-149.7		0.02		0.02		0.01		0.02		0.402		24.5		
43.750		183.0		-147.0		0.02		0.02		0.01		0.02		0.345		21.2		
43.848		183.8		-141.8		0.02		0.02		0.02		0.02		0.269		17.7		
43.945		187.8		-138.3		0.02		0.02		0.02		0.02		0.216		14.4		
44.043		187.8		-136.5		0.02		0.02		0.02		0.02		0.169		10.8		
44.141		186.9		-131.7		0.02		0.02		0.02		0.02		0.118		7.2		
44.238		187.3		-128.7		0.02		0.02		0.02		0.02		0.055		3.8		
44.336		188.6		-125.2		3.69		0.03		0.01		0.02		0.004		0.0		
44.434		190.4		-115.5		3.68		0.03		0.01		0.02		0.140		7.9		
44.531		190.4		-114.2		3.68		0.03		0.01		0.02		0.239		13.9		
44.629		192.1		-105.0		3.69		0.02		0.01		0.02		0.300		19.3		
44.727		190.8		-101.5		3.69		0.02		0.01		0.02		0.381		23.5		
44.824		191.7		-96.3		3.69		0.02		0.01		0.02		0.451		27.6		
44.922		193.8		-95.0		3.69		0.02		0.01		0.02		0.495		31.1		
45.020		191.7		-88.4		3.69		0.02		0.01		0.02		0.548		34.3		
45.117		193.8		-84.0		3.69		0.03		0.01		0.02		0.586		36.6		
45.215		196.4		-81.4		3.68		0.02		0.01		0.02		0.624		38.7		
45.313		195.1		-78.3		3.69		0.02		0.02		0.02		0.639		40.7		
45.410		193.4		-70.9		3.69		0.02		0.01		0.02		0.685		42.2		
45.508		192.5		-69.1		3.69		0.02		0.01		0.02		0.696		43.5		
45.605		192.5		-67.0		3.69		0.02		0.01		0.02		0.709		44.4		
45.703		192.5		-57.3		3.69		0.02		0.01		0.02		0.723		44.9		
45.801		191.2		-51.6		3.69		0.02		0.01		0.02		0.709		45.0		
45.898		186.0		-50.8		3.69		0.02		0.01		0.02		0.719		45.0		
45.996		186.0		-42.5		3.69		0.02		0.01		0.02		0.715		44.8		
46.094		183.4		-36.8		3.69		0.02		0.01		0.02		0.696		43.7		
46.191		181.7		-27.6		3.69		0.02		0.01		0.02		0.677		42.7		
46.289		178.6		-21.0		3.69		0.02		0.01		0.02		0.647		41.4		
46.387		174.7		-14.4		3.69		0.02		0.01		0.02		0.637		39.4		
46.484		170.4		-9.2		3.69		0.02		0.01		0.02		0.605		37.5		
46.582		168.2		-0.9		3.69		0.02		0.02		0.02		0.558		35.5		
46.680		165.6		7.9		3.69		0.03		0.02		0.02		0.516		32.7		
46.777		160.0		12.7		3.69		0.03		0.01		0.02		0.480		30.1		
46.875		157.4		18.4		3.69		0.03		0.01		0.02		0.446		27.4		
46.973		153.9		25.4		3.69		0.03		0.01		0.02		0.385		23.9		
47.070		148.3		33.3		3.69		0.03		0.02		0.02		0.322		21.0		
47.168		142.7		42.9		3.69		0.02		0.02		0.02		0.286		17.3		
47.266		138.8		46.0		3.69		0.03		0.02		0.02		0.228		14.1		
47.363		134.4		49.0		3.69		0.03		0.02		0.02		0.163		10.6		
47.461		129.6		53.8		3.69		0.03		0.02		0.02		0.104		6.7		
47.559		130.9		60.4		3.69		0.03		0.02		0.02		0.042		3.4		
47.656		126.6		64.8		3.69		0.03		0.02		0.02		-0.008		-0.4		
47.754		115.8		74.0		3.69		3.69		0.02		0.02		0.097		7.1		
47.852		116.2		76.1		3.69		3.69		0.01		0.02		0.214		12.9		
47.949		106.7		88.0		3.69		3.70		0.01		0.02		0.296		18.4		
48.047		105.4		90.6		3.69		3.69		0.01		0.01		0.377		22.8		
48.145		100.2		91.5		3.68		3.69		0.01		0.02		0.432		27.2		
48.242		94.5		97.6		3.69		3.69		0.01		0.01		0.487		30.8		
48.340		89.8		102.8		3.69		3.69		0.01		0.01		0.537		33.8		
48.438		89.3		106.3		3.69		3.69		0.01		0.02		0.584		36.6		
48.535		81.5		110.3		3.69		3.69		0.01		0.01		0.607		38.8		
48.633		78.9		114.7		3.69		3.69		0.01		0.01		0.647		41.1		
48.730		77.2		118.2		3.69		3.69		0.01		0.01		0.679		42.6		
48.828		72.4		123.0		3.69		3.69		0.01		0.02		0.702		44.0		
48.926		69.8		125.2		3.69		3.69		0.01		0.01		0.719		45.0		
49.023		66.3		129.5		3.68		3.69		0.01		0.01		0.734		45.9		
49.121		59.0		131.7		3.69		3.69		0.01		0.01		0.738		46.2		
49.219		53.8		139.2		3.69		3.69		0.01		0.01		0.740		46.6		
49.316		46.4		142.7		3.69		3.69		0.01		0.01		0.734		46.1		
49.414		38.2		145.7		3.69		3.69		0.02		0.01		0.719		45.2		
49.512		31.2		150.5		3.69		3.69		0.01		0.01		0.707		44.2		
49.609		25.6		157.1		3.69		3.69		0.01		0.02		0.677		42.6		
49.707		16.9		158.4		3.69		3.69		0.01		0.02		0.643		41.2		
49.805		10.4		162.4		3.69		3.69		0.01		0.01		0.626		39.2		
49.902		3.0		165.4		3.69		3.69		0.01		0.01		0.588		36.8		
