Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
8.301		97.1		98.5		0.02		0.03		0.02		0.02		0.004		-150.8		
8.398		93.7		102.8		0.02		0.03		0.02		0.02		-0.008		-149.5		
8.496		90.2		108.1		0.02		0.03		0.02		0.02		-0.004		-148.6		
8.594		90.2		113.3		0.02		0.03		0.02		0.02		-0.006		-150.8		
8.691		80.2		116.8		0.02		0.01		0.02		0.02		-0.015		-147.8		
8.789		78.5		119.0		0.02		0.03		0.02		0.02		0.002		-150.4		
8.887		77.2		122.1		0.02		0.03		0.02		0.02		-0.002		-152.1		
8.984		70.2		127.4		0.02		0.02		0.02		0.02		0.002		-149.1		
9.082		67.2		127.8		0.02		0.02		0.02		0.02		0.008		-150.4		
9.180		61.6		133.5		3.68		0.02		0.01		0.02		0.015		-135.2		
9.277		50.3		139.2		3.68		0.02		0.01		0.02		0.032		-140.0		
9.375		39.9		144.0		3.68		0.03		0.01		0.02		0.027		-146.0		
9.473		35.1		148.4		3.68		0.02		0.01		0.02		0.023		-150.4		
9.570		27.3		153.6		3.68		0.03		0.01		0.02		0.017		-155.1		
9.668		20.4		158.4		3.68		0.03		0.01		0.02		0.004		-156.9		
9.766		13.9		162.8		3.68		0.03		0.01		0.02		0.004		-159.9		
9.863		5.6		165.0		3.68		0.03		0.01		0.02		-0.008		-149.9		
9.961		-4.8		166.3		3.68		0.03		0.01		0.02		-0.004		-149.1		
10.059		-11.7		172.4		3.68		0.01		0.01		0.02		-0.011		-148.6		
10.156		-19.9		177.7		3.69		0.03		0.01		0.02		-0.002		-153.4		
10.254		-23.0		176.8		3.69		0.01		0.01		0.02		-0.011		-151.2		
10.352		-30.4		177.7		3.68		0.03		0.01		0.02		-0.004		-150.4		
10.449		-36.4		182.1		3.68		0.03		0.01		0.02		-0.004		-147.3		
10.547		-44.2		182.1		3.68		0.03		0.01		0.02		0.000		-147.3		
10.645		-51.6		188.2		3.68		0.01		0.01		0.02		-0.019		-150.4		
10.742		-55.1		185.6		3.68		0.03		0.01		0.02		-0.006		-150.4		
10.840		-61.1		186.0		3.68		0.03		0.01		0.02		-0.008		-149.1		
10.938		-65.5		189.9		3.68		0.02		0.01		0.02		0.008		-150.8		
11.035		-69.4		191.7		3.69		0.03		0.02		0.02		-0.006		-149.9		
11.133		-75.4		191.7		3.68		0.03		0.01		0.02		-0.004		-146.9		
11.230		-80.7		193.4		3.68		0.03		0.01		0.02		0.000		-149.5		
11.328		-82.8		196.9		3.68		0.03		0.01		0.02		-0.002		-148.6		
11.426		-88.0		193.4		3.68		0.01		0.01		0.02		-0.011		-148.2		
11.523		-93.2		195.2		3.68		0.03		0.02		0.02		-0.006		-148.2		
11.621		-95.8		194.7		3.68		0.01		0.01		0.02		-0.013		-148.6		
11.719		-99.7		196.1		3.68		0.03		0.01		0.02		-0.006		-148.2		
11.816		-105.8		198.7		3.68		0.03		0.02		0.02		-0.006		-146.5		
11.914		-112.7		198.2		3.68		0.03		0.02		0.02		-0.004		-149.5		
12.012		-113.2		195.6		3.68		0.02		0.01		0.02		-0.002		-150.8		
12.109		-121.0		196.9		3.68		0.02		0.01		0.02		0.006		-149.9		
12.207		-123.6		196.1		3.68		0.03		0.01		0.02		-0.004		-149.1		
12.305		-124.4		195.2		3.68		0.03		0.01		0.02		0.006		-151.2		
12.402		-126.2		194.3		3.68		0.02		0.01		0.02		-0.004		-149.1		
12.500		-137.5		195.2		3.68		3.69		0.01		0.02		0.004		-136.9		
12.598		-137.5		188.6		3.69		3.69		0.02		0.02		0.023		-140.8		
12.695		-145.7		181.6		3.68		3.69		0.02		0.02		0.023		-144.3		
12.793		-149.6		182.9		3.68		3.69		0.01		0.01		0.032		-148.6		
12.891		-153.5		178.6		3.68		3.69		0.01		0.02		0.019		-153.4		
12.988		-157.0		177.7		3.68		3.69		0.02		0.02		0.008		-158.2		
13.086		-160.9		176.8		3.69		3.69		0.01		0.02		0.000		-160.3		
13.184		-159.6		170.7		3.68		3.67		0.01		0.01		-0.015		-149.5		
13.281		-166.1		165.9		3.68		3.69		0.02		0.02		-0.004		-150.4		
13.379		-168.7		160.6		3.68		3.69		0.01		0.02		-0.008		-149.5		
13.477		-173.4		156.7		3.69		3.69		0.02		0.01		0.000		-149.1		
13.574		-178.2		150.1		3.68		3.69		0.01		0.02		-0.006		-150.4		
13.672		-180.8		146.2		3.69		3.69		0.02		0.02		-0.002		-149.5		
13.770		-180.8		142.2		3.68		3.69		0.01		0.01		-0.002		-147.8		
13.867		-179.9		140.9		3.68		3.69		0.01		0.01		-0.006		-151.2		
13.965		-185.6		135.2		3.69		3.69		0.01		0.01		0.004		-146.9		
14.063		-186.9		133.5		3.69		3.69		0.01		0.02		-0.002		-149.1		
14.160		-187.8		127.4		3.68		3.69		0.01		0.02		-0.002		-147.8		
14.258		-191.2		123.9		3.68		3.68		0.02		0.02		-0.015		-150.4		
14.355		-186.0		119.9		3.68		3.69		0.01		0.02		-0.008		-149.1		
14.453		-192.5		116.4		3.69		3.69		0.02		0.01		-0.008		-148.6		
14.551		-192.1		112.9		3.69		3.69		0.02		0.02		0.000		-150.4		
14.648		-196.4		107.7		3.69		3.68		0.02		0.02		-0.011		-148.2		
14.746		-196.0		106.3		3.69		3.68		0.02		0.02		-0.015		-147.8		
14.844		-196.4		105.5		3.69		3.69		0.01		0.02		0.004		-148.6		
14.941		-198.2		97.6		3.68		3.68		0.02		0.02		-0.013		-147.3		
15.039		-196.9		93.7		3.68		3.69		0.02		0.01		0.013		-148.2		
15.137		-197.7		89.7		3.69		3.69		0.01		0.02		0.002		-149.5		
15.234		-196.4		85.3		3.68		3.68		0.01		0.02		-0.011		-149.1		
15.332		-196.4		83.6		3.68		3.69		0.01		0.02		0.006		-149.5		
15.430		-198.2		77.5		3.68		3.69		0.02		0.02		-0.004		-149.5		
15.527		-196.0		76.1		3.69		3.69		0.02		0.02		-0.004		-148.6		
15.625		-192.1		70.5		3.68		3.69		0.02		0.02		-0.004		-148.2		
15.723		-194.3		64.8		3.69		3.69		0.02		0.02		-0.006		-149.9		
15.820		-191.7		56.9		0.02		3.69		3.68		0.01		0.004		-135.6		
15.918		-190.8		50.8		0.02		3.69		3.68		0.01		0.027		-138.7		
16.016		-188.2		42.9		0.02		3.69		3.68		0.02		0.021		-145.6		
16.113		-185.6		36.3		0.02		3.69		3.68		0.02		0.019		-150.8		
16.211		-183.4		27.1		0.02		3.69		3.68		0.02		0.006		-155.1		
16.309		-179.5		23.2		0.02		3.69		3.68		0.02		0.013		-156.9		
16.406		-176.0		14.9		0.02		3.69		3.68		0.02		-0.002		-159.9		
16.504		-175.2		4.8		0.02		3.69		3.68		0.01		0.004		-150.4		
16.602		-166.9		-0.9		0.02		3.69		3.68		0.01		0.008		-150.4		
16.699		-163.9		-9.2		0.02		3.67		3.68		0.01		-0.017		-149.5		
16.797		-159.6		-17.1		0.02		3.67		3.68		0.01		-0.011		-149.1		
16.895		-154.4		-24.5		0.02		3.69		3.68		0.01		-0.006		-151.2		
16.992		-150.0		-29.3		0.02		3.69		3.68		0.01		0.004		-150.4		
17.090		-145.7		-35.4		0.02		3.69		3.68		0.01		-0.002		-149.5		
17.188		-144.4		-44.2		0.02		3.69		3.68		0.01		-0.006		-146.5		
17.285		-135.3		-46.8		0.02		3.68		3.68		0.01		-0.008		-146.0		
17.383		-134.4		-54.3		0.02		3.69		3.68		0.01		0.006		-145.6		
17.480		-133.1		-58.2		0.02		3.67		3.68		0.01		-0.011		-148.2		
17.578		-126.2		-63.9		0.02		3.67		3.68		0.01		-0.011		-150.4		
17.676		-123.1		-70.5		0.02		3.69		3.68		0.01		-0.002		-145.6		
17.773		-121.4		-73.5		0.02		3.69		3.68		0.01		0.002		-148.2		
17.871		-117.9		-78.3		0.02		3.69		3.68		0.01		0.004		-149.5		
17.969		-109.3		-84.9		0.02		3.67		3.68		0.01		-0.011		-145.6		
18.066		-107.1		-93.2		0.02		3.69		3.68		0.02		0.006		-147.8		
18.164		-103.2		-95.0		0.02		3.68		3.68		0.02		-0.019		-149.1		
18.262		-99.7		-99.3		0.02		3.69		3.68		0.01		0.004		-149.5		
18.359		-96.3		-103.7		0.02		3.68		3.68		0.02		-0.013		-149.1		
18.457		-93.7		-109.0		0.02		3.69		3.68		0.01		-0.004		-148.6		
18.555		-86.7		-111.2		0.02		3.69		3.68		0.01		0.002		-148.6		
18.652		-84.1		-116.0		0.02		3.69		3.68		0.02		0.004		-150.4		
18.750		-80.2		-117.3		0.02		3.69		3.68		0.02		-0.004		-149.9		
18.848		-76.3		-118.6		0.02		3.69		3.68		0.01		0.004		-147.3		
18.945		-73.7		-123.0		0.02		3.69		3.68		0.02		0.000		-149.1		
19.043		-69.8		-130.0		0.02		3.67		3.68		0.01		-0.013		-151.2		
19.141		-68.5		-129.1		0.01		0.03		3.68		3.68		-0.004		-130.0		
19.238		-52.9		-135.7		0.02		0.03		3.68		3.69		0.025		-138.7		
19.336		-45.5		-143.1		0.02		0.03		3.68		3.68		0.025		-143.9		
19.434		-36.4		-148.8		0.01		0.02		3.68		3.68		0.013		-149.5		
19.531		-29.5		-153.6		0.02		0.03		3.68		3.68		0.032		-153.4		
19.629		-23.4		-153.6		0.01		0.03		3.68		3.69		0.002		-156.9		
19.727		-16.5		-162.4		0.01		0.03		3.68		3.69		-0.004		-157.3		
19.824		-8.2		-164.6		0.02		0.01		3.68		3.69		-0.013		-149.9		
19.922		-0.4		-169.4		0.02		0.02		3.68		3.68		0.000		-149.9		
20.020		8.7		-169.4		0.01		0.02		3.68		3.68		-0.008		-148.6		
20.117		12.6		-171.1		0.02		0.03		3.68		3.69		0.004		-147.3		
20.215		19.9		-172.9		0.01		0.02		3.68		3.68		-0.008		-149.1		
20.313		26.9		-178.1		0.01		0.02		3.68		3.68		0.002		-149.1		
20.410		33.8		-182.1		0.01		0.02		3.68		3.68		0.004		-149.5		
20.508		39.5		-182.5		0.02		0.03		3.68		3.68		-0.002		-147.8		
20.605		43.8		-182.1		0.01		0.02		3.68		3.68		0.011		-148.6		
20.703		50.7		-185.1		0.01		0.03		3.68		3.68		0.000		-150.8		
20.801		54.6		-184.7		0.01		0.01		3.68		3.68		-0.011		-149.5		
20.898		61.1		-187.3		0.02		0.03		3.68		3.69		-0.004		-149.1		
20.996		70.2		-191.2		0.01		0.02		3.68		3.68		0.000		-148.6		
21.094		73.3		-189.5		0.02		0.02		3.68		3.68		-0.002		-147.3		
21.191		78.0		-193.9		0.01		0.02		3.68		3.68		-0.004		-149.1		
21.289		82.4		-194.7		0.01		0.03		3.68		3.68		-0.006		-149.5		
21.387		86.3		-196.5		0.01		0.02		3.68		3.68		0.000		-147.8		
21.484		90.6		-196.1		0.01		0.03		3.68		3.68		-0.006		-148.6		
21.582		95.4		-198.2		0.01		0.03		3.68		3.68		-0.006		-148.2		
21.680		100.2		-197.4		0.01		0.02		3.68		3.68		0.000		-149.9		
21.777		104.9		-195.2		0.01		0.01		3.68		3.68		-0.019		-148.2		
21.875		107.1		-197.4		0.02		0.01		3.68		3.68		-0.015		-146.9		
21.973		113.6		-196.5		0.02		0.03		3.68		3.68		-0.006		-149.5		
22.070		118.4		-196.5		0.02		0.03		3.68		3.68		-0.006		-147.8		
22.168		118.8		-194.3		0.01		0.02		3.68		3.68		-0.004		-146.9		
22.266		121.8		-194.7		0.02		0.03		3.68		3.68		0.004		-147.8		
22.363		127.0		-195.6		0.02		0.02		3.68		3.68		0.004		-150.4		
22.461		139.6		-187.7		0.01		0.03		0.02		3.68		0.011		-136.9		
22.559		136.6		-190.4		0.01		0.02		0.02		3.68		0.015		-138.7		
22.656		141.4		-187.3		0.01		0.03		0.02		3.68		0.025		-144.7		
22.754		147.0		-186.0		0.01		0.02		0.02		3.68		0.021		-148.2		
22.852		151.8		-182.5		0.01		0.02		0.02		3.68		0.015		-154.7		
22.949		158.3		-178.1		0.01		0.02		0.02		3.68		0.013		-156.9		
23.047		157.0		-173.7		0.01		0.02		0.02		3.68		0.004		-156.9		
23.145		161.3		-172.4		0.02		0.02		0.02		3.68		-0.006		-149.5		
23.242		165.2		-165.9		0.01		0.02		0.02		3.68		-0.008		-150.4		
23.340		170.0		-161.1		0.01		0.03		0.02		3.68		-0.002		-146.9		
23.438		173.9		-156.7		0.01		0.02		0.02		3.68		0.004		-150.8		
23.535		173.0		-152.7		0.01		0.03		0.02		3.68		-0.002		-149.1		
23.633		176.9		-153.6		0.01		0.03		0.02		3.68		0.000		-149.1		
23.730		181.2		-143.1		0.01		0.03		0.02		3.68		-0.004		-147.8		
23.828		184.7		-141.4		0.01		0.02		0.02		3.68		0.011		-150.8		
23.926		184.7		-138.7		0.01		0.02		0.02		3.68		0.013		-147.8		
24.023		186.0		-133.9		0.01		0.02		0.02		3.68		0.011		-149.9		
24.121		186.4		-127.4		0.01		0.01		0.02		3.68		-0.011		-146.9		
24.219		189.9		-123.9		0.02		0.02		0.02		3.68		0.004		-148.6		
24.316		193.0		-121.2		0.01		0.03		0.02		3.68		-0.004		-147.8		
24.414		193.8		-117.7		0.01		0.02		0.02		3.68		-0.004		-148.6		
24.512		193.4		-112.9		0.02		0.03		0.02		3.68		0.000		-149.1		
24.609		194.3		-110.7		0.02		0.02		0.02		3.67		0.004		-149.9		
24.707		196.9		-108.5		0.01		0.02		0.02		3.68		0.006		-148.2		
24.805		196.0		-108.1		0.02		0.01		0.02		3.68		-0.011		-147.8		
24.902		199.0		-101.5		0.02		0.01		0.02		3.68		-0.011		-150.4		
25.000		196.9		-95.8		0.01		0.03		0.02		3.69		0.004		-147.8		
25.098		196.9		-91.5		0.01		0.01		0.02		3.68		-0.011		-145.6		
25.195		193.8		-87.5		0.01		0.02		0.02		3.68		0.002		-149.1		
25.293		197.3		-84.5		0.01		0.03		0.02		3.68		-0.004		-148.2		
25.391		195.6		-77.9		0.02		0.03		0.02		3.68		-0.004		-146.5		
25.488		196.0		-76.1		0.01		0.03		0.02		3.68		0.000		-146.9		
25.586		193.4		-74.0		0.01		0.01		0.02		3.68		-0.013		-149.5		
25.684		193.0		2.6		0.02		0.03		0.02		3.68		-0.006		-149.1		
25.781		193.0		-60.0		0.02		0.02		0.02		3.68		-0.006		-148.6		
25.879		189.5		-55.1		0.02		0.03		0.02		0.02		0.008		-139.1		
25.977		188.6		-42.9		0.02		0.03		0.02		0.02		0.019		-143.9		
26.074		185.1		-36.8		0.02		0.02		0.02		0.02		0.032		-149.9		
26.172		185.1		-33.3		0.02		0.03		0.02		0.02		0.013		-154.7		
26.270		180.4		-25.4		0.02		0.03		0.02		0.02		-0.004		-157.3		
26.367		179.1		-16.2		0.02		0.03		0.02		0.02		-0.006		-159.5		
26.465		171.3		-12.3		0.02		0.03		0.02		0.02		0.006		-151.2		
26.563		168.2		-0.4		0.02		0.01		0.02		0.02		-0.015		-148.2		
26.660		162.2		3.5		0.02		0.01		0.02		0.02		-0.011		-151.2		
26.758		161.3		11.8		0.02		0.03		0.02		0.02		-0.002		-149.5		
26.855		158.3		22.3		0.02		0.01		0.02		0.02		-0.011		-149.5		
26.953		148.3		29.3		0.02		0.01		0.02		0.02		-0.017		-150.8		
27.051		149.6		36.3		0.02		0.03		0.02		0.02		-0.002		-149.9		
27.148		143.1		39.8		0.02		0.03		0.02		0.02		0.002		-152.5		
27.246		139.2		45.1		0.02		0.03		0.02		0.02		0.000		-151.2		
27.344		135.3		53.4		0.02		0.03		0.02		0.02		0.000		-149.9		
27.441		130.9		58.2		0.03		0.03		0.02		0.02		-0.006		-147.8		
27.539		125.7		64.3		0.02		0.02		0.02		0.02		0.004		-149.9		
27.637		122.7		65.2		0.02		0.03		0.02		0.02		-0.004		-149.1		
27.734		117.9		72.2		0.02		0.03		0.02		0.02		-0.004		-151.2		
27.832		117.9		76.1		0.02		0.03		0.02		0.02		0.000		-150.8		
27.930		114.9		82.7		0.02		0.03		0.02		0.02		0.002		-147.3		
28.027		108.4		87.5		0.02		0.03		0.02		0.02		-0.006		-148.2		
28.125		107.5		92.3		0.02		0.03		0.02		0.02		-0.008		-149.9		
28.223		100.6		94.1		0.02		0.03		0.02		0.02		0.000		-146.9		
28.320		98.4		102.0		0.02		0.03		0.02		0.02		-0.006		-146.0		
28.418		95.8		105.5		0.02		0.01		0.02		0.02		-0.013		-150.4		
28.516		89.3		112.0		0.02		0.02		0.02		0.02		-0.006		-149.9		
28.613		85.0		115.5		0.02		0.03		0.02		0.02		-0.006		-150.4		
28.711		78.5		117.7		0.02		0.01		0.02		0.02		-0.013		-150.4		
28.809		75.9		118.2		0.02		0.02		0.02		0.02		0.002		-149.1		
28.906		73.3		124.3		0.02		0.03		0.02		0.02		0.000		-147.8		
29.004		72.4		125.6		0.02		0.01		0.02		0.02		-0.013		-149.1		
29.102		65.0		128.2		0.02		0.03		0.02		0.02		0.000		-148.2		
29.199		55.9		134.8		3.68		0.03		0.01		0.02		0.002		-138.2		
29.297		49.0		140.9		3.68		0.03		0.01		0.02		0.015		-141.3		
29.395		42.9		146.2		3.68		0.02		0.01		0.02		0.021		-146.0		
29.492		35.1		148.4		3.69		0.03		0.01		0.02		0.017		-152.5		
29.590		26.0		154.0		3.68		0.02		0.01		0.02		0.015		-153.4		
29.688		21.2		159.7		3.68		0.03		0.01		0.02		0.004		-158.6		
29.785		12.6		163.7		3.68		0.03		0.01		0.02		-0.006		-160.8		
29.883		6.5		167.6		3.68		0.03		0.01		0.02		-0.002		-149.5		
29.980		-1.7		166.7		3.68		0.03		0.02		0.02		0.004		-148.6		
30.078		-10.4		170.2		3.68		0.02		0.01		0.02		-0.004		-150.4		
30.176		-16.5		175.5		3.68		0.02		0.02		0.02		0.000		-146.5		
30.273		-26.4		178.1		3.68		0.03		0.01		0.02		0.002		-148.6		
30.371		-33.0		180.7		3.69		0.03		0.02		0.02		-0.002		-149.9		
30.469		-38.6		180.7		3.68		0.01		0.02		0.02		-0.019		-147.3		
30.566		-42.5		184.7		3.68		0.02		0.02		0.02		-0.006		-150.8		
30.664		-51.6		182.9		3.68		0.03		0.01		0.02		-0.006		-146.9		
30.762		-54.6		185.6		3.69		0.03		0.02		0.02		-0.002		-149.9		
30.859		-60.7		189.5		3.68		0.01		0.01		0.02		-0.015		-149.5		
30.957		-65.5		189.1		3.68		0.01		0.02		0.02		-0.021		-147.8		
31.055		-71.1		191.2		3.68		0.03		0.02		0.02		0.000		-148.2		
31.152		-75.4		191.2		3.68		0.02		0.01		0.02		-0.006		-149.1		
31.250		-81.5		192.1		3.68		0.01		0.01		0.02		-0.013		-150.8		
31.348		-84.6		195.2		3.68		0.03		0.01		0.02		-0.002		-149.9		
31.445		-87.6		194.7		3.68		0.03		0.01		0.02		0.002		-147.3		
31.543		-92.4		195.6		3.69		0.02		0.02		0.02		-0.006		-148.6		
31.641		-98.9		194.7		3.68		0.03		0.01		0.02		-0.006		-147.3		
31.738		-103.2		193.9		3.68		0.03		0.01		0.02		0.008		-151.2		
31.836		-107.1		198.2		3.68		0.03		0.02		0.02		0.000		-150.4		
31.934		-111.4		194.7		3.68		0.03		0.01		0.02		-0.004		-149.5		
32.031		-113.2		193.4		3.68		0.03		0.01		0.02		0.008		-149.5		
32.129		-118.4		194.3		3.68		0.03		0.01		0.02		-0.006		-147.8		
32.227		-120.5		194.7		3.68		0.03		0.01		0.02		-0.002		-149.1		
32.324		-122.7		194.7		3.68		0.03		0.02		0.02		-0.006		-149.1		
32.422		-130.1		191.2		3.68		0.01		0.02		0.02		-0.011		-149.9		
32.520		-134.0		192.1		3.68		3.69		0.02		0.01		0.008		-136.9		
32.617		-138.3		188.6		3.68		3.69		0.01		0.01		0.017		-140.8		
32.715		-143.5		183.4		3.69		3.69		0.02		0.01		0.025		-147.8		
32.813		-148.7		182.9		3.68		3.69		0.01		0.02		0.027		-151.7		
32.910		-152.6		178.6		3.68		3.69		0.01		0.02		0.017		-153.8		
33.008		-157.0		175.5		3.68		3.69		0.02		0.01		0.002		-157.3		
33.105		-156.1		170.7		3.68		3.67		0.01		0.01		-0.013		-157.3		
33.203		-161.3		167.6		3.68		3.69		0.01		0.02		-0.006		-148.6		
33.301		-168.7		164.6		3.68		3.68		0.01		0.02		-0.015		-148.2		
33.398		-169.5		158.4		3.68		3.69		0.02		0.01		-0.006		-152.1		
33.496		-175.6		158.4		3.68		3.69		0.02		0.02		-0.006		-150.4		
33.594		-174.3		152.3		3.68		3.69		0.01		0.02		-0.002		-149.9		
33.691		-179.1		146.2		3.68		3.68		0.01		0.01		-0.011		-149.9		
33.789		-181.2		144.9		3.68		3.68		0.01		0.01		-0.011		-149.9		
33.887		-181.2		140.9		3.69		3.68		0.02		0.02		-0.011		-148.2		
33.984		-184.3		135.2		3.69		3.68		0.01		0.01		-0.015		-148.2		
