Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
8.594		77.2		115.5		0.02		3.69		3.68		0.01		0.816		184.6		
8.691		73.3		113.3		0.02		3.69		3.68		0.01		0.831		187.6		
8.789		71.5		118.6		0.02		3.69		3.68		0.01		0.829		185.0		
8.887		68.9		124.7		0.02		3.69		3.69		0.01		0.812		186.3		
8.984		59.4		126.9		0.02		3.69		3.68		0.01		0.819		181.6		
9.082		55.9		130.9		0.02		3.69		3.69		0.01		0.791		183.7		
9.180		46.8		135.7		0.02		3.69		3.68		0.01		0.791		178.1		
9.277		39.0		141.8		0.02		3.69		3.68		0.01		0.764		177.7		
9.375		30.8		147.0		0.02		3.69		3.68		0.01		0.757		173.3		
9.473		25.6		149.2		0.02		3.69		3.68		0.02		0.745		173.3		
9.570		18.6		154.9		0.02		3.69		3.68		0.01		0.732		168.6		
9.668		10.4		159.3		0.02		3.69		3.68		0.01		0.726		163.4		
9.766		1.3		162.8		0.02		3.69		3.68		0.01		0.709		161.2		
9.863		-2.6		167.2		0.02		3.69		3.68		0.02		0.694		156.4		
9.961		-5.2		162.8		0.02		0.02		3.68		3.69		0.713		156.4		
10.059		-4.3		162.4		0.02		0.02		3.69		3.69		0.698		158.6		
10.156		-23.0		171.1		0.02		0.02		3.68		3.69		0.736		164.7		
10.254		-25.6		173.3		0.02		0.02		3.69		3.69		0.749		169.9		
10.352		-34.7		175.5		0.02		0.03		3.68		3.69		0.753		170.7		
10.449		-39.9		178.1		0.01		0.02		3.68		3.69		0.751		171.6		
10.547		-45.1		178.6		0.01		0.02		3.68		3.69		0.778		172.5		
10.645		-52.0		178.1		0.02		0.02		3.68		3.69		0.759		178.5		
10.742		-57.2		181.6		0.01		0.02		3.69		3.69		0.793		175.9		
10.840		-62.0		184.2		0.01		0.02		3.68		3.69		0.785		180.3		
10.938		-65.5		182.5		0.02		0.02		3.69		3.69		0.795		179.8		
11.035		-72.8		187.7		0.01		0.02		3.68		3.69		0.791		180.3		
11.133		-76.3		185.6		0.01		0.03		3.68		3.69		0.793		181.1		
11.230		-79.3		189.1		0.02		0.02		3.68		3.69		0.800		182.9		
11.328		-86.7		188.6		0.01		0.02		3.68		3.69		0.814		182.4		
11.426		-90.6		189.5		0.01		0.02		3.68		3.69		0.808		183.7		
11.523		-95.4		188.2		0.02		0.02		3.68		3.69		0.810		185.0		
11.621		-98.0		192.6		0.01		0.02		3.68		3.69		0.814		183.3		
11.719		-104.1		189.1		0.01		0.02		3.68		3.69		0.810		184.2		
11.816		-108.8		188.2		0.01		0.02		3.68		3.69		0.802		182.9		
11.914		-111.4		188.2		0.01		0.02		3.68		3.69		0.806		182.4		
12.012		-118.4		190.8		0.01		0.02		3.68		3.69		0.804		183.7		
12.109		-119.2		190.8		0.01		0.02		3.68		3.69		0.808		185.9		
12.207		-126.6		190.4		0.01		0.02		3.68		3.69		0.804		182.9		
12.305		-128.3		184.2		0.01		0.02		3.68		3.69		0.804		183.7		
12.402		-131.4		185.6		0.02		0.02		3.68		3.69		0.783		181.1		
12.500		-138.3		184.2		0.01		0.02		3.68		3.69		0.776		177.7		
12.598		-142.7		181.2		0.01		0.02		3.68		3.69		0.774		179.0		
12.695		-145.7		176.8		0.01		0.02		3.68		3.69		0.759		173.3		
12.793		-148.3		174.2		0.01		0.02		3.69		3.69		0.751		171.2		
12.891		-152.2		172.9		0.02		0.02		3.68		3.69		0.742		168.1		
12.988		-159.1		165.9		0.02		0.02		3.69		3.69		0.721		164.7		
13.086		-160.9		165.0		0.01		0.02		3.68		3.69		0.704		160.8		
13.184		-162.2		159.7		0.02		0.02		3.69		3.69		0.687		156.9		
13.281		-163.9		158.0		0.02		0.02		0.02		3.69		0.690		156.0		
13.379		-165.2		158.4		0.01		0.02		0.02		3.69		0.700		154.7		
13.477		-172.1		149.2		0.01		0.02		0.02		3.69		0.734		163.8		
13.574		-173.9		146.2		0.02		0.02		0.02		3.69		0.742		166.4		
13.672		-175.2		142.7		0.01		0.02		0.02		3.69		0.751		169.4		
13.770		-176.0		137.9		0.02		0.02		0.02		3.69		0.759		172.5		
13.867		-179.5		133.9		0.01		0.02		0.02		3.69		0.770		174.2		
13.965		-179.5		133.9		0.01		0.02		0.02		3.69		0.766		175.1		
14.063		-182.5		129.5		0.01		0.02		0.02		3.69		0.778		178.1		
14.160		-183.4		122.5		0.01		0.02		0.02		3.69		0.774		177.7		
14.258		-186.4		115.1		0.02		0.02		0.02		3.69		0.789		176.8		
14.355		-185.1		113.8		0.02		0.03		0.02		3.69		0.797		181.6		
14.453		-185.1		109.4		0.02		0.02		0.02		3.69		0.804		181.6		
14.551		-188.2		102.0		0.01		0.02		0.02		3.69		0.802		182.9		
14.648		-190.8		99.8		0.02		0.02		0.02		3.69		0.810		184.6		
14.746		-186.9		98.0		0.02		0.02		0.02		3.69		0.804		183.3		
14.844		-189.1		96.3		0.01		0.02		0.02		3.69		0.802		185.9		
14.941		-188.2		88.4		0.02		0.02		0.02		3.69		0.819		186.8		
15.039		-190.8		83.2		0.02		0.02		0.02		3.69		0.804		186.8		
15.137		-190.8		81.8		0.01		0.02		0.02		3.69		0.806		188.5		
15.234		-191.7		76.6		0.01		0.02		0.02		3.69		0.816		182.9		
15.332		-190.4		73.5		0.01		0.03		0.02		3.69		0.806		187.2		
15.430		-188.6		70.0		0.02		0.02		0.02		3.69		0.814		185.0		
15.527		-186.9		65.2		0.02		0.02		0.02		3.69		0.804		185.0		
15.625		-186.9		56.9		0.02		0.02		0.02		3.69		0.804		183.7		
15.723		-183.8		52.1		0.01		0.02		0.02		3.69		0.802		182.0		
15.820		-183.4		45.5		0.02		0.02		0.02		3.69		0.785		179.4		
15.918		-182.1		39.4		0.01		0.02		0.02		3.69		0.774		176.8		
16.016		-179.1		33.3		0.01		0.02		0.02		3.69		0.753		172.0		
16.113		-176.9		25.8		0.01		0.02		0.02		3.69		0.755		171.2		
16.211		-176.0		21.4		0.01		0.02		0.02		3.69		0.745		169.4		
16.309		-170.8		12.3		0.01		0.02		0.02		3.69		0.730		164.2		
16.406		-168.7		6.6		0.01		0.02		0.02		3.69		0.726		161.6		
16.504		-163.5		-1.8		0.02		0.02		0.02		3.69		0.707		156.4		
16.602		-160.0		-3.1		0.02		0.02		0.02		0.02		0.687		159.0		
16.699		-160.4		-4.8		0.02		0.02		0.02		0.02		0.713		158.2		
16.797		-151.8		-14.9		0.02		0.02		0.02		0.02		0.730		162.9		
16.895		-147.9		-27.6		0.02		0.02		0.02		0.02		0.751		166.4		
16.992		-142.7		-31.1		0.02		0.02		0.02		0.02		0.757		170.3		
17.090		-134.4		-38.9		0.02		0.02		0.01		0.02		0.757		172.9		
17.188		-134.4		-48.1		0.02		0.02		0.02		0.02		0.766		174.6		
17.285		-129.2		-50.3		0.02		0.02		0.02		0.02		0.776		174.6		
17.383		-127.5		-60.0		0.02		0.02		0.02		0.02		0.791		176.4		
17.480		-122.7		-60.8		0.02		0.02		0.02		0.02		0.797		177.2		
17.578		-118.8		-70.0		0.02		0.02		0.01		0.01		0.789		181.6		
17.676		-116.2		-73.1		0.02		0.02		0.02		0.02		0.810		182.0		
17.773		-109.7		-76.1		0.02		0.02		0.02		0.02		0.812		184.6		
17.871		-106.2		-81.0		0.02		0.02		0.02		0.02		0.795		184.6		
17.969		-103.6		-86.2		0.02		0.02		0.02		0.02		0.804		184.2		
18.066		-97.1		-91.9		0.02		0.02		0.02		0.02		0.821		185.5		
18.164		-96.7		-94.1		0.02		0.02		0.02		0.02		0.808		186.8		
18.262		-92.8		-100.7		0.02		0.02		0.02		0.02		0.819		186.8		
18.359		-87.6		-104.6		0.02		0.02		0.02		0.02		0.814		185.9		
18.457		-83.7		-110.3		0.02		0.02		0.02		0.02		0.825		189.4		
18.555		-80.2		-113.3		0.02		0.02		0.02		0.02		0.827		188.1		
18.652		-73.7		-115.5		0.02		0.02		0.02		0.02		0.831		186.3		
18.750		-72.8		-119.0		0.02		0.02		0.02		0.02		0.827		186.8		
18.848		-66.8		-125.2		0.02		0.02		0.02		0.02		0.816		185.5		
18.945		-62.0		-123.0		0.02		0.02		0.02		0.02		0.802		181.6		
19.043		-57.7		-130.9		0.02		0.02		0.02		0.02		0.808		180.3		
19.141		-50.3		-135.2		0.02		0.02		0.02		0.02		0.797		180.7		
19.238		-42.5		-140.9		0.02		0.02		0.02		0.02		0.766		178.1		
19.336		-37.3		-146.2		0.02		0.02		0.02		0.02		0.774		173.3		
19.434		-29.1		-147.0		0.02		0.02		0.02		0.02		0.764		174.6		
19.531		-20.8		-153.2		0.02		0.02		0.02		0.02		0.747		170.3		
19.629		-12.1		-155.8		0.02		0.02		0.02		0.02		0.723		166.8		
19.727		-7.8		-161.1		0.02		0.02		0.02		0.02		0.721		165.5		
19.824		1.7		-161.1		0.02		0.02		0.02		0.02		0.700		155.6		
19.922		4.3		-161.5		3.69		0.02		0.01		0.02		0.687		158.6		
20.020		2.6		-163.2		3.69		0.02		0.01		0.02		0.696		159.5		
20.117		6.5		-164.6		3.68		0.02		0.01		0.02		0.700		157.3		
20.215		26.0		-170.7		3.69		0.02		0.01		0.02		0.738		168.1		
20.313		28.6		-174.6		3.69		0.02		0.01		0.02		0.759		170.3		
20.410		34.3		-179.9		3.68		0.02		0.01		0.02		0.770		170.7		
20.508		42.1		-176.8		3.69		0.02		0.01		0.02		0.770		175.1		
20.605		50.3		-178.6		3.69		0.02		0.01		0.02		0.770		176.4		
20.703		54.6		-183.4		3.68		0.02		0.01		0.02		0.785		176.4		
20.801		57.2		-179.9		3.68		0.02		0.01		0.02		0.789		179.0		
20.898		60.3		-182.9		3.69		0.02		0.01		0.02		0.802		181.6		
20.996		68.5		-183.4		3.68		0.02		0.01		0.02		0.793		181.6		
21.094		75.0		-186.4		3.69		0.02		0.01		0.02		0.802		179.8		
21.191		78.9		-186.4		3.69		0.02		0.01		0.01		0.808		181.6		
21.289		85.9		-188.6		3.69		0.02		0.01		0.02		0.808		185.0		
21.387		87.6		-186.0		3.69		0.02		0.01		0.02		0.816		183.3		
21.484		91.1		-189.1		3.69		0.02		0.01		0.02		0.812		184.2		
21.582		95.8		-190.4		3.68		0.02		0.01		0.02		0.814		184.6		
21.680		101.9		-189.9		3.69		0.02		0.01		0.02		0.816		183.7		
21.777		106.7		-189.9		3.69		0.02		0.01		0.02		0.819		182.0		
21.875		110.1		-189.5		3.68		0.02		0.01		0.02		0.825		184.6		
21.973		112.7		-191.2		3.69		0.02		0.01		0.02		0.812		184.2		
22.070		115.3		-191.2		3.69		0.02		0.01		0.02		0.821		185.0		
22.168		121.8		-189.9		3.68		0.02		0.01		0.02		0.819		185.0		
22.266		127.0		-188.2		3.68		0.02		0.01		0.02		0.810		183.3		
22.363		127.9		-187.3		3.69		0.02		0.01		0.02		0.802		180.7		
22.461		134.4		-184.2		3.68		0.02		0.01		0.02		0.791		179.0		
22.559		140.9		-184.7		3.68		0.02		0.01		0.02		0.772		175.9		
22.656		143.5		-179.9		3.68		0.02		0.01		0.02		0.766		174.6		
22.754		148.3		-176.4		3.69		0.02		0.01		0.02		0.768		171.6		
22.852		151.8		-176.8		3.69		0.02		0.01		0.02		0.734		169.4		
22.949		154.8		-172.0		3.69		0.02		0.01		0.02		0.728		167.7		
23.047		157.8		-165.9		3.68		0.02		0.01		0.02		0.696		161.2		
23.145		163.5		-160.2		3.69		0.02		0.01		0.02		0.692		159.9		
23.242		158.7		-163.7		3.69		3.69		0.01		0.01		0.690		157.3		
23.340		163.9		-160.2		3.69		3.69		0.01		0.01		0.692		160.3		
23.438		163.9		-158.0		3.69		3.69		0.01		0.01		0.700		158.2		
23.535		172.6		-147.5		3.68		3.69		0.01		0.01		0.736		165.5		
23.633		174.3		-143.5		3.69		3.69		0.01		0.01		0.755		167.7		
23.730		173.9		-137.9		3.69		3.69		0.01		0.01		0.764		172.9		
23.828		176.9		-133.5		3.69		3.69		0.01		0.01		0.768		173.8		
23.926		184.7		-131.3		3.69		3.69		0.01		0.01		0.774		175.9		
24.023		180.4		-128.7		3.69		3.69		0.01		0.01		0.764		175.1		
24.121		180.8		-122.5		3.69		3.69		0.01		0.01		0.785		178.5		
24.219		185.1		-118.2		3.69		3.69		0.01		0.01		0.783		179.8		
24.316		186.4		-114.2		3.69		3.69		0.01		0.01		0.802		179.4		
24.414		185.1		-110.3		3.69		3.69		0.01		0.01		0.800		181.6		
24.512		189.1		-107.2		3.69		3.68		0.01		0.01		0.814		182.0		
24.609		187.8		-103.7		3.69		3.69		0.01		0.02		0.800		182.9		
24.707		189.1		-96.3		3.69		3.69		0.01		0.01		0.808		182.4		
24.805		186.4		-95.8		3.69		3.69		0.01		0.02		0.814		185.0		
24.902		191.2		-91.5		3.69		3.69		0.01		0.01		0.812		182.0		
25.000		189.9		-86.2		3.69		3.69		0.01		0.01		0.814		182.9		
25.098		190.8		-82.7		3.68		3.69		0.01		0.01		0.810		185.5		
25.195		190.4		-79.2		3.69		3.69		0.01		0.01		0.827		182.9		
25.293		188.6		-72.2		3.69		3.69		0.01		0.01		0.802		185.9		
25.391		189.9		-71.3		3.68		3.69		0.01		0.01		0.819		185.5		
25.488		189.9		-67.8		3.69		3.69		0.01		0.01		0.800		182.0		
25.586		187.8		-62.1		3.69		3.69		0.01		0.01		0.800		181.1		
25.684		183.0		-57.3		3.69		3.69		0.01		0.01		0.804		180.3		
25.781		188.2		-49.0		3.69		3.69		0.01		0.02		0.789		178.5		
25.879		180.4		-43.3		3.69		3.69		0.01		0.01		0.781		177.2		
25.977		181.7		-33.3		3.69		3.69		0.01		0.01		0.764		172.9		
26.074		179.1		-31.5		3.69		3.69		0.02		0.01		0.764		175.1		
26.172		175.2		-22.3		3.69		3.69		0.01		0.01		0.755		172.0		
26.270		168.7		-16.6		3.69		3.69		0.01		0.01		0.734		166.8		
26.367		167.8		-7.0		3.69		3.69		0.02		0.01		0.719		165.5		
26.465		163.9		-0.9		3.69		3.69		0.02		0.02		0.713		159.9		
26.563		159.6		4.8		0.02		3.69		3.68		0.02		0.704		158.2		
26.660		160.0		3.9		0.02		3.69		3.69		0.02		0.707		159.9		
26.758		158.3		7.9		0.02		3.69		3.69		0.02		0.709		159.5		
26.855		149.2		24.1		0.02		3.69		3.69		0.02		0.742		166.4		
26.953		143.1		29.3		0.02		3.69		3.69		0.01		0.759		171.2		
27.051		143.5		35.9		0.02		3.69		3.69		0.02		0.747		172.0		
27.148		133.1		43.8		0.02		3.69		3.69		0.02		0.770		172.5		
27.246		132.2		49.5		0.02		3.69		3.69		0.01		0.781		175.5		
27.344		128.8		56.5		0.02		3.69		3.69		0.01		0.774		177.7		
27.441		127.9		59.1		0.02		3.69		3.69		0.02		0.787		179.0		
27.539		120.5		65.2		0.03		3.69		3.69		0.02		0.787		181.1		
27.637		117.1		67.4		0.02		3.69		3.68		0.02		0.802		179.8		
27.734		114.5		74.0		0.02		3.69		3.69		0.02		0.797		182.4		
27.832		107.5		77.5		0.02		3.69		3.69		0.01		0.814		185.0		
27.930		103.2		86.2		0.02		3.69		3.69		0.02		0.806		185.5		
28.027		101.5		88.0		0.02		3.69		3.68		0.01		0.816		185.5		
28.125		99.7		93.2		0.02		3.69		3.68		0.02		0.816		186.8		
28.223		93.7		97.2		0.02		3.69		3.68		0.02		0.831		185.5		
28.320		87.6		102.8		0.02		3.69		3.68		0.01		0.821		185.0		
28.418		84.6		110.3		0.02		3.69		3.68		0.02		0.814		188.1		
28.516		82.0		112.5		0.02		3.69		3.68		0.01		0.829		188.1		
28.613		77.6		113.3		0.02		3.69		3.68		0.01		0.823		187.2		
28.711		75.4		114.2		0.02		3.69		3.68		0.01		0.825		188.1		
28.809		71.1		123.9		0.02		3.69		3.68		0.01		0.816		188.1		
28.906		66.3		122.5		0.02		3.69		3.68		0.01		0.819		183.7		
29.004		59.4		128.7		0.02		3.69		3.68		0.01		0.804		182.0		
29.102		49.9		136.1		0.02		3.69		3.68		0.01		0.791		179.4		
29.199		46.4		136.5		0.02		3.69		3.69		0.01		0.774		177.2		
29.297		34.7		146.6		0.02		3.69		3.68		0.01		0.778		178.5		
29.395		28.2		150.1		0.02		3.69		3.68		0.01		0.753		172.0		
29.492		24.3		153.6		0.02		3.69		3.68		0.01		0.764		172.0		
29.590		17.8		152.3		0.02		3.69		3.68		0.01		0.742		164.2		
29.688		11.3		161.1		0.02		3.69		3.68		0.01		0.711		165.1		
29.785		5.6		160.2		0.02		3.69		3.68		0.01		0.704		159.0		
29.883		-4.8		163.7		0.01		0.04		3.68		3.69		0.694		155.1		
29.980		-3.9		164.1		0.02		0.02		3.68		3.69		0.696		158.2		
30.078		-4.8		162.4		0.01		0.02		3.68		3.69		0.707		156.9		
30.176		-26.4		168.9		0.02		0.02		3.68		3.70		0.734		167.7		
30.273		-32.5		173.7		0.01		0.02		3.68		3.69		0.745		169.4		
30.371		-33.8		175.5		0.01		0.02		3.68		3.69		0.742		169.9		
30.469		-36.4		176.8		0.02		0.02		3.69		3.69		0.755		171.6		
30.566		-47.7		179.0		0.01		0.02		3.68		3.69		0.764		173.8		
30.664		-50.3		179.9		0.02		0.02		3.69		3.69		0.785		174.6		
30.762		-56.8		181.6		0.01		0.02		3.68		3.69		0.766		177.7		
30.859		-60.3		184.2		0.01		0.02		3.68		3.69		0.774		178.1		
30.957		-66.8		185.1		0.02		0.02		3.68		3.69		0.789		179.0		
31.055		-72.4		186.4		0.02		0.02		3.68		3.69		0.810		182.0		
31.152		-76.7		187.7		0.02		0.02		3.69		3.69		0.804		182.9		
31.250		-85.0		186.9		0.01		0.02		3.68		3.69		0.819		183.3		
31.348		-87.2		187.3		0.02		0.02		3.68		3.69		0.800		183.7		
31.445		-92.8		190.4		0.01		0.02		3.69		3.69		0.806		185.5		
31.543		-98.0		189.9		0.01		0.02		3.68		3.69		0.819		184.6		
31.641		-98.9		189.9		0.01		0.02		3.68		3.69		0.808		185.5		
31.738		-105.8		189.5		0.02		0.02		3.68		3.69		0.816		183.3		
31.836		-110.6		188.6		0.01		0.02		3.68		3.69		0.814		184.2		
31.934		-111.9		188.2		0.01		0.02		3.68		3.69		0.821		185.9		
32.031		-115.8		187.7		0.01		0.02		3.68		3.69		0.804		183.3		
32.129		-119.7		186.9		0.01		0.02		3.69		3.69		0.806		182.9		
32.227		-124.0		190.8		0.01		0.02		3.68		3.69		0.808		183.3		
32.324		-126.6		186.9		0.01		0.02		3.68		3.69		0.795		184.6		
32.422		-131.8		183.8		0.01		0.02		3.68		3.69		0.783		180.7		
32.520		-136.2		182.9		0.02		0.02		3.69		3.69		0.785		179.4		
32.617		-142.7		181.2		0.01		0.02		3.68		3.69		0.772		176.8		
32.715		-145.3		176.4		0.01		0.02		3.68		3.69		0.759		174.2		
32.813		-150.9		173.3		0.01		0.02		3.68		3.69		0.751		172.5		
32.910		-157.0		174.2		0.02		0.02		3.69		3.69		0.740		166.8		
33.008		-159.1		168.5		0.01		0.02		3.69		3.69		0.711		165.5		
33.105		-160.4		162.8		0.02		0.02		3.68		3.69		0.702		161.2		
33.203		-164.8		160.6		0.02		0.02		3.69		3.69		0.675		156.9		
33.301		-164.3		161.1		0.01		0.02		0.02		3.69		0.709		157.7		
33.398		-166.9		158.0		0.02		0.03		0.02		3.69		0.681		159.9		
33.496		-174.3		151.9		0.02		0.02		0.02		3.69		0.730		167.3		
33.594		-173.0		144.4		0.02		0.02		0.02		3.69		0.730		169.9		
33.691		-178.2		144.0		0.01		0.03		0.02		3.69		0.749		169.9		
33.789		-176.9		137.0		0.02		0.02		0.02		3.69		0.759		174.6		
33.887		-181.7		135.7		0.01		0.02		0.02		3.69		0.757		175.1		
33.984		-181.2		129.1		0.02		0.02		0.02		3.69		0.783		173.8		
34.082		-182.1		124.7		0.02		0.02		0.02		3.69		0.778		178.1		
34.180		-182.1		119.5		0.02		0.02		0.02		3.69		0.795		178.5		
34.277		-183.4		117.3		0.02		0.02		0.02		3.69		0.800		178.1		
34.375		-183.4		109.8		0.02		0.02		0.02		3.69		0.804		178.5		
34.473		-186.0		109.8		0.01		0.02		0.02		3.69		0.800		181.1		
34.570		-189.1		106.8		0.01		0.02		0.02		3.69		0.804		181.6		
34.668		-187.8		103.3		0.02		0.02		0.02		3.69		0.806		182.4		
34.766		-188.2		95.0		0.01		0.02		0.02		3.69		0.802		182.4		
34.863		-187.8		94.1		0.02		0.02		0.02		3.69		0.816		184.6		
34.961		-187.8		91.9		0.02		0.02		0.02		3.69		0.800		185.0		
35.059		-190.4		84.5		0.01		0.02		0.02		3.69		0.823		185.9		
35.156		-191.2		80.1		0.02		0.02		0.02		3.69		0.819		185.5		
35.254		-189.5		76.1		0.02		0.02		0.02		3.69		0.816		185.9		
35.352		-189.9		72.6		0.02		0.02		0.02		3.69		0.823		186.8		
